('M0P1', 'M0P2') [[37.338013]]
('N14', 'N141') [[19.047102]]
('N111', 'N198') [[19.04506]]
('N193', 'N194') [[19.044205]]
('N23', 'N127') [[19.044098]]
('N206', 'N252') [[19.040483]]
('N151', 'N252') [[19.037191]]
('N15', 'N153') [[19.031431]]
('N180', 'N221') [[19.028887]]
('N23', 'N131') [[19.028545]]
('N100', 'N151') [[19.027977]]
('N48', 'N252') [[19.023874]]
('N0', 'N111') [[19.022137]]
('N116', 'N252') [[19.021662]]
('N17', 'N206') [[19.019186]]
('N153', 'N193') [[19.018517]]
('N141', 'N194') [[19.016489]]
('N12', 'N111') [[19.01607]]
('N134', 'N141') [[19.015203]]
('N79', 'N246') [[19.013397]]
('N151', 'N180') [[19.012285]]
('N14', 'N95') [[19.008875]]
('N141', 'N198') [[19.00826]]
('N141', 'N250') [[19.00777]]
('N68', 'N111') [[19.005611]]
('N193', 'N210') [[19.005487]]
('N46', 'N111') [[19.003973]]
('N151', 'N193') [[19.003273]]
('N9', 'N141') [[19.001656]]
('N23', 'N111') [[18.998547]]
('N111', 'N221') [[18.99849]]
('N14', 'N213') [[18.995995]]
('N25', 'N123') [[18.99576]]
('N78', 'N252') [[18.994799]]
('N77', 'N209') [[18.992786]]
('N151', 'N206') [[18.988943]]
('N15', 'N46') [[18.988655]]
('N141', 'N206') [[18.98671]]
('N153', 'N222') [[18.981602]]
('N95', 'N252') [[18.979681]]
('N12', 'N193') [[18.974527]]
('N141', 'N205') [[18.972717]]
('N107', 'N151') [[18.972307]]
('N14', 'N114') [[18.97003]]
('N141', 'N151') [[18.969864]]
('N111', 'N113') [[18.966516]]
('N22', 'N131') [[18.965855]]
('N46', 'N194') [[18.964327]]
('N141', 'N247') [[18.963852]]
('N46', 'N141') [[18.962475]]
('N14', 'N48') [[18.961256]]
('N77', 'N100') [[18.961243]]
('N14', 'N23') [[18.9577]]
('N111', 'N160') [[18.955864]]
('N111', 'N189') [[18.955706]]
('N15', 'N252') [[18.952131]]
('N123', 'N160') [[18.951826]]
('N78', 'N193') [[18.947773]]
('N111', 'N123') [[18.947317]]
('N87', 'N111') [[18.940908]]
('N209', 'N241') [[18.94052]]
('N131', 'N193') [[18.939934]]
('N11', 'N141') [[18.935629]]
('N213', 'N218') [[18.931164]]
('N9', 'N206') [[18.930372]]
('N111', 'N131') [[18.92866]]
('N100', 'N193') [[18.927534]]
('N111', 'N117') [[18.927252]]
('N208', 'N252') [[18.925632]]
('N124', 'N252') [[18.924196]]
('N109', 'N111') [[18.923386]]
('N193', 'N250') [[18.922815]]
('N28', 'N64') [[18.920607]]
('N12', 'N215') [[18.919014]]
('N118', 'N123') [[18.91655]]
('N14', 'N17') [[18.91465]]
('N77', 'N111') [[18.91391]]
('N124', 'N193') [[18.913303]]
('N111', 'N225') [[18.908035]]
('N111', 'N177') [[18.905983]]
('N15', 'N206') [[18.904802]]
('N68', 'N161') [[18.900309]]
('N23', 'N206') [[18.897745]]
('N94', 'N111') [[18.896492]]
('N102', 'N111') [[18.896177]]
('N74', 'N194') [[18.894417]]
('N78', 'N198') [[18.893965]]
('N32', 'N77') [[18.893742]]
('N111', 'N159') [[18.893143]]
('N32', 'N131') [[18.891996]]
('N111', 'N219') [[18.89066]]
('N135', 'N198') [[18.888973]]
('N7', 'N111') [[18.887894]]
('N66', 'N180') [[18.887434]]
('N64', 'N131') [[18.887188]]
('N123', 'N198') [[18.886507]]
('N14', 'N77') [[18.88582]]
('N46', 'N222') [[18.884981]]
('N15', 'N141') [[18.884207]]
('N131', 'N252') [[18.883997]]
('N141', 'N177') [[18.881271]]
('N123', 'N141') [[18.880833]]
('N23', 'N225') [[18.879036]]
('N135', 'N193') [[18.87804]]
('N123', 'N180') [[18.877903]]
('N236', 'N250') [[18.876263]]
('N17', 'N111') [[18.871124]]
('N64', 'N193') [[18.86874]]
('N12', 'N222') [[18.867962]]
('N78', 'N141') [[18.867378]]
('N93', 'N198') [[18.865734]]
('N180', 'N219') [[18.86487]]
('N129', 'N131') [[18.862787]]
('N46', 'N165') [[18.860502]]
('N23', 'N123') [[18.858568]]
('N14', 'N198') [[18.858553]]
('N32', 'N123') [[18.858366]]
('N116', 'N141') [[18.855013]]
('N78', 'N123') [[18.85478]]
('N14', 'N117') [[18.85356]]
('N15', 'N30') [[18.85256]]
('N193', 'N212') [[18.851513]]
('N193', 'N247') [[18.851444]]
('N111', 'N126') [[18.850637]]
('N28', 'N153') [[18.850565]]
('N123', 'N169') [[18.850428]]
('N75', 'N204') [[18.846643]]
('N208', 'N220') [[18.846539]]
('N89', 'N111') [[18.845802]]
('N14', 'N209') [[18.844458]]
('N77', 'N116') [[18.844275]]
('N111', 'N121') [[18.843468]]
('N111', 'N250') [[18.842548]]
('N123', 'N210') [[18.842318]]
('N15', 'N23') [[18.838219]]
('N111', 'N241') [[18.835445]]
('N23', 'N166') [[18.835293]]
('N153', 'N209') [[18.834627]]
('N141', 'N161') [[18.834564]]
('N28', 'N250') [[18.834438]]
('N141', 'N241') [[18.832481]]
('N4', 'N250') [[18.832062]]
('N111', 'N135') [[18.83162]]
('N15', 'N217') [[18.830797]]
('N64', 'N94') [[18.830078]]
('N129', 'N141') [[18.82998]]
('N14', 'N244') [[18.82724]]
('N209', 'N239') [[18.827154]]
('N110', 'N111') [[18.825747]]
('N17', 'N161') [[18.823195]]
('N39', 'N153') [[18.8223]]
('N111', 'N167') [[18.821413]]
('N15', 'N176') [[18.819899]]
('N43', 'N153') [[18.818913]]
('N3', 'N129') [[18.814909]]
('N123', 'N252') [[18.81443]]
('N58', 'N193') [[18.814306]]
('N79', 'N252') [[18.814175]]
('N23', 'N236') [[18.81268]]
('N131', 'N250') [[18.811016]]
('N32', 'N153') [[18.810078]]
('N76', 'N193') [[18.810017]]
('N38', 'N193') [[18.808456]]
('N49', 'N180') [[18.806934]]
('N14', 'N15') [[18.80588]]
('N151', 'N244') [[18.80528]]
('N47', 'N194') [[18.80354]]
('N73', 'N111') [[18.802458]]
('N64', 'N206') [[18.800402]]
('N137', 'N208') [[18.799255]]
('N137', 'N250') [[18.799133]]
('N151', 'N183') [[18.798988]]
('N14', 'N28') [[18.797089]]
('N14', 'N250') [[18.796715]]
('N20', 'N111') [[18.796446]]
('N56', 'N123') [[18.79609]]
('N15', 'N133') [[18.795626]]
('N15', 'N250') [[18.794783]]
('N58', 'N206') [[18.794727]]
('N12', 'N244') [[18.793037]]
('N111', 'N119') [[18.792126]]
('N15', 'N222') [[18.791786]]
('N111', 'N147') [[18.791132]]
('N183', 'N198') [[18.789734]]
('N160', 'N193') [[18.789608]]
('N123', 'N225') [[18.789455]]
('N47', 'N153') [[18.789234]]
('N156', 'N180') [[18.789162]]
('N141', 'N159') [[18.788376]]
('N159', 'N250') [[18.78541]]
('N198', 'N220') [[18.784945]]
('N48', 'N180') [[18.784405]]
('N14', 'N38') [[18.78396]]
('N111', 'N120') [[18.782494]]
('N14', 'N161') [[18.780834]]
('N113', 'N193') [[18.779263]]
('N160', 'N213') [[18.778595]]
('N141', 'N189') [[18.777359]]
('N15', 'N215') [[18.777048]]
('N141', 'N157') [[18.776863]]
('N250', 'N252') [[18.774672]]
('N15', 'N73') [[18.773909]]
('N72', 'N131') [[18.773838]]
('N15', 'N161') [[18.77352]]
('N93', 'N252') [[18.773048]]
('N23', 'N194') [[18.772339]]
('N19', 'N23') [[18.772118]]
('N131', 'N209') [[18.771809]]
('N221', 'N244') [[18.770113]]
('N15', 'N183') [[18.769722]]
('N104', 'N153') [[18.769466]]
('N9', 'N14') [[18.768087]]
('N153', 'N239') [[18.767242]]
('N63', 'N111') [[18.767242]]
('N111', 'N232') [[18.766794]]
('N161', 'N222') [[18.766397]]
('N131', 'N180') [[18.765736]]
('N14', 'N222') [[18.765125]]
('N123', 'N208') [[18.764568]]
('N141', 'N209') [[18.762651]]
('N73', 'N193') [[18.762161]]
('N20', 'N141') [[18.760122]]
('N23', 'N151') [[18.759762]]
('N137', 'N153') [[18.75967]]
('N15', 'N201') [[18.758266]]
('N239', 'N252') [[18.757494]]
('N198', 'N250') [[18.756563]]
('N111', 'N188') [[18.754473]]
('N32', 'N225') [[18.753117]]
('N111', 'N173') [[18.752937]]
('N23', 'N160') [[18.751787]]
('N32', 'N193') [[18.751741]]
('N141', 'N244') [[18.750196]]
('N23', 'N28') [[18.749453]]
('N100', 'N123') [[18.748768]]
('N230', 'N250') [[18.748549]]
('N219', 'N252') [[18.748238]]
('N180', 'N252') [[18.747227]]
('N49', 'N111') [[18.747164]]
('N206', 'N244') [[18.746407]]
('N84', 'N141') [[18.745888]]
('N32', 'N206') [[18.743717]]
('N89', 'N151') [[18.743395]]
('N77', 'N79') [[18.7426]]
('N131', 'N141') [[18.742441]]
('N132', 'N141') [[18.741861]]
('N111', 'N146') [[18.741453]]
('N104', 'N131') [[18.741043]]
('N111', 'N230') [[18.740294]]
('N28', 'N134') [[18.738293]]
('N21', 'N92') [[18.738115]]
('N161', 'N244') [[18.737604]]
('N17', 'N153') [[18.73725]]
('N129', 'N209') [[18.736761]]
('N23', 'N32') [[18.736757]]
('N131', 'N135') [[18.736734]]
('N21', 'N193') [[18.736143]]
('N134', 'N209') [[18.73375]]
('N153', 'N169') [[18.733187]]
('N48', 'N193') [[18.733023]]
('N134', 'N194') [[18.731733]]
('N47', 'N193') [[18.73168]]
('N111', 'N187') [[18.731413]]
('N63', 'N183') [[18.731293]]
('N32', 'N210') [[18.730648]]
('N77', 'N252') [[18.729877]]
('N138', 'N250') [[18.729658]]
('N15', 'N70') [[18.729004]]
('N131', 'N208') [[18.727827]]
('N22', 'N206') [[18.725233]]
('N70', 'N208') [[18.723423]]
('N93', 'N193') [[18.722696]]
('N151', 'N189') [[18.722622]]
('N93', 'N222') [[18.722471]]
('N111', 'N234') [[18.719944]]
('N7', 'N151') [[18.719683]]
('N21', 'N161') [[18.719385]]
('N15', 'N165') [[18.7192]]
('N28', 'N115') [[18.718866]]
('N161', 'N218') [[18.718794]]
('N72', 'N123') [[18.718538]]
('N106', 'N225') [[18.716589]]
('N161', 'N194') [[18.715988]]
('N14', 'N136') [[18.715399]]
('N9', 'N252') [[18.715206]]
('N100', 'N153') [[18.714958]]
('N141', 'N187') [[18.714884]]
('N48', 'N132') [[18.711021]]
('N14', 'N46') [[18.710793]]
('N123', 'N157') [[18.71052]]
('N46', 'N138') [[18.710308]]
('N136', 'N141') [[18.710194]]
('N111', 'N251') [[18.709703]]
('N111', 'N194') [[18.709639]]
('N153', 'N161') [[18.705755]]
('N64', 'N192') [[18.705055]]
('N161', 'N250') [[18.70501]]
('N111', 'N165') [[18.704594]]
('N46', 'N189') [[18.700533]]
('N138', 'N252') [[18.700212]]
('N111', 'N132') [[18.699085]]
('N111', 'N208') [[18.698742]]
('N15', 'N135') [[18.698496]]
('N100', 'N238') [[18.697807]]
('N222', 'N241') [[18.696932]]
('N32', 'N220') [[18.695932]]
('N121', 'N153') [[18.695177]]
('N141', 'N192') [[18.69491]]
('N20', 'N194') [[18.694033]]
('N131', 'N238') [[18.693771]]
('N31', 'N123') [[18.693674]]
('N123', 'N246') [[18.693129]]
('N116', 'N208') [[18.69254]]
('N234', 'N250') [[18.692364]]
('N22', 'N111') [[18.692331]]
('N100', 'N161') [[18.69232]]
('N14', 'N149') [[18.692057]]
('N18', 'N153') [[18.691599]]
('N50', 'N141') [[18.689905]]
('N23', 'N153') [[18.688478]]
('N111', 'N145') [[18.68839]]
('N141', 'N153') [[18.687433]]
('N215', 'N252') [[18.686075]]
('N131', 'N161') [[18.684858]]
('N14', 'N124') [[18.684362]]
('N14', 'N160') [[18.683863]]
('N113', 'N131') [[18.6832]]
('N26', 'N161') [[18.682919]]
('N113', 'N252') [[18.68287]]
('N14', 'N74') [[18.682005]]
('N23', 'N100') [[18.681438]]
('N23', 'N112') [[18.67954]]
('N14', 'N208') [[18.679419]]
('N123', 'N247') [[18.679312]]
('N38', 'N160') [[18.679132]]
('N12', 'N230') [[18.678576]]
('N151', 'N159') [[18.678547]]
('N26', 'N111') [[18.678234]]
('N138', 'N236') [[18.6778]]
('N15', 'N20') [[18.677637]]
('N32', 'N208') [[18.677132]]
('N58', 'N153') [[18.676718]]
('N101', 'N141') [[18.676086]]
('N183', 'N208') [[18.675558]]
('N111', 'N205') [[18.675419]]
('N221', 'N246') [[18.67529]]
('N105', 'N194') [[18.674862]]
('N95', 'N111') [[18.674803]]
('N152', 'N250') [[18.674791]]
('N111', 'N170') [[18.673794]]
('N21', 'N123') [[18.673763]]
('N111', 'N128') [[18.673357]]
('N208', 'N238') [[18.67282]]
('N208', 'N221') [[18.672535]]
('N112', 'N141') [[18.67249]]
('N180', 'N198') [[18.67247]]
('N192', 'N193') [[18.672094]]
('N114', 'N193') [[18.670708]]
('N107', 'N252') [[18.670164]]
('N47', 'N131') [[18.669098]]
('N131', 'N206') [[18.66864]]
('N123', 'N137') [[18.66835]]
('N64', 'N151') [[18.668196]]
('N111', 'N166') [[18.666103]]
('N23', 'N165') [[18.665874]]
('N123', 'N151') [[18.664104]]
('N153', 'N183') [[18.663242]]
('N145', 'N252') [[18.66278]]
('N15', 'N17') [[18.662756]]
('N123', 'N189') [[18.662466]]
('N15', 'N101') [[18.661648]]
('N14', 'N129') [[18.660408]]
('N72', 'N111') [[18.66014]]
('N111', 'N118') [[18.659582]]
('N131', 'N221') [[18.659489]]
('N89', 'N180') [[18.65935]]
('N151', 'N170') [[18.658401]]
('N15', 'N207') [[18.656721]]
('N9', 'N106') [[18.6564]]
('N20', 'N189') [[18.656307]]
('N23', 'N209') [[18.655811]]
('N77', 'N161') [[18.655294]]
('N14', 'N241') [[18.65478]]
('N131', 'N149') [[18.654627]]
('N141', 'N197') [[18.654625]]
('N15', 'N93') [[18.654379]]
('N20', 'N160') [[18.65434]]
('N225', 'N252') [[18.653427]]
('N135', 'N252') [[18.653423]]
('N123', 'N132') [[18.652485]]
('N170', 'N180') [[18.652222]]
('N14', 'N60') [[18.651527]]
('N46', 'N252') [[18.651257]]
('N209', 'N219') [[18.650993]]
('N218', 'N252') [[18.650805]]
('N3', 'N225') [[18.650316]]
('N14', 'N118') [[18.650204]]
('N4', 'N111') [[18.649826]]
('N14', 'N204') [[18.648943]]
('N46', 'N180') [[18.648746]]
('N31', 'N193') [[18.646713]]
('N151', 'N209') [[18.646524]]
('N104', 'N111') [[18.646433]]
('N26', 'N141') [[18.646286]]
('N141', 'N219') [[18.64583]]
('N61', 'N111') [[18.645742]]
('N157', 'N252') [[18.644384]]
('N12', 'N161') [[18.643581]]
('N70', 'N193') [[18.642956]]
('N66', 'N252') [[18.642752]]
('N117', 'N160') [[18.642324]]
('N72', 'N252') [[18.642233]]
('N131', 'N225') [[18.641602]]
('N11', 'N111') [[18.639988]]
('N14', 'N132') [[18.637882]]
('N180', 'N235') [[18.637524]]
('N123', 'N215') [[18.637505]]
('N88', 'N111') [[18.636393]]
('N48', 'N219') [[18.636389]]
('N123', 'N219') [[18.636261]]
('N32', 'N97') [[18.636051]]
('N183', 'N210') [[18.636042]]
('N100', 'N134') [[18.635376]]
('N66', 'N153') [[18.634693]]
('N194', 'N252') [[18.633667]]
('N131', 'N199') [[18.632635]]
('N25', 'N131') [[18.632168]]
('N23', 'N155') [[18.631634]]
('N135', 'N209') [[18.630493]]
('N14', 'N135') [[18.629177]]
('N39', 'N157') [[18.62911]]
('N77', 'N213') [[18.628725]]
('N14', 'N72') [[18.62832]]
('N153', 'N198') [[18.627525]]
('N141', 'N218') [[18.627237]]
('N1', 'N23') [[18.626957]]
('N14', 'N104') [[18.626781]]
('N85', 'N92') [[18.626196]]
('N104', 'N252') [[18.625881]]
('N100', 'N116') [[18.625008]]
('N153', 'N175') [[18.622839]]
('N79', 'N153') [[18.622532]]
('N116', 'N206') [[18.622313]]
('N47', 'N252') [[18.62212]]
('N14', 'N64') [[18.621634]]
('N49', 'N153') [[18.620945]]
('N46', 'N151') [[18.620247]]
('N68', 'N160') [[18.620005]]
('N153', 'N199') [[18.619795]]
('N17', 'N131') [[18.619118]]
('N23', 'N180') [[18.618645]]
('N15', 'N157') [[18.618038]]
('N116', 'N246') [[18.617115]]
('N17', 'N208') [[18.616983]]
('N113', 'N123') [[18.615992]]
('N213', 'N219') [[18.615536]]
('N141', 'N220') [[18.61532]]
('N180', 'N206') [[18.615295]]
('N111', 'N217') [[18.615143]]
('N2', 'N250') [[18.614998]]
('N4', 'N138') [[18.614557]]
('N206', 'N209') [[18.61402]]
('N14', 'N121') [[18.613829]]
('N119', 'N153') [[18.613117]]
('N15', 'N116') [[18.612913]]
('N189', 'N220') [[18.61199]]
('N111', 'N207') [[18.611355]]
('N159', 'N218') [[18.609453]]
('N89', 'N225') [[18.609396]]
('N136', 'N206') [[18.60934]]
('N23', 'N77') [[18.608898]]
('N70', 'N153') [[18.60862]]
('N209', 'N213') [[18.608526]]
('N93', 'N141') [[18.6077]]
('N103', 'N131') [[18.607567]]
('N25', 'N225') [[18.606499]]
('N12', 'N28') [[18.606077]]
('N111', 'N192') [[18.60607]]
('N123', 'N179') [[18.604673]]
('N74', 'N193') [[18.604563]]
('N104', 'N193') [[18.604471]]
('N77', 'N212') [[18.603495]]
('N157', 'N250') [[18.602877]]
('N180', 'N183') [[18.602737]]
('N15', 'N77') [[18.602304]]
('N123', 'N244') [[18.602]]
('N183', 'N209') [[18.601473]]
('N141', 'N222') [[18.600773]]
('N161', 'N193') [[18.600554]]
('N21', 'N151') [[18.600245]]
('N77', 'N131') [[18.600204]]
('N193', 'N219') [[18.60019]]
('N111', 'N137') [[18.600061]]
('N141', 'N170') [[18.599342]]
('N14', 'N219') [[18.599257]]
('N88', 'N252') [[18.59857]]
('N111', 'N190') [[18.598469]]
('N48', 'N225') [[18.597832]]
('N92', 'N123') [[18.59729]]
('N14', 'N19') [[18.59644]]
('N180', 'N209') [[18.596382]]
('N142', 'N193') [[18.596182]]
('N14', 'N73') [[18.595766]]
('N66', 'N206') [[18.595325]]
('N119', 'N206') [[18.59521]]
('N111', 'N171') [[18.594913]]
('N111', 'N231') [[18.593233]]
('N113', 'N141') [[18.592539]]
('N161', 'N241') [[18.592466]]
('N134', 'N180') [[18.592123]]
('N69', 'N111') [[18.59188]]
('N15', 'N251') [[18.591751]]
('N14', 'N113') [[18.591478]]
('N111', 'N210') [[18.591301]]
('N15', 'N123') [[18.591269]]
('N88', 'N250') [[18.590216]]
('N111', 'N249') [[18.590075]]
('N14', 'N70') [[18.589977]]
('N113', 'N189') [[18.589315]]
('N64', 'N218') [[18.586311]]
('N9', 'N219') [[18.586264]]
('N14', 'N248') [[18.586166]]
('N85', 'N180') [[18.586143]]
('N85', 'N111') [[18.585758]]
('N14', 'N110') [[18.585732]]
('N110', 'N135') [[18.585333]]
('N111', 'N239') [[18.585121]]
('N138', 'N180') [[18.584913]]
('N6', 'N153') [[18.584719]]
('N47', 'N206') [[18.583746]]
('N64', 'N72') [[18.583715]]
('N53', 'N161') [[18.582804]]
('N111', 'N142') [[18.582073]]
('N246', 'N250') [[18.582066]]
('N157', 'N225') [[18.581001]]
('N21', 'N46') [[18.58062]]
('N151', 'N225') [[18.579239]]
('N77', 'N183') [[18.578636]]
('N123', 'N243') [[18.578577]]
('N66', 'N151') [[18.578112]]
('N37', 'N252') [[18.57783]]
('N177', 'N180') [[18.577778]]
('N93', 'N201') [[18.57672]]
('N153', 'N194') [[18.576595]]
('N193', 'N208') [[18.57587]]
('N206', 'N222') [[18.575842]]
('N28', 'N131') [[18.575539]]
('N14', 'N29') [[18.575357]]
('N117', 'N206') [[18.575129]]
('N138', 'N193') [[18.574621]]
('N15', 'N92') [[18.574492]]
('N123', 'N152') [[18.574131]]
('N187', 'N209') [[18.573807]]
('N22', 'N161') [[18.57304]]
('N176', 'N250') [[18.572952]]
('N190', 'N209') [[18.57125]]
('N77', 'N189') [[18.570929]]
('N77', 'N225') [[18.570763]]
('N241', 'N252') [[18.569592]]
('N89', 'N141') [[18.569584]]
('N7', 'N141') [[18.56911]]
('N21', 'N152') [[18.569065]]
('N17', 'N141') [[18.56843]]
('N15', 'N199') [[18.567633]]
('N140', 'N209') [[18.56758]]
('N60', 'N123') [[18.567453]]
('N107', 'N111') [[18.567316]]
('N190', 'N235') [[18.566822]]
('N111', 'N228') [[18.566643]]
('N133', 'N153') [[18.56654]]
('N32', 'N165') [[18.566519]]
('N131', 'N219') [[18.565502]]
('N104', 'N126') [[18.565239]]
('N48', 'N75') [[18.564627]]
('N109', 'N197') [[18.564417]]
('N22', 'N194') [[18.56362]]
('N168', 'N252') [[18.563038]]
('N14', 'N108') [[18.561764]]
('N74', 'N244') [[18.561535]]
('N183', 'N220') [[18.5615]]
('N14', 'N116') [[18.56137]]
('N153', 'N250') [[18.560942]]
('N141', 'N163') [[18.56087]]
('N60', 'N153') [[18.5602]]
('N14', 'N21') [[18.559097]]
('N97', 'N111') [[18.559015]]
('N38', 'N169') [[18.558731]]
('N165', 'N252') [[18.558702]]
('N153', 'N225') [[18.5586]]
('N123', 'N209') [[18.55853]]
('N159', 'N189') [[18.55843]]
('N14', 'N92') [[18.558416]]
('N160', 'N198') [[18.558128]]
('N53', 'N123') [[18.557795]]
('N2', 'N208') [[18.556267]]
('N123', 'N139') [[18.55554]]
('N105', 'N180') [[18.555307]]
('N151', 'N153') [[18.553291]]
('N117', 'N225') [[18.552666]]
('N43', 'N111') [[18.552162]]
('N14', 'N199') [[18.552073]]
('N118', 'N131') [[18.552023]]
('N194', 'N218') [[18.551682]]
('N23', 'N72') [[18.551317]]
('N106', 'N141') [[18.5513]]
('N97', 'N107') [[18.550776]]
('N116', 'N180') [[18.55013]]
('N17', 'N222') [[18.549824]]
('N220', 'N244') [[18.549683]]
('N131', 'N194') [[18.54871]]
('N123', 'N238') [[18.548323]]
('N38', 'N141') [[18.54811]]
('N15', 'N134') [[18.547861]]
('N78', 'N250') [[18.547737]]
('N31', 'N160') [[18.5474]]
('N160', 'N218') [[18.547165]]
('N15', 'N124') [[18.546896]]
('N32', 'N161') [[18.546627]]
('N32', 'N252') [[18.545753]]
('N79', 'N111') [[18.545454]]
('N159', 'N198') [[18.545347]]
('N82', 'N180') [[18.544737]]
('N180', 'N238') [[18.54473]]
('N23', 'N65') [[18.544191]]
('N131', 'N198') [[18.543407]]
('N85', 'N153') [[18.54316]]
('N175', 'N250') [[18.543142]]
('N65', 'N111') [[18.54241]]
('N159', 'N208') [[18.541523]]
('N116', 'N160') [[18.541384]]
('N23', 'N46') [[18.54116]]
('N204', 'N241') [[18.541128]]
('N61', 'N127') [[18.540947]]
('N180', 'N234') [[18.540924]]
('N28', 'N111') [[18.540073]]
('N64', 'N225') [[18.538912]]
('N153', 'N213') [[18.53829]]
('N28', 'N72') [[18.53799]]
('N111', 'N136') [[18.537977]]
('N124', 'N183') [[18.537907]]
('N100', 'N206') [[18.536776]]
('N54', 'N250') [[18.536362]]
('N151', 'N213') [[18.536346]]
('N75', 'N111') [[18.536226]]
('N131', 'N239') [[18.535564]]
('N123', 'N190') [[18.535528]]
('N39', 'N135') [[18.535152]]
('N108', 'N207') [[18.53392]]
('N123', 'N232') [[18.533882]]
('N62', 'N111') [[18.533798]]
('N47', 'N180') [[18.533302]]
('N14', 'N142') [[18.533136]]
('N15', 'N193') [[18.532997]]
('N12', 'N183') [[18.532124]]
('N117', 'N193') [[18.531631]]
('N100', 'N237') [[18.531513]]
('N72', 'N222') [[18.531227]]
('N209', 'N248') [[18.53044]]
('N104', 'N138') [[18.529926]]
('N160', 'N238') [[18.52986]]
('N20', 'N198') [[18.529718]]
('N127', 'N198') [[18.529562]]
('N117', 'N123') [[18.529545]]
('N30', 'N111') [[18.528114]]
('N7', 'N244') [[18.527025]]
('N135', 'N157') [[18.526918]]
('N14', 'N32') [[18.52589]]
('N142', 'N250') [[18.525833]]
('N29', 'N221') [[18.5258]]
('N72', 'N78') [[18.52396]]
('N22', 'N141') [[18.523005]]
('N141', 'N169') [[18.52272]]
('N149', 'N180') [[18.522131]]
('N180', 'N189') [[18.52191]]
