('M0P1', 'M0P2') [[45.767616]]
('N113', 'M0P2') [[19.527351]]
('N7', 'N182') [[19.526266]]
('N71', 'N191') [[19.51895]]
('N71', 'N195') [[19.51844]]
('N78', 'N182') [[19.516687]]
('N51', 'N124') [[19.516323]]
('N140', 'N159') [[19.514868]]
('N46', 'N140') [[19.510492]]
('N70', 'N71') [[19.509256]]
('N191', 'N230') [[19.508326]]
('N68', 'N182') [[19.506275]]
('N191', 'N207') [[19.500404]]
('N196', 'N237') [[19.497253]]
('N207', 'N232') [[19.493711]]
('N182', 'N239') [[19.487698]]
('N63', 'N182') [[19.486256]]
('N9', 'N140') [[19.484762]]
('N46', 'N180') [[19.47885]]
('N113', 'N226') [[19.4779]]
('N136', 'N196') [[19.475842]]
('N175', 'N182') [[19.474382]]
('N91', 'N216') [[19.47172]]
('N92', 'N226') [[19.470587]]
('N154', 'N196') [[19.469353]]
('N91', 'M0P1') [[19.46542]]
('N196', 'N207') [[19.46452]]
('N120', 'N182') [[19.462914]]
('N121', 'N180') [[19.461634]]
('N4', 'N140') [[19.46073]]
('N232', 'M0P1') [[19.46022]]
('N133', 'N196') [[19.459675]]
('N4', 'N18') [[19.454332]]
('N0', 'N196') [[19.45323]]
('N4', 'N95') [[19.451567]]
('N92', 'N102') [[19.451143]]
('N187', 'N214') [[19.451094]]
('N160', 'N231') [[19.449286]]
('N89', 'N196') [[19.447329]]
('N210', 'N216') [[19.447212]]
('N102', 'N196') [[19.446651]]
('N134', 'N232') [[19.440577]]
('N9', 'N231') [[19.440552]]
('N113', 'N248') [[19.437744]]
('N9', 'N226') [[19.437647]]
('N21', 'N46') [[19.437004]]
('N126', 'N196') [[19.435026]]
('N130', 'N182') [[19.433325]]
('N182', 'N207') [[19.433193]]
('N175', 'N226') [[19.432259]]
('N136', 'N191') [[19.432213]]
('N50', 'N121') [[19.431767]]
('N146', 'N182') [[19.430367]]
('N106', 'N182') [[19.426802]]
('N4', 'N185') [[19.421967]]
('N9', 'N157') [[19.420708]]
('N206', 'N226') [[19.420658]]
('N229', 'N244') [[19.41798]]
('N27', 'N134') [[19.416367]]
('N9', 'N124') [[19.416204]]
('N121', 'N253') [[19.415668]]
('N7', 'N51') [[19.413986]]
('N91', 'M0P2') [[19.413538]]
('N102', 'N183') [[19.41231]]
('N154', 'N220') [[19.411064]]
('N48', 'N182') [[19.410732]]
('N116', 'N182') [[19.410645]]
('N157', 'N191') [[19.408463]]
('N70', 'N232') [[19.407412]]
('N33', 'N195') [[19.405447]]
('N1', 'N91') [[19.405153]]
('N191', 'N212') [[19.402534]]
('N45', 'N182') [[19.40213]]
('N113', 'N124') [[19.401718]]
('N71', 'N244') [[19.401672]]
('N232', 'N240') [[19.401625]]
('N134', 'N136') [[19.401394]]
('N244', 'N253') [[19.400227]]
('N113', 'N240') [[19.399984]]
('N182', 'N248') [[19.399927]]
('N180', 'N234') [[19.399353]]
('N59', 'N196') [[19.396381]]
('N134', 'N195') [[19.396257]]
('N140', 'N191') [[19.394491]]
('N191', 'N216') [[19.394482]]
('N182', 'N184') [[19.394365]]
('N4', 'N133') [[19.394314]]
('N70', 'N213') [[19.392572]]
('N125', 'N182') [[19.391905]]
('N196', 'N230') [[19.390137]]
('N136', 'N226') [[19.383879]]
('N124', 'N215') [[19.382572]]
('N46', 'N106') [[19.382164]]
('N182', 'N232') [[19.379007]]
('N190', 'N196') [[19.377483]]
('N63', 'N196') [[19.377316]]
('N4', 'N126') [[19.376276]]
('N45', 'N76') [[19.37615]]
('N46', 'N71') [[19.373955]]
('N187', 'N226') [[19.373407]]
('N45', 'N140') [[19.373169]]
('N45', 'N46') [[19.372658]]
('N9', 'N212') [[19.370909]]
('N18', 'N195') [[19.370768]]
('N21', 'N76') [[19.369724]]
('N182', 'N189') [[19.368792]]
('N136', 'N175') [[19.368282]]
('N159', 'N196') [[19.368048]]
('N4', 'N159') [[19.366869]]
('N9', 'N246') [[19.36645]]
('N195', 'N232') [[19.366217]]
('N182', 'N240') [[19.363314]]
('N85', 'N188') [[19.362164]]
('N213', 'N232') [[19.361418]]
('N46', 'N70') [[19.360579]]
('N71', 'N182') [[19.35497]]
('N46', 'N231') [[19.35462]]
('N91', 'N232') [[19.35419]]
('N111', 'N136') [[19.35302]]
('N51', 'N182') [[19.35252]]
('N66', 'N119') [[19.34625]]
('N46', 'N97') [[19.346205]]
('N85', 'N246') [[19.346033]]
('N33', 'N46') [[19.345852]]
('N46', 'N196') [[19.345816]]
('N116', 'N226') [[19.343485]]
('N118', 'N196') [[19.34322]]
('N73', 'N226') [[19.342777]]
('N111', 'N196') [[19.341156]]
('N204', 'N226') [[19.340502]]
('N46', 'N175') [[19.339249]]
('N121', 'N187') [[19.338549]]
('N193', 'N196') [[19.333656]]
('N51', 'N232') [[19.33146]]
('N27', 'N226') [[19.330748]]
('N143', 'N226') [[19.330585]]
('N196', 'N214') [[19.329102]]
('N46', 'N86') [[19.328547]]
('N140', 'N232') [[19.328362]]
('N168', 'N196') [[19.32756]]
('N96', 'N182') [[19.327507]]
('N0', 'M0P2') [[19.327291]]
('N4', 'N246') [[19.321093]]
('N182', 'N205') [[19.317656]]
('N248', 'M0P2') [[19.317652]]
('N232', 'N248') [[19.317503]]
('N23', 'N196') [[19.316963]]
('N168', 'N182') [[19.316406]]
('N231', 'N232') [[19.314774]]
('N26', 'N143') [[19.312971]]
('N121', 'N124') [[19.31265]]
('N220', 'N226') [[19.309998]]
('N9', 'N100') [[19.309933]]
('N124', 'N207') [[19.308218]]
('N104', 'N191') [[19.30819]]
('N104', 'N182') [[19.3078]]
('N124', 'N232') [[19.307493]]
('N71', 'M0P2') [[19.306786]]
('N9', 'N141') [[19.306028]]
('N100', 'N196') [[19.305744]]
('N58', 'N183') [[19.30572]]
('N47', 'N191') [[19.30489]]
('N71', 'N134') [[19.30419]]
('N195', 'N244') [[19.300705]]
('N73', 'N196') [[19.299185]]
('N71', 'N100') [[19.299063]]
('N71', 'N236') [[19.295946]]
('N46', 'N89') [[19.2919]]
('N134', 'N191') [[19.28933]]
('N195', 'M0P2') [[19.288233]]
('N113', 'N185') [[19.286633]]
('N33', 'N50') [[19.286356]]
('N85', 'N182') [[19.286036]]
('N22', 'N196') [[19.282368]]
('N195', 'N226') [[19.281733]]
('N89', 'N232') [[19.281717]]
('N196', 'N221') [[19.281534]]
('N70', 'N196') [[19.28141]]
('N9', 'N250') [[19.28029]]
('N70', 'N205') [[19.279888]]
('N154', 'N175') [[19.279375]]
('N51', 'N148') [[19.277903]]
('N196', 'N236') [[19.276567]]
('N46', 'N190') [[19.27347]]
('N100', 'N110') [[19.273247]]
('N113', 'N214') [[19.272589]]
('N133', 'N213') [[19.272022]]
('N85', 'N236') [[19.269396]]
('N157', 'N196') [[19.269226]]
('N9', 'N57') [[19.269205]]
('N185', 'N195') [[19.268394]]
('N182', 'N187') [[19.267561]]
('N75', 'N195') [[19.267374]]
('N85', 'N141') [[19.267038]]
('N116', 'N196') [[19.267008]]
('N207', 'N226') [[19.265053]]
('N89', 'N134') [[19.264465]]
('N104', 'N106') [[19.263002]]
('N150', 'N180') [[19.262333]]
('N40', 'N46') [[19.260897]]
('N21', 'N204') [[19.25656]]
('N87', 'N140') [[19.25646]]
('N18', 'N182') [[19.25631]]
('N100', 'M0P2') [[19.256065]]
('N180', 'N182') [[19.252832]]
('N121', 'N186') [[19.250805]]
('N100', 'N180') [[19.249952]]
('N124', 'N136') [[19.249786]]
('N91', 'N124') [[19.249739]]
('N93', 'N182') [[19.249601]]
('N143', 'N182') [[19.247545]]
('N124', 'N210') [[19.247374]]
('N110', 'N196') [[19.247223]]
('N53', 'N182') [[19.2469]]
('N50', 'N54') [[19.243656]]
('N180', 'N191') [[19.241924]]
('N147', 'N231') [[19.24141]]
('N17', 'N182') [[19.240534]]
('N0', 'N86') [[19.23927]]
('N4', 'N34') [[19.238708]]
('N226', 'N246') [[19.238655]]
('N76', 'N113') [[19.237204]]
('N4', 'M0P2') [[19.23558]]
('N21', 'N70') [[19.235046]]
('N38', 'N51') [[19.23504]]
('N124', 'N186') [[19.234018]]
('N119', 'N133') [[19.233921]]
('N124', 'N226') [[19.232498]]
('N45', 'N106') [[19.232088]]
('N102', 'N226') [[19.231249]]
('N33', 'N182') [[19.230852]]
('N136', 'N160') [[19.228092]]
('N113', 'N141') [[19.227716]]
('N111', 'N124') [[19.227566]]
('N43', 'N182') [[19.226254]]
('N7', 'N100') [[19.225899]]
('N9', 'N252') [[19.224848]]
('N197', 'N226') [[19.223099]]
('N4', 'N58') [[19.222647]]
('N7', 'N45') [[19.222296]]
('N76', 'N196') [[19.222229]]
('N23', 'N195') [[19.221447]]
('N246', 'N248') [[19.221096]]
('N138', 'N182') [[19.21898]]
('N12', 'N182') [[19.217289]]
('N46', 'N51') [[19.216331]]
('N121', 'N179') [[19.216005]]
('N71', 'N95') [[19.215693]]
('N195', 'N216') [[19.214642]]
('N182', 'N253') [[19.213974]]
('N136', 'N232') [[19.213179]]
('N14', 'N113') [[19.212767]]
('N185', 'N186') [[19.212555]]
('N20', 'N46') [[19.210865]]
('N51', 'N212') [[19.210505]]
('N111', 'M0P1') [[19.209618]]
('N45', 'N102') [[19.208015]]
('N27', 'N71') [[19.205074]]
('N4', 'N195') [[19.204184]]
('N75', 'N124') [[19.20358]]
('N97', 'N196') [[19.203472]]
('N4', 'N14') [[19.20271]]
('N213', 'N231') [[19.201685]]
('N106', 'N180') [[19.201363]]
('N9', 'N133') [[19.200918]]
('N182', 'N249') [[19.199776]]
('N102', 'N146') [[19.198921]]
('N76', 'N91') [[19.198086]]
('N46', 'N214') [[19.196852]]
('N134', 'N182') [[19.195099]]
('N9', 'N102') [[19.194199]]
('N113', 'N207') [[19.194073]]
('N27', 'N182') [[19.194004]]
('N102', 'N136') [[19.192883]]
('N33', 'N51') [[19.192415]]
('N9', 'N70') [[19.192287]]
('N79', 'N85') [[19.19199]]
('N186', 'N226') [[19.1904]]
('N9', 'N45') [[19.189806]]
('N88', 'N113') [[19.18791]]
('N91', 'N96') [[19.1876]]
('N191', 'N211') [[19.187038]]
('N183', 'N196') [[19.184547]]
('N9', 'N188') [[19.184263]]
('N18', 'N216') [[19.183517]]
('N26', 'N124') [[19.182495]]
('N214', 'N232') [[19.181795]]
('N116', 'N191') [[19.180359]]
('N18', 'N27') [[19.179232]]
('N12', 'N196') [[19.177855]]
('N0', 'N213') [[19.177618]]
('N96', 'N196') [[19.177591]]
('N27', 'N236') [[19.175419]]
('N33', 'N226') [[19.173985]]
('N226', 'M0P1') [[19.173532]]
('N9', 'N91') [[19.172045]]
('N46', 'N121') [[19.17053]]
('N71', 'N175') [[19.16993]]
('N63', 'N187') [[19.168694]]
('N56', 'N182') [[19.167402]]
('N58', 'N182') [[19.1674]]
('N132', 'N182') [[19.166079]]
('N121', 'N182') [[19.165607]]
('N1', 'N146') [[19.164135]]
('N92', 'N182') [[19.162964]]
('N27', 'N191') [[19.16239]]
('N51', 'N86') [[19.162073]]
('N51', 'N106') [[19.160984]]
('N51', 'N195') [[19.158123]]
('N182', 'N222') [[19.157068]]
('N18', 'N51') [[19.157043]]
('N1', 'N182') [[19.15696]]
('N119', 'N248') [[19.156712]]
('N111', 'N182') [[19.1566]]
('N166', 'N173') [[19.155619]]
('N126', 'N182') [[19.155434]]
('N100', 'N115') [[19.154285]]
('N63', 'N183') [[19.153778]]
('N213', 'N244') [[19.153175]]
('N113', 'N195') [[19.15202]]
('N9', 'N134') [[19.151691]]
('N12', 'N191') [[19.151049]]
('N20', 'N226') [[19.150915]]
('N182', 'N206') [[19.15049]]
('N4', 'N244') [[19.150406]]
('N177', 'N182') [[19.149345]]
('N26', 'N46') [[19.148552]]
('N45', 'N196') [[19.148403]]
('N66', 'N182') [[19.148132]]
('N35', 'N244') [[19.14801]]
('N140', 'N175') [[19.147697]]
('N20', 'N196') [[19.147669]]
('N113', 'N220') [[19.147467]]
('N48', 'N196') [[19.144865]]
('N119', 'N226') [[19.144371]]
('N30', 'N214') [[19.144165]]
('N172', 'N226') [[19.144053]]
('N27', 'N231') [[19.14318]]
('N51', 'N63') [[19.142818]]
('N27', 'N216') [[19.142117]]
('N136', 'N187') [[19.14135]]
('N70', 'N112') [[19.14088]]
('N35', 'N226') [[19.140259]]
('N22', 'N45') [[19.139614]]
('N141', 'N196') [[19.138575]]
('N46', 'N187') [[19.138016]]
('N109', 'N196') [[19.137827]]
('N191', 'N237') [[19.137466]]
('N140', 'N248') [[19.13711]]
('N9', 'N213') [[19.136349]]
('N76', 'N121') [[19.135954]]
('N9', 'N75') [[19.135818]]
('N77', 'N182') [[19.135202]]
('N0', 'N230') [[19.134127]]
('N216', 'N226') [[19.133999]]
('N71', 'N231') [[19.133215]]
('N91', 'N140') [[19.133125]]
('N9', 'N244') [[19.132805]]
('N45', 'N183') [[19.132023]]
('N124', 'N229') [[19.13163]]
('N44', 'N248') [[19.130945]]
('N5', 'N100') [[19.13092]]
('N9', 'N229') [[19.130556]]
('N207', 'M0P2') [[19.130508]]
('N11', 'N182') [[19.129713]]
('N229', 'M0P2') [[19.128666]]
('N217', 'N231') [[19.127703]]
('N77', 'N232') [[19.12675]]
('N13', 'N113') [[19.125847]]
('N9', 'N18') [[19.12571]]
('N182', 'N220') [[19.125553]]
('N125', 'N196') [[19.125414]]
('N124', 'N214') [[19.12436]]
('N113', 'N159') [[19.12336]]
('N13', 'N196') [[19.12325]]
('N116', 'N244') [[19.122734]]
('N45', 'N180') [[19.122723]]
('N45', 'N213') [[19.122372]]
('N226', 'N242') [[19.12074]]
('N196', 'N210') [[19.11941]]
('N196', 'N249') [[19.11916]]
('N125', 'N226') [[19.118544]]
('N17', 'N113') [[19.118269]]
('N195', 'N207') [[19.118101]]
('N196', 'N212') [[19.117157]]
('N121', 'N175') [[19.116346]]
('N46', 'N143') [[19.116318]]
('N184', 'N191') [[19.115778]]
('N61', 'N182') [[19.115738]]
('N91', 'N121') [[19.11547]]
('N52', 'N182') [[19.115318]]
('N96', 'N213') [[19.115051]]
('N140', 'N180') [[19.11417]]
('N182', 'N234') [[19.11262]]
('N7', 'N148') [[19.111826]]
('N47', 'N70') [[19.111303]]
('N79', 'N182') [[19.110737]]
('N121', 'N231') [[19.110615]]
('N80', 'N182') [[19.110598]]
('N122', 'N186') [[19.110226]]
('N111', 'N226') [[19.110062]]
('N43', 'N71') [[19.109915]]
('N96', 'N216') [[19.109661]]
('N64', 'N66') [[19.106667]]
('N191', 'N232') [[19.106657]]
('N18', 'N232') [[19.106554]]
('N22', 'N182') [[19.106262]]
('N13', 'N182') [[19.106009]]
('N4', 'N76') [[19.105585]]
('N121', 'N252') [[19.105238]]
('N102', 'N140') [[19.104504]]
('N24', 'N229') [[19.102558]]
('N27', 'N28') [[19.10149]]
('N213', 'N226') [[19.10067]]
('N157', 'N186') [[19.100199]]
('N113', 'N242') [[19.100159]]
('N119', 'N196') [[19.099716]]
('N124', 'N231') [[19.09971]]
('N27', 'N35') [[19.09936]]
('N104', 'N226') [[19.097979]]
('N4', 'N242') [[19.09793]]
('N207', 'N214') [[19.097115]]
('N79', 'N196') [[19.09682]]
('N121', 'N232') [[19.096476]]
('N9', 'N26') [[19.096212]]
('N216', 'N232') [[19.09532]]
('N95', 'N226') [[19.095127]]
('N45', 'N119') [[19.094217]]
('N79', 'N92') [[19.093077]]
('N94', 'N182') [[19.092537]]
('N50', 'N86') [[19.092354]]
('N161', 'N196') [[19.090702]]
('N133', 'N183') [[19.090595]]
('N24', 'N121') [[19.090252]]
('N195', 'N213') [[19.090235]]
('N21', 'N134') [[19.089678]]
('N138', 'N196') [[19.089657]]
('N103', 'N104') [[19.089142]]
('N137', 'N182') [[19.08877]]
('N51', 'N102') [[19.088137]]
('N76', 'N185') [[19.08654]]
('N85', 'N113') [[19.086174]]
('N27', 'N137') [[19.0861]]
('N45', 'N159') [[19.085756]]
('N134', 'N196') [[19.08544]]
('N87', 'N180') [[19.085165]]
('N133', 'N207') [[19.08501]]
('N183', 'N236') [[19.08493]]
('N45', 'N63') [[19.083395]]
('N102', 'N185') [[19.083319]]
('N4', 'N228') [[19.082579]]
('N51', 'N231') [[19.082575]]
('N9', 'N76') [[19.081945]]
('N47', 'N232') [[19.08007]]
('N75', 'N182') [[19.079798]]
('N182', 'N188') [[19.079443]]
('N188', 'N237') [[19.077866]]
('N50', 'N103') [[19.07757]]
('N46', 'N226') [[19.07756]]
('N72', 'N196') [[19.077486]]
('N104', 'M0P2') [[19.077097]]
('N113', 'N216') [[19.076551]]
('N134', 'N226') [[19.076366]]
('N91', 'N130') [[19.076208]]
('N116', 'N213') [[19.075619]]
('N45', 'N232') [[19.075113]]
('N79', 'N113') [[19.074896]]
('N51', 'N74') [[19.073433]]
('N45', 'N191') [[19.073423]]
('N136', 'N186') [[19.073246]]
('N126', 'N231') [[19.07202]]
('N154', 'N226') [[19.070475]]
('N77', 'N91') [[19.070187]]
('N26', 'N51') [[19.069227]]
('N140', 'N147') [[19.068808]]
('N194', 'N248') [[19.068157]]
('N74', 'N102') [[19.068087]]
('N191', 'N229') [[19.067602]]
('N46', 'N253') [[19.06712]]
('N140', 'N154') [[19.067106]]
('N102', 'N180') [[19.067049]]
('N71', 'N111') [[19.066048]]
('N186', 'N216') [[19.066034]]
('N26', 'N240') [[19.065916]]
('N71', 'N151') [[19.065765]]
('N50', 'N196') [[19.065746]]
('N182', 'N237') [[19.06562]]
('N134', 'M0P2') [[19.065077]]
('N46', 'N186') [[19.064917]]
('N195', 'N230') [[19.06489]]
('N4', 'N50') [[19.06447]]
('N191', 'N199') [[19.064352]]
('N75', 'N157') [[19.063887]]
('N130', 'N226') [[19.06315]]
('N24', 'N196') [[19.06237]]
('N102', 'N124') [[19.0623]]
('N175', 'N191') [[19.060867]]
('N140', 'N220') [[19.06065]]
('N7', 'N27') [[19.060114]]
('N24', 'N191') [[19.0589]]
('N25', 'N182') [[19.057442]]
('N4', 'N183') [[19.057411]]
('N47', 'N214') [[19.057074]]
('N85', 'N157') [[19.056276]]
('N154', 'N183') [[19.055622]]
('N141', 'N191') [[19.055237]]
('N161', 'N237') [[19.054962]]
('N9', 'N43') [[19.054638]]
('N9', 'N89') [[19.05384]]
('N73', 'N182') [[19.05012]]
('N246', 'M0P2') [[19.048687]]
('N45', 'N104') [[19.048056]]
('N95', 'N133') [[19.047815]]
('N4', 'N79') [[19.04761]]
('N177', 'N196') [[19.045513]]
('N144', 'N248') [[19.044758]]
('N4', 'N207') [[19.044075]]
('N21', 'N205') [[19.043634]]
('N85', 'N186') [[19.043474]]
('N96', 'N175') [[19.04262]]
('N9', 'N111') [[19.04168]]
('N14', 'M0P2') [[19.041319]]
('N7', 'N180') [[19.040602]]
('N9', 'N205') [[19.040504]]
('N20', 'N70') [[19.040136]]
('N70', 'N76') [[19.0401]]
('N222', 'N231') [[19.040047]]
('N77', 'N144') [[19.039968]]
('N46', 'N220') [[19.03991]]
('N50', 'N182') [[19.0398]]
('N140', 'N226') [[19.039465]]
('N202', 'N216') [[19.039162]]
('N140', 'N213') [[19.039137]]
('N89', 'N100') [[19.038683]]
('N124', 'N130') [[19.038284]]
('N27', 'N47') [[19.038239]]
('N63', 'N165') [[19.036983]]
('N141', 'N173') [[19.036226]]
('N158', 'N226') [[19.03613]]
('N45', 'N51') [[19.035267]]
('N27', 'N51') [[19.034426]]
('N122', 'N143') [[19.034258]]
('N7', 'N125') [[19.0341]]
('N46', 'N160') [[19.033657]]
('N136', 'N230') [[19.033537]]
('N4', 'N237') [[19.03315]]
('N51', 'N91') [[19.033066]]
('N196', 'N234') [[19.033033]]
('N70', 'N136') [[19.032927]]
('N79', 'N186') [[19.032211]]
('N182', 'N221') [[19.032015]]
('N9', 'N63') [[19.031796]]
('N46', 'N240') [[19.031343]]
('N191', 'N249') [[19.031128]]
('N134', 'N214') [[19.030968]]
('N21', 'N113') [[19.029228]]
('N133', 'N182') [[19.028725]]
('N47', 'N121') [[19.028008]]
('N57', 'N191') [[19.027725]]
('N45', 'N143') [[19.027077]]
('N106', 'N187') [[19.026093]]
('N46', 'N147') [[19.025126]]
('N20', 'N124') [[19.023611]]
('N18', 'N66') [[19.02322]]
('N124', 'N146') [[19.022728]]
('N151', 'N183') [[19.022463]]
('N51', 'N125') [[19.021559]]
('N33', 'N191') [[19.021414]]
('N34', 'N226') [[19.021187]]
('N12', 'N185') [[19.020464]]
('N89', 'N143') [[19.019892]]
('N54', 'N182') [[19.018923]]
('N47', 'N251') [[19.018454]]
('N4', 'N191') [[19.01841]]
('N14', 'N186') [[19.018276]]
('N196', 'N235') [[19.01806]]
('N221', 'N248') [[19.017248]]
('N186', 'N191') [[19.016161]]
('N154', 'N191') [[19.016039]]
('N27', 'N116') [[19.014076]]
('N4', 'N221') [[19.013664]]
('N51', 'N144') [[19.013603]]
('N104', 'N229') [[19.013218]]
('N9', 'N92') [[19.011745]]
('N91', 'N175') [[19.011093]]
('N187', 'N207') [[19.011002]]
('N106', 'N229') [[19.010124]]
('N44', 'N182') [[19.009634]]
('N154', 'N237') [[19.009052]]
('N88', 'N191') [[19.008114]]
('N27', 'N253') [[19.007893]]
('N21', 'N68') [[19.007317]]
('N191', 'N233') [[19.006763]]
('N13', 'N95') [[19.006704]]
('N113', 'N175') [[19.00652]]
('N134', 'N143') [[19.006502]]
('N102', 'N207') [[19.006388]]
('N9', 'N51') [[19.00625]]
('N182', 'N183') [[19.006062]]
('N68', 'N196') [[19.005371]]
('N91', 'N234') [[19.005104]]
('N93', 'N196') [[19.004564]]
('N144', 'N231') [[19.003286]]
('N18', 'N246') [[19.003094]]
('N182', 'N212') [[19.002575]]
('N123', 'N136') [[19.002563]]
('N132', 'N134') [[19.002527]]
('N24', 'M0P2') [[19.002432]]
('N146', 'N207') [[19.001446]]
('N16', 'N121') [[19.000263]]
('N124', 'N237') [[18.998236]]
('N221', 'N226') [[18.997366]]
('N100', 'N207') [[18.997211]]
('N121', 'N219') [[18.997093]]
('N132', 'N191') [[18.997004]]
('N112', 'N182') [[18.996809]]
('N51', 'N251') [[18.996584]]
('N144', 'N232') [[18.99638]]
('N111', 'N207') [[18.99621]]
('N207', 'N211') [[18.996174]]
('N45', 'N230') [[18.995712]]
('N121', 'N177') [[18.995564]]
('N8', 'N27') [[18.99331]]
('N177', 'N226') [[18.9927]]
('N26', 'N136') [[18.992506]]
('N232', 'N246') [[18.992302]]
('N34', 'N244') [[18.991737]]
('N1', 'N85') [[18.991117]]
('N71', 'N140') [[18.99096]]
('N133', 'N214') [[18.990501]]
('N54', 'N191') [[18.99]]
('N17', 'N188') [[18.98978]]
('N148', 'N231') [[18.98859]]
