('M0P1', 'M0P2') [[40.8207]]
('N77', 'N242') [[18.598463]]
('N24', 'N198') [[18.597334]]
('N2', 'N45') [[18.596659]]
('N181', 'N236') [[18.594425]]
('N120', 'N181') [[18.593866]]
('N9', 'N14') [[18.593533]]
('N109', 'N113') [[18.592224]]
('N24', 'N233') [[18.59023]]
('N17', 'N24') [[18.590174]]
('N140', 'N143') [[18.58277]]
('N1', 'N251') [[18.576056]]
('N73', 'N178') [[18.57144]]
('N28', 'N151') [[18.571123]]
('N45', 'N163') [[18.569944]]
('N113', 'N119') [[18.569366]]
('N120', 'N168') [[18.569092]]
('N135', 'N178') [[18.567907]]
('N28', 'N181') [[18.56464]]
('N66', 'N90') [[18.564077]]
('N140', 'N205') [[18.563318]]
('N181', 'N217') [[18.56086]]
('N37', 'N45') [[18.558308]]
('N181', 'N189') [[18.557243]]
('N105', 'N123') [[18.556664]]
('N31', 'N109') [[18.55566]]
('N44', 'N181') [[18.54841]]
('N53', 'N155') [[18.546747]]
('N81', 'N183') [[18.546158]]
('N4', 'N18') [[18.54432]]
('N24', 'N192') [[18.542616]]
('N9', 'N251') [[18.542028]]
('N4', 'N223') [[18.541521]]
('N178', 'N192') [[18.54119]]
('N178', 'N205') [[18.54075]]
('N9', 'N105') [[18.540642]]
('N17', 'N37') [[18.535448]]
('N9', 'N112') [[18.533926]]
('N4', 'N242') [[18.525286]]
('N109', 'N120') [[18.523489]]
('N45', 'N236') [[18.522861]]
('N113', 'N163') [[18.51888]]
('N4', 'N45') [[18.5183]]
('N190', 'N223') [[18.515533]]
('N223', 'N239') [[18.51496]]
('N155', 'N223') [[18.512825]]
('N123', 'N178') [[18.511032]]
('N120', 'N180') [[18.509789]]
('N32', 'N251') [[18.507692]]
('N113', 'N223') [[18.505112]]
('N168', 'N190') [[18.50506]]
('N34', 'N178') [[18.503902]]
('N181', 'N209') [[18.501982]]
('N73', 'N196') [[18.495972]]
('N26', 'N107') [[18.489777]]
('N109', 'N123') [[18.488735]]
('N152', 'N181') [[18.483334]]
('N181', 'N204') [[18.478073]]
('N122', 'N136') [[18.478012]]
('N180', 'N181') [[18.477736]]
('N163', 'N223') [[18.477142]]
('N150', 'N190') [[18.476435]]
('N120', 'N178') [[18.473898]]
('N136', 'N205') [[18.473587]]
('N120', 'N163') [[18.472551]]
('N73', 'N167') [[18.471384]]
('N4', 'N88') [[18.471289]]
('N125', 'N178') [[18.470644]]
('N123', 'N251') [[18.467676]]
('N119', 'N181') [[18.467249]]
('N42', 'N120') [[18.467066]]
('N53', 'N108') [[18.463825]]
('N54', 'N120') [[18.461103]]
('N178', 'N180') [[18.45816]]
('N223', 'N235') [[18.457804]]
('N9', 'N181') [[18.457294]]
('N167', 'N217') [[18.457262]]
('N9', 'N53') [[18.455645]]
('N105', 'N205') [[18.454624]]
('N113', 'N235') [[18.453085]]
('N167', 'N192') [[18.451654]]
('N189', 'N249') [[18.450356]]
('N45', 'N167') [[18.45011]]
('N107', 'N129') [[18.44997]]
('N77', 'N158') [[18.44996]]
('N92', 'N235') [[18.44816]]
('N146', 'N167') [[18.44712]]
('N71', 'N251') [[18.443083]]
('N9', 'N41') [[18.442982]]
('N113', 'N178') [[18.441763]]
('N28', 'N178') [[18.441046]]
('N192', 'N235') [[18.437649]]
('N88', 'N110') [[18.436317]]
('N88', 'N227') [[18.43548]]
('N31', 'N120') [[18.434769]]
('N143', 'N178') [[18.434767]]
('N198', 'N251') [[18.434668]]
('N66', 'N82') [[18.434645]]
('N160', 'N227') [[18.433802]]
('N32', 'N238') [[18.432611]]
('N25', 'N105') [[18.43094]]
('N129', 'N178') [[18.430012]]
('N31', 'N140') [[18.429674]]
('N14', 'N251') [[18.42929]]
('N24', 'N190') [[18.427341]]
('N178', 'N242') [[18.42623]]
('N31', 'N113') [[18.425404]]
('N14', 'N129') [[18.424639]]
('N190', 'N196') [[18.423325]]
('N150', 'N192') [[18.420946]]
('N17', 'N105') [[18.417099]]
('N167', 'N191') [[18.414928]]
('N37', 'N82') [[18.413603]]
('N7', 'N168') [[18.413492]]
('N13', 'N181') [[18.413385]]
('N205', 'N224') [[18.41283]]
('N80', 'N181') [[18.411879]]
('N125', 'N235') [[18.41112]]
('N45', 'N250') [[18.41095]]
('N119', 'N136') [[18.410715]]
('N28', 'N189') [[18.410715]]
('N176', 'N251') [[18.407131]]
('N79', 'N136') [[18.406855]]
('N150', 'N155') [[18.406643]]
('N55', 'N178') [[18.40663]]
('N143', 'N183') [[18.402683]]
('N136', 'N209') [[18.401272]]
('N88', 'N217') [[18.400034]]
('N94', 'N168') [[18.399698]]
('N79', 'N178') [[18.39942]]
('N45', 'N120') [[18.399212]]
('N151', 'N251') [[18.398384]]
('N27', 'N53') [[18.398293]]
('N107', 'N251') [[18.39678]]
('N88', 'N251') [[18.396126]]
('N90', 'N181') [[18.394909]]
('N45', 'N196') [[18.393549]]
('N127', 'N160') [[18.392317]]
('N190', 'N205') [[18.388672]]
('N167', 'N189') [[18.386559]]
('N9', 'N155') [[18.386076]]
('N120', 'N235') [[18.384178]]
('N28', 'N53') [[18.383299]]
('N91', 'N178') [[18.382904]]
('N54', 'N205') [[18.382833]]
('N45', 'N192') [[18.381853]]
('N24', 'N242') [[18.38171]]
('N140', 'N251') [[18.380484]]
('N71', 'N205') [[18.378986]]
('N181', 'N222') [[18.378435]]
('N72', 'N251') [[18.375937]]
('N165', 'N181') [[18.37593]]
('N105', 'N109') [[18.375898]]
('N105', 'N190') [[18.373857]]
('N45', 'N107') [[18.373703]]
('N113', 'N224') [[18.372349]]
('N134', 'N178') [[18.372261]]
('N14', 'N235') [[18.372034]]
('N32', 'N88') [[18.371683]]
('N55', 'N208') [[18.370644]]
('N24', 'N160') [[18.3684]]
('N3', 'N176') [[18.367886]]
('N24', 'N55') [[18.366844]]
('N55', 'N205') [[18.364632]]
('N73', 'N140') [[18.364468]]
('N8', 'N178') [[18.362734]]
('N113', 'N120') [[18.36225]]
('N105', 'N223') [[18.362164]]
('N178', 'N196') [[18.361862]]
('N113', 'N189') [[18.361698]]
('N26', 'N163') [[18.360832]]
('N120', 'N222') [[18.359377]]
('N105', 'N113') [[18.359238]]
('N4', 'N120') [[18.358297]]
('N53', 'N189') [[18.357199]]
('N17', 'N53') [[18.356758]]
('N167', 'N249') [[18.355928]]
('N92', 'N185') [[18.354837]]
('N20', 'N209') [[18.354465]]
('N92', 'N192') [[18.353722]]
('N150', 'N251') [[18.353386]]
('N20', 'N178') [[18.353184]]
('N74', 'N223') [[18.352116]]
('N134', 'N185') [[18.35205]]
('N53', 'N236') [[18.350372]]
('N155', 'N242') [[18.35036]]
('N90', 'N109') [[18.350077]]
('N45', 'N238') [[18.349857]]
('N71', 'N105') [[18.348953]]
('N28', 'N109') [[18.348661]]
('N185', 'N190') [[18.347649]]
('N4', 'N221') [[18.34681]]
('N100', 'N123') [[18.346205]]
('N37', 'N178') [[18.345533]]
('N183', 'N192') [[18.345516]]
('N17', 'N118') [[18.344585]]
('N101', 'N251') [[18.343773]]
('N178', 'N231') [[18.342152]]
('N17', 'N244') [[18.340572]]
('N41', 'N181') [[18.340229]]
('N202', 'N223') [[18.33912]]
('N53', 'N182') [[18.338758]]
('N32', 'N236') [[18.337893]]
('N110', 'N181') [[18.337677]]
('N81', 'N242') [[18.337196]]
('N225', 'N251') [[18.33686]]
('N24', 'N169') [[18.336485]]
('N88', 'N179') [[18.33622]]
('N17', 'N113') [[18.33487]]
('N67', 'N251') [[18.33405]]
('N105', 'N178') [[18.333618]]
('N17', 'N145') [[18.333351]]
('N2', 'N251') [[18.33335]]
('N17', 'N167') [[18.333317]]
('N88', 'N138') [[18.332458]]
('N127', 'N178') [[18.331594]]
('N32', 'N92') [[18.330597]]
('N169', 'N181') [[18.330013]]
('N28', 'N73') [[18.327742]]
('N140', 'N209') [[18.327393]]
('N53', 'N181') [[18.327314]]
('N160', 'N217') [[18.32488]]
('N9', 'N249') [[18.323263]]
('N17', 'N82') [[18.323217]]
('N118', 'N205') [[18.322409]]
('N150', 'N181') [[18.321127]]
('N109', 'N198') [[18.321125]]
('N109', 'N122') [[18.32101]]
('N94', 'N120') [[18.320902]]
('N165', 'N251') [[18.320143]]
('N80', 'N223') [[18.319374]]
('N120', 'N205') [[18.319118]]
('N24', 'N179') [[18.318867]]
('N107', 'N123') [[18.317696]]
('N140', 'N236') [[18.316156]]
('N28', 'N192') [[18.315584]]
('N37', 'N53') [[18.314596]]
('N54', 'N178') [[18.314018]]
('N113', 'N217') [[18.313862]]
('N109', 'N163') [[18.313858]]
('N88', 'N181') [[18.313526]]
('N127', 'N238') [[18.313446]]
('N136', 'N163') [[18.312569]]
('N7', 'N123') [[18.31094]]
('N24', 'N235') [[18.309864]]
('N3', 'N45') [[18.309792]]
('N24', 'N88') [[18.309448]]
('N46', 'N178') [[18.309378]]
('N11', 'N120') [[18.30907]]
('N110', 'N163') [[18.30659]]
('N82', 'N140') [[18.30652]]
('N93', 'N178') [[18.306467]]
('N24', 'N209') [[18.306427]]
('N32', 'N105') [[18.305784]]
('N158', 'N176') [[18.305645]]
('N45', 'N242') [[18.305023]]
('N151', 'N167') [[18.304665]]
('N113', 'N167') [[18.304161]]
('N181', 'N223') [[18.30393]]
('N55', 'N190') [[18.302284]]
('N45', 'N217') [[18.3013]]
('N168', 'N181') [[18.298918]]
('N133', 'N178') [[18.298622]]
('N4', 'N83') [[18.298553]]
('N9', 'N192') [[18.298292]]
('N200', 'N217') [[18.298113]]
('N24', 'N236') [[18.298035]]
('N20', 'N119') [[18.297136]]
('N81', 'N167') [[18.297115]]
('N28', 'N40') [[18.296757]]
('N72', 'N112') [[18.29653]]
('N55', 'N185') [[18.296474]]
('N32', 'N113') [[18.29629]]
('N140', 'N169') [[18.294825]]
('N92', 'N112') [[18.294361]]
('N45', 'N100') [[18.294159]]
('N112', 'N155') [[18.293444]]
('N129', 'N205') [[18.29267]]
('N24', 'N155') [[18.292404]]
('N40', 'N178') [[18.29092]]
('N37', 'N156') [[18.290537]]
('N49', 'N136') [[18.289732]]
('N18', 'N151') [[18.289728]]
('N45', 'N95') [[18.28963]]
('N14', 'N214') [[18.28941]]
('N17', 'N178') [[18.288965]]
('N117', 'N251') [[18.288544]]
('N24', 'N109') [[18.28841]]
('N122', 'N164') [[18.28718]]
('N95', 'N223') [[18.286604]]
('N113', 'N203') [[18.286463]]
('N17', 'N26') [[18.285051]]
('N24', 'N93') [[18.28482]]
('N82', 'N251') [[18.283918]]
('N73', 'N88') [[18.283758]]
('N9', 'N140') [[18.283743]]
('N231', 'N249') [[18.283522]]
('N17', 'N236') [[18.283503]]
('N123', 'N217') [[18.282862]]
('N83', 'N88') [[18.282684]]
('N4', 'N95') [[18.280575]]
('N88', 'N231') [[18.28041]]
('N17', 'N91') [[18.279463]]
('N123', 'N244') [[18.279364]]
('N18', 'N223') [[18.278563]]
('N82', 'N109') [[18.278074]]
('N26', 'N178') [[18.277983]]
('N7', 'N217') [[18.277658]]
('N1', 'N32') [[18.277128]]
('N4', 'N127') [[18.276775]]
('N14', 'N249') [[18.276068]]
('N88', 'N249') [[18.275877]]
('N1', 'N238') [[18.275679]]
('N123', 'N192') [[18.275366]]
('N40', 'N125') [[18.275286]]
('N179', 'N238') [[18.273706]]
('N157', 'N251') [[18.272942]]
('N37', 'N236') [[18.271933]]
('N180', 'N222') [[18.270359]]
('N106', 'N205') [[18.269691]]
('N155', 'N222') [[18.269648]]
('N53', 'N217') [[18.269178]]
('N59', 'N251') [[18.268131]]
('N39', 'N181') [[18.26806]]
('N165', 'N217') [[18.267834]]
('N53', 'N120') [[18.267513]]
('N100', 'N119') [[18.267002]]
('N34', 'N38') [[18.26666]]
('N45', 'N169') [[18.266275]]
('N105', 'N122') [[18.265566]]
('N32', 'N140') [[18.265192]]
('N9', 'N242') [[18.265049]]
('N4', 'N15') [[18.264975]]
('N57', 'N181') [[18.264256]]
('N100', 'N113') [[18.263155]]
('N88', 'N119') [[18.260695]]
('N37', 'N205') [[18.260654]]
('N98', 'N251') [[18.259665]]
('N1', 'N24') [[18.259302]]
('N146', 'N251') [[18.258995]]
('N4', 'N105') [[18.258856]]
('N181', 'N196') [[18.257252]]
('N81', 'N123') [[18.256962]]
('N1', 'N45') [[18.25656]]
('N88', 'N168') [[18.256308]]
('N11', 'N181') [[18.25597]]
('N9', 'N178') [[18.255867]]
('N4', 'N73') [[18.255795]]
('N53', 'N88') [[18.254837]]
('N157', 'N181') [[18.254585]]
('N107', 'N178') [[18.25387]]
('N140', 'N249') [[18.253225]]
('N14', 'N90') [[18.253174]]
('N82', 'N223') [[18.252987]]
('N17', 'N224') [[18.252136]]
('N17', 'N109') [[18.252117]]
('N37', 'N136') [[18.251858]]
('N123', 'N181') [[18.251698]]
('N109', 'N181') [[18.251595]]
('N168', 'N183') [[18.25157]]
('N140', 'N192') [[18.250652]]
('N231', 'N235') [[18.250216]]
('N113', 'N184') [[18.250118]]
('N90', 'N155') [[18.249437]]
('N32', 'N202') [[18.247042]]
('N119', 'N150') [[18.246292]]
('N14', 'N125') [[18.245907]]
('N17', 'N28') [[18.244514]]
('N53', 'N150') [[18.244225]]
('N88', 'N205') [[18.243694]]
('N41', 'N167') [[18.242271]]
('N88', 'N120') [[18.242212]]
('N112', 'N178') [[18.241983]]
('N111', 'N251') [[18.24122]]
('N88', 'N167') [[18.240713]]
('N24', 'N249') [[18.24008]]
('N17', 'N242') [[18.239733]]
('N53', 'N140') [[18.23953]]
('N37', 'N113') [[18.239405]]
('N45', 'N119') [[18.239325]]
('N140', 'N181') [[18.239069]]
('N95', 'N180') [[18.238575]]
('N169', 'N210') [[18.238472]]
('N53', 'N223') [[18.2377]]
('N163', 'N235') [[18.237597]]
('N107', 'N181') [[18.237072]]
('N32', 'N125') [[18.236372]]
('N90', 'N120') [[18.236057]]
('N14', 'N92') [[18.236015]]
('N83', 'N235') [[18.234133]]
('N81', 'N109') [[18.234005]]
('N95', 'N205') [[18.23333]]
('N189', 'N205') [[18.233227]]
('N37', 'N196') [[18.232119]]
('N41', 'N251') [[18.232115]]
('N28', 'N180') [[18.232008]]
('N108', 'N181') [[18.231289]]
('N96', 'N205') [[18.231182]]
('N39', 'N163') [[18.230782]]
('N37', 'N138') [[18.229584]]
('N2', 'N120') [[18.229582]]
('N92', 'N238') [[18.227566]]
('N59', 'N123') [[18.227386]]
('N109', 'N223') [[18.227077]]
('N88', 'N112') [[18.226856]]
('N119', 'N195') [[18.226515]]
('N54', 'N82') [[18.226225]]
('N105', 'N163') [[18.226007]]
('N45', 'N178') [[18.22592]]
('N32', 'N179') [[18.225843]]
('N185', 'N222') [[18.22579]]
('N20', 'N251') [[18.22502]]
('N32', 'N53') [[18.224554]]
('N181', 'M0P2') [[18.224201]]
('N122', 'N251') [[18.224129]]
('N113', 'N211') [[18.223372]]
('N140', 'N247') [[18.222975]]
('N167', 'N235') [[18.222702]]
('N57', 'N140') [[18.221987]]
('N145', 'N181') [[18.221981]]
('N34', 'N88') [[18.221542]]
('N109', 'N150') [[18.221079]]
('N109', 'N236') [[18.22039]]
('N106', 'N136') [[18.21996]]
('N178', 'N183') [[18.219788]]
('N83', 'N120') [[18.218836]]
('N88', 'N157') [[18.218767]]
('N11', 'N163') [[18.217337]]
('N199', 'N249') [[18.21732]]
('N150', 'N168') [[18.216509]]
('N53', 'N76') [[18.21644]]
('N26', 'N123') [[18.216387]]
('N113', 'N168') [[18.216265]]
('N140', 'N223') [[18.216007]]
('N223', 'N251') [[18.215874]]
('N109', 'N136') [[18.215542]]
('N10', 'N242') [[18.215307]]
('N53', 'N194') [[18.215141]]
('N7', 'N113') [[18.214602]]
('N81', 'N189') [[18.214289]]
('N55', 'N140') [[18.213818]]
('N53', 'N238') [[18.213688]]
('N82', 'N185') [[18.21342]]
('N113', 'N231') [[18.21331]]
('N17', 'N123') [[18.212755]]
('N113', 'N181') [[18.212507]]
('N236', 'N238') [[18.21237]]
('N45', 'N209') [[18.212362]]
('N67', 'N163') [[18.212341]]
('N9', 'N232') [[18.212215]]
('N31', 'N223') [[18.211567]]
('N80', 'N155') [[18.21152]]
('N24', 'N168') [[18.210634]]
('N88', 'N223') [[18.210339]]
('N178', 'N217') [[18.209919]]
('N136', 'N140') [[18.209826]]
('N37', 'N173') [[18.209688]]
('N29', 'N113') [[18.209656]]
('N40', 'N251') [[18.20889]]
('N155', 'N252') [[18.208721]]
('N28', 'N223') [[18.208017]]
('N24', 'N144') [[18.207434]]
('N11', 'N24') [[18.206278]]
('N56', 'N251') [[18.20621]]
('N205', 'N217') [[18.206202]]
('N178', 'N223') [[18.205748]]
('N163', 'N182') [[18.205717]]
('N168', 'N222') [[18.204908]]
('N37', 'N105') [[18.204445]]
('N235', 'N249') [[18.20429]]
('N80', 'N205') [[18.20403]]
('N129', 'N190') [[18.203943]]
('N73', 'N181') [[18.203234]]
('N10', 'N17') [[18.202686]]
('N178', 'N227') [[18.201607]]
('N28', 'N95') [[18.201239]]
('N14', 'N107') [[18.201174]]
('N24', 'N125') [[18.201054]]
('N45', 'N168') [[18.201029]]
('N45', 'N74') [[18.20086]]
('N122', 'N235') [[18.200724]]
('N167', 'N236') [[18.200176]]
('N140', 'N225') [[18.200146]]
('N181', 'N242') [[18.200134]]
('N164', 'N192') [[18.199482]]
('N183', 'N236') [[18.199125]]
('N105', 'N189') [[18.198051]]
('N45', 'N113') [[18.197775]]
('N178', 'N189') [[18.197754]]
('N178', 'N222') [[18.19646]]
('N136', 'N168') [[18.196398]]
('N28', 'N74') [[18.196194]]
('N22', 'N160') [[18.195856]]
('N113', 'N127') [[18.19576]]
('N45', 'N140') [[18.19573]]
('N123', 'N180') [[18.195435]]
('N71', 'N122') [[18.19469]]
('N28', 'N249') [[18.194553]]
('N45', 'N150') [[18.193857]]
('N119', 'N235') [[18.193775]]
('N181', 'N183') [[18.19364]]
('N140', 'N165') [[18.19183]]
('N178', 'M0P2') [[18.191551]]
('N54', 'N211') [[18.190954]]
('N178', 'N212') [[18.190779]]
('N10', 'N178') [[18.190071]]
('N45', 'N165') [[18.18969]]
('N136', 'N190') [[18.189392]]
('N9', 'N219') [[18.18917]]
('N53', 'N251') [[18.188848]]
('N120', 'N160') [[18.188774]]
('N24', 'N53') [[18.188232]]
('N37', 'N238') [[18.187513]]
('N105', 'N167') [[18.186766]]
('N178', 'N235') [[18.186514]]
('N178', 'N197') [[18.186157]]
('N37', 'N70') [[18.18613]]
('N53', 'N178') [[18.185625]]
('N14', 'N140') [[18.184906]]
('N163', 'N251') [[18.184742]]
('N46', 'N160') [[18.184496]]
('N82', 'N168') [[18.184097]]
('N17', 'N180') [[18.183895]]
('N107', 'N192') [[18.183811]]
('N109', 'N235') [[18.183285]]
('N250', 'N251') [[18.183043]]
('N155', 'N179') [[18.18253]]
('N24', 'N167') [[18.182093]]
('N95', 'N112') [[18.18161]]
('N28', 'N231') [[18.181583]]
('N120', 'N155') [[18.181166]]
('N55', 'N107') [[18.181044]]
('N136', 'N155') [[18.180477]]
('N3', 'N120') [[18.180038]]
('N4', 'N123') [[18.179983]]
('N53', 'N113') [[18.179977]]
('N155', 'N238') [[18.179811]]
('N40', 'N180') [[18.179024]]
('N31', 'N45') [[18.17868]]
('N168', 'N205') [[18.178614]]
('N109', 'N192') [[18.177904]]
('N90', 'N140') [[18.177681]]
('N110', 'N180') [[18.177593]]
('N74', 'N181') [[18.177256]]
('N76', 'N251') [[18.176975]]
('N9', 'N67') [[18.176884]]
('N14', 'N105') [[18.17688]]
('N218', 'N242') [[18.176609]]
('N9', 'N150') [[18.176056]]
('N181', 'N191') [[18.175941]]
('N7', 'N251') [[18.175858]]
('N136', 'N165') [[18.175573]]
('N102', 'N178') [[18.174618]]
('N160', 'N235') [[18.174488]]
('N32', 'N169') [[18.174059]]
('N32', 'N178') [[18.173561]]
('N22', 'N90') [[18.173141]]
('N24', 'N28') [[18.173042]]
('N40', 'N123') [[18.173008]]
('N123', 'N127') [[18.172997]]
('N53', 'N67') [[18.172861]]
('N135', 'N223') [[18.171654]]
('N9', 'N231') [[18.17154]]
('N27', 'N95') [[18.17136]]
('N129', 'N189') [[18.171265]]
('N165', 'N167') [[18.170633]]
('N97', 'N236') [[18.170618]]
('N53', 'N222') [[18.169956]]
('N142', 'N178') [[18.169935]]
('N83', 'N167') [[18.169716]]
('N135', 'N252') [[18.169619]]
('N193', 'N251') [[18.169271]]
('N28', 'N140') [[18.168966]]
('N55', 'N192') [[18.168951]]
('N14', 'N190') [[18.168531]]
('N122', 'N178') [[18.167995]]
('N127', 'N251') [[18.167696]]
('N28', 'N39') [[18.167625]]
('N113', 'N169') [[18.16634]]
('N49', 'N199') [[18.165909]]
('N167', 'N223') [[18.165659]]
('N109', 'N249') [[18.165503]]
('N169', 'N238') [[18.165314]]
('N26', 'N120') [[18.164782]]
('N45', 'N110') [[18.16448]]
('N53', 'N117') [[18.163723]]
('N105', 'N160') [[18.163628]]
('N1', 'N128') [[18.16344]]
('N192', 'N239') [[18.163376]]
('N40', 'N146') [[18.163193]]
('N123', 'N223') [[18.162888]]
('N88', 'N196') [[18.162699]]
('N162', 'N210') [[18.162548]]
('N81', 'N236') [[18.162031]]
('N111', 'N155') [[18.161726]]
('N82', 'N127') [[18.161627]]
('N192', 'N223') [[18.16161]]
('N167', 'N251') [[18.161577]]
('N108', 'N251') [[18.161505]]
('N155', 'N165') [[18.161442]]
('N11', 'N167') [[18.161177]]
('N92', 'N97') [[18.161142]]
('N4', 'N142') [[18.161028]]
('N140', 'N203') [[18.160856]]
('N17', 'N210') [[18.160528]]
('N150', 'N217') [[18.160059]]
('N113', 'N225') [[18.159853]]
('N9', 'N30') [[18.1598]]
('N31', 'N155') [[18.159143]]
('N90', 'N143') [[18.159105]]
('N9', 'N91') [[18.158844]]
('N9', 'N164') [[18.158512]]
('N3', 'N251') [[18.158451]]
('N37', 'N251') [[18.158298]]
('N140', 'N198') [[18.157455]]
('N28', 'N251') [[18.157118]]
('N136', 'N167') [[18.157097]]
('N231', 'N242') [[18.156944]]
('N109', 'N127') [[18.156605]]
('N135', 'N205') [[18.156351]]
('N169', 'N190') [[18.156313]]
('N120', 'N223') [[18.15612]]
('N9', 'N28') [[18.155952]]
('N17', 'N155') [[18.155615]]
('N105', 'N236') [[18.154972]]
('N4', 'N32') [[18.154863]]
('N94', 'N242') [[18.154806]]
('N167', 'N205') [[18.154772]]
('N113', 'N206') [[18.154512]]
('N127', 'N235') [[18.154402]]
('N82', 'N178') [[18.154316]]
('N32', 'N45') [[18.154158]]
('N64', 'N88') [[18.153982]]
('N1', 'N136') [[18.153963]]
('N20', 'N181') [[18.153635]]
('N4', 'N111') [[18.153486]]
('N123', 'N142') [[18.153408]]
('N4', 'N179') [[18.153282]]
('N244', 'N251') [[18.152838]]
('N55', 'N251') [[18.152697]]
('N168', 'N196') [[18.15145]]
('N81', 'N88') [[18.15135]]
('N82', 'N190') [[18.151173]]
('N90', 'N178') [[18.151142]]
('N80', 'N109') [[18.15093]]
('N1', 'N192') [[18.150677]]
('N68', 'N88') [[18.150566]]
('N44', 'N113') [[18.150524]]
('N9', 'N212') [[18.1505]]
('N4', 'N81') [[18.150393]]
('N120', 'N183') [[18.150309]]
('N88', 'N250') [[18.149172]]
('N13', 'N120') [[18.148413]]
('N40', 'N88') [[18.148056]]
('N13', 'N223') [[18.147562]]
('N9', 'N26') [[18.146914]]
('N7', 'N34') [[18.146822]]
('N59', 'N178') [[18.14677]]
('N55', 'N88') [[18.146568]]
('N79', 'N190') [[18.146004]]
('N126', 'N167') [[18.145952]]
('N39', 'N205') [[18.145374]]
('N49', 'N205') [[18.14432]]
('N179', 'N236') [[18.144167]]
('N88', 'N199') [[18.143986]]
('N45', 'N94') [[18.143963]]
('N32', 'N91') [[18.143654]]
('N9', 'N125') [[18.143335]]
('N127', 'N185') [[18.142582]]
('N92', 'N107') [[18.142088]]
('N223', 'N242') [[18.141626]]
('N9', 'N109') [[18.141294]]
('N168', 'N235') [[18.140718]]
('N127', 'N223') [[18.140398]]
('N217', 'N244') [[18.14032]]
('N185', 'N217') [[18.14032]]
('N88', 'N98') [[18.140223]]
('N127', 'N236') [[18.139698]]
('N145', 'N178') [[18.139418]]
('N123', 'N189') [[18.13862]]
('N39', 'N120') [[18.138382]]
('N17', 'N71') [[18.138266]]
('N49', 'N236') [[18.137953]]
('N178', 'N236') [[18.137802]]
('N95', 'N120') [[18.13733]]
('N91', 'N109') [[18.136652]]
('N100', 'N140') [[18.136263]]
('N143', 'N198') [[18.136078]]
('N169', 'N235') [[18.135578]]
('N32', 'N109') [[18.135468]]
('N107', 'N168') [[18.13438]]
('N185', 'N192') [[18.134285]]
('N110', 'N182') [[18.133995]]
('N101', 'N235') [[18.133568]]
('N123', 'N135') [[18.133488]]
