('M0P1', 'M0P2') [[21.176804]]
('N68', 'N177') [[14.205517]]
('N177', 'N190') [[14.203677]]
('N7', 'M0P1') [[14.202013]]
('N1', 'N91') [[14.200394]]
('N71', 'N250') [[14.198392]]
('N71', 'N177') [[14.197926]]
('N24', 'N65') [[14.195833]]
('N65', 'N234') [[14.1907]]
('N156', 'N199') [[14.190186]]
('N113', 'N223') [[14.18911]]
('N31', 'N137') [[14.182614]]
('N199', 'N244') [[14.181025]]
('N84', 'M0P1') [[14.17789]]
('N91', 'N133') [[14.168714]]
('N62', 'N84') [[14.166189]]
('N71', 'N244') [[14.165851]]
('N18', 'N71') [[14.1651125]]
('N9', 'N155') [[14.164498]]
('N91', 'N156') [[14.161674]]
('N30', 'N113') [[14.161413]]
('N65', 'N149') [[14.160578]]
('N118', 'M0P2') [[14.160543]]
('N91', 'N123') [[14.159314]]
('N137', 'N177') [[14.159101]]
('N71', 'N171') [[14.157488]]
('N71', 'N220') [[14.156387]]
('N177', 'N233') [[14.15633]]
('N15', 'N234') [[14.155854]]
('N142', 'N199') [[14.154799]]
('N2', 'N211') [[14.152378]]
('N25', 'N122') [[14.15213]]
('N13', 'N122') [[14.151753]]
('N62', 'N124') [[14.15033]]
('N25', 'N123') [[14.150287]]
('N115', 'N244') [[14.149438]]
('N8', 'N71') [[14.149415]]
('N71', 'N166') [[14.14883]]
('N24', 'N233') [[14.147283]]
('N1', 'N83') [[14.14664]]
('N122', 'N231') [[14.145383]]
('N3', 'N122') [[14.144207]]
('N7', 'N71') [[14.141973]]
('N71', 'N203') [[14.137243]]
('N65', 'N113') [[14.135019]]
('N6', 'N68') [[14.129373]]
('N65', 'N92') [[14.1291275]]
('N46', 'N65') [[14.128364]]
('N91', 'N244') [[14.127557]]
('N123', 'N192') [[14.125137]]
('N71', 'N190') [[14.124016]]
('N122', 'N211') [[14.123753]]
('N2', 'N71') [[14.122901]]
('N62', 'N190') [[14.122818]]
('N25', 'N68') [[14.122608]]
('N59', 'N71') [[14.119663]]
('N137', 'N156') [[14.119212]]
('N71', 'N83') [[14.116571]]
('N35', 'N113') [[14.11641]]
('N123', 'N137') [[14.11549]]
('N71', 'N164') [[14.114978]]
('N113', 'N199') [[14.113275]]
('N71', 'N118') [[14.109922]]
('N31', 'N111') [[14.109855]]
('N1', 'N113') [[14.109481]]
('N24', 'N76') [[14.109144]]
('N25', 'N156') [[14.10822]]
('N84', 'N123') [[14.107554]]
('N56', 'N71') [[14.1074]]
('N9', 'N125') [[14.107123]]
('N47', 'N91') [[14.105176]]
('N62', 'N111') [[14.104524]]
('N92', 'N225') [[14.102734]]
('N71', 'N84') [[14.101818]]
('N111', 'N137') [[14.100192]]
('N9', 'N247') [[14.09878]]
('N62', 'N194') [[14.095223]]
('N91', 'N155') [[14.0948715]]
('N25', 'N62') [[14.093513]]
('N65', 'N111') [[14.0934515]]
('N44', 'N123') [[14.090471]]
('N44', 'N122') [[14.089939]]
('N25', 'N115') [[14.089038]]
('N62', 'N199') [[14.0889845]]
('N31', 'N65') [[14.088776]]
('N65', 'N122') [[14.087997]]
('N71', 'N175') [[14.083827]]
('N83', 'N111') [[14.081064]]
('N71', 'N181') [[14.07955]]
('N24', 'N199') [[14.079322]]
('N71', 'N238') [[14.079144]]
('N223', 'N250') [[14.0781]]
('N189', 'M0P1') [[14.077664]]
('N151', 'N205') [[14.077013]]
('N123', 'N179') [[14.0756235]]
('N21', 'N71') [[14.075581]]
('N68', 'N199') [[14.074292]]
('N83', 'N199') [[14.074004]]
('N38', 'N71') [[14.071802]]
('N70', 'N71') [[14.070692]]
('N6', 'N115') [[14.069815]]
('N30', 'N117') [[14.069704]]
('N179', 'N212') [[14.06917]]
('N62', 'N170') [[14.068466]]
('N151', 'N188') [[14.068283]]
('N23', 'N123') [[14.067074]]
('N111', 'N228') [[14.066434]]
('N71', 'N209') [[14.06559]]
('N62', 'N65') [[14.064761]]
('N19', 'N244') [[14.063448]]
('N73', 'N113') [[14.061318]]
('N71', 'N133') [[14.061228]]
('N62', 'N177') [[14.061029]]
('N4', 'N71') [[14.060929]]
('N64', 'N71') [[14.058446]]
('N6', 'N31') [[14.058095]]
('N118', 'N123') [[14.058011]]
('N113', 'N123') [[14.056736]]
('N96', 'N234') [[14.054395]]
('N1', 'N151') [[14.052246]]
('N31', 'N177') [[14.051136]]
('N24', 'N91') [[14.050841]]
('N111', 'N126') [[14.049488]]
('N23', 'N71') [[14.049343]]
('N68', 'N137') [[14.049166]]
('N71', 'N145') [[14.048074]]
('N9', 'N122') [[14.047854]]
('N122', 'M0P1') [[14.047322]]
('N65', 'N78') [[14.045717]]
('N1', 'N78') [[14.043132]]
('N91', 'N199') [[14.041429]]
('N113', 'N166') [[14.040701]]
('N84', 'N141') [[14.039437]]
('N65', 'N170') [[14.038545]]
('N126', 'N137') [[14.038469]]
('N111', 'N212') [[14.037843]]
('N59', 'N91') [[14.037741]]
('N71', 'N189') [[14.037562]]
('N101', 'M0P1') [[14.036894]]
('N30', 'N122') [[14.035473]]
('N156', 'N164') [[14.03538]]
('N122', 'N205') [[14.034071]]
('N92', 'N122') [[14.033019]]
('N18', 'N199') [[14.032924]]
('N60', 'N113') [[14.032545]]
('N21', 'N24') [[14.030457]]
('N113', 'N211') [[14.028586]]
('N126', 'N199') [[14.028104]]
('N54', 'N211') [[14.026067]]
('N115', 'N204') [[14.025938]]
('N122', 'N247') [[14.025172]]
('N122', 'N246') [[14.02502]]
('N62', 'N175') [[14.024007]]
('N164', 'N199') [[14.023483]]
('N71', 'N125') [[14.021901]]
('N62', 'N223') [[14.020601]]
('N1', 'N84') [[14.017991]]
('N60', 'N71') [[14.017809]]
('N103', 'N123') [[14.017795]]
('N139', 'N156') [[14.0175295]]
('N161', 'M0P1') [[14.016247]]
('N111', 'N170') [[14.015432]]
('N42', 'N71') [[14.013539]]
('N9', 'N234') [[14.012011]]
('N166', 'N211') [[14.011951]]
('N115', 'N156') [[14.011612]]
('N62', 'N192') [[14.010904]]
('N123', 'N226') [[14.008151]]
('N113', 'N205') [[14.007891]]
('N11', 'N211') [[14.007838]]
('N92', 'N113') [[14.007738]]
('N13', 'M0P1') [[14.005928]]
('N60', 'N91') [[14.005376]]
('N111', 'M0P2') [[14.004398]]
('N71', 'M0P1') [[14.002469]]
('N2', 'N31') [[13.999076]]
('N56', 'N231') [[13.997807]]
('N177', 'N219') [[13.996489]]
('N74', 'M0P1') [[13.994604]]
('N24', 'N202') [[13.994528]]
('N113', 'N151') [[13.994496]]
('N123', 'N161') [[13.992627]]
('N164', 'N244') [[13.992514]]
('N91', 'N190') [[13.99246]]
('N84', 'N122') [[13.987861]]
('N7', 'N122') [[13.98708]]
('N78', 'N122') [[13.986851]]
('N197', 'N199') [[13.986769]]
('N68', 'N91') [[13.986743]]
('N111', 'N135') [[13.985746]]
('N24', 'N211') [[13.985567]]
('N123', 'N151') [[13.984923]]
('N24', 'N189') [[13.984594]]
('N26', 'N92') [[13.984346]]
('N62', 'N122') [[13.982176]]
('N62', 'N126') [[13.980106]]
('N1', 'N244') [[13.9784975]]
('N71', 'N146') [[13.97719]]
('N64', 'N250') [[13.97693]]
('N71', 'N124') [[13.976914]]
('N0', 'N71') [[13.976322]]
('N122', 'N137') [[13.976179]]
('N113', 'N164') [[13.975424]]
('N9', 'N223') [[13.975163]]
('N142', 'N156') [[13.974798]]
('N68', 'N111') [[13.974508]]
('N123', 'N139') [[13.973343]]
('N65', 'N91') [[13.972958]]
('N123', 'N244') [[13.970755]]
('N71', 'N143') [[13.970152]]
('N24', 'N62') [[13.969405]]
('N71', 'N110') [[13.968517]]
('N1', 'N6') [[13.968033]]
('N70', 'N92') [[13.9669075]]
('N9', 'N30') [[13.966404]]
('N65', 'N252') [[13.966166]]
('N71', 'N230') [[13.965613]]
('N91', 'N151') [[13.965192]]
('N25', 'N64') [[13.964295]]
('N44', 'N115') [[13.962435]]
('N71', 'N97') [[13.961544]]
('N65', 'N199') [[13.961146]]
('N123', 'N212') [[13.959643]]
('N212', 'M0P1') [[13.959619]]
('N9', 'N96') [[13.959602]]
('N24', 'N123') [[13.959529]]
('N59', 'N111') [[13.959348]]
('N91', 'N117') [[13.958916]]
('N122', 'N177') [[13.958783]]
('N71', 'N231') [[13.958368]]
('N71', 'N243') [[13.956414]]
('N184', 'N212') [[13.956127]]
('N9', 'N111') [[13.955269]]
('N122', 'N151') [[13.955025]]
('N24', 'N219') [[13.95465]]
('N113', 'N233') [[13.954454]]
('N91', 'M0P2') [[13.954244]]
('N113', 'N122') [[13.95336]]
('N138', 'N139') [[13.950489]]
('N122', 'N125') [[13.950137]]
('N166', 'N244') [[13.950127]]
('N47', 'N244') [[13.94992]]
('N179', 'N199') [[13.94966]]
('N31', 'N209') [[13.948394]]
('N27', 'N244') [[13.948249]]
('N156', 'N225') [[13.947482]]
('N24', 'N234') [[13.946867]]
('N83', 'N138') [[13.946192]]
('N65', 'N228') [[13.946053]]
('N71', 'N222') [[13.944702]]
('N21', 'N139') [[13.9447]]
('N56', 'N65') [[13.944651]]
('N65', 'N133') [[13.943636]]
('N111', 'N124') [[13.943584]]
('N71', 'N213') [[13.943067]]
('N57', 'N62') [[13.942378]]
('N91', 'N101') [[13.942042]]
('N18', 'N70') [[13.94154]]
('N84', 'N92') [[13.940617]]
('N124', 'N199') [[13.939858]]
('N121', 'N123') [[13.939287]]
('N177', 'N250') [[13.939176]]
('N9', 'N163') [[13.937742]]
('N68', 'N156') [[13.93717]]
('N111', 'N224') [[13.9369755]]
('N111', 'M0P1') [[13.936062]]
('N9', 'N62') [[13.934463]]
('N62', 'N244') [[13.93361]]
('N90', 'M0P1') [[13.932793]]
('N71', 'N75') [[13.931399]]
('N211', 'N234') [[13.931196]]
('N18', 'N62') [[13.930536]]
('N3', 'N205') [[13.930466]]
('N12', 'N71') [[13.929263]]
('N122', 'N250') [[13.929081]]
('N92', 'N190') [[13.928759]]
('N83', 'N228') [[13.928276]]
('N24', 'N155') [[13.928269]]
('N71', 'N105') [[13.928007]]
('N137', 'N223') [[13.927086]]
('N9', 'N84') [[13.926666]]
('N123', 'N142') [[13.926271]]
('N3', 'N91') [[13.926154]]
('N122', 'N189') [[13.923752]]
('N71', 'N161') [[13.922994]]
('N62', 'N156') [[13.922925]]
('N141', 'M0P1') [[13.922799]]
('N8', 'N202') [[13.921196]]
('N111', 'N197') [[13.920639]]
('N15', 'N113') [[13.918848]]
('N101', 'N122') [[13.918551]]
('N91', 'N92') [[13.917505]]
('N24', 'N164') [[13.9174]]
('N151', 'N244') [[13.916453]]
('N68', 'N122') [[13.91628]]
('N204', 'N209') [[13.915692]]
('N59', 'M0P1') [[13.915503]]
('N84', 'N225') [[13.915239]]
('N57', 'N209') [[13.912822]]
('N122', 'N251') [[13.911342]]
('N122', 'N199') [[13.910991]]
('N56', 'N68') [[13.910667]]
('N3', 'N65') [[13.909943]]
('N91', 'N164') [[13.907505]]
('N82', 'N123') [[13.906533]]
('N34', 'N111') [[13.906469]]
('N71', 'N207') [[13.905545]]
('N129', 'N177') [[13.905185]]
('N65', 'N177') [[13.904773]]
('N122', 'N171') [[13.904073]]
('N72', 'N122') [[13.903928]]
('N122', 'N184') [[13.903759]]
('N171', 'N211') [[13.902748]]
('N146', 'N199') [[13.902143]]
('N65', 'N121') [[13.901147]]
('N190', 'N250') [[13.901103]]
('N65', 'N139') [[13.900622]]
('N113', 'N224') [[13.900424]]
('N84', 'N233') [[13.900055]]
('N137', 'N199') [[13.899867]]
('N103', 'N199') [[13.899813]]
('N1', 'N65') [[13.89889]]
('N113', 'N125') [[13.898693]]
('N51', 'N122') [[13.897883]]
('N76', 'N84') [[13.8976345]]
('N65', 'N118') [[13.896154]]
('N57', 'N76') [[13.895899]]
('N71', 'N223') [[13.8956]]
('N209', 'N247') [[13.89454]]
('N24', 'N25') [[13.89434]]
('N115', 'N125') [[13.894188]]
('N151', 'N199') [[13.893943]]
('N146', 'N223') [[13.89295]]
('N68', 'N151') [[13.892655]]
('N6', 'N177') [[13.89263]]
('N179', 'N244') [[13.892043]]
('N62', 'N123') [[13.891788]]
('N8', 'N75') [[13.89101]]
('N6', 'N46') [[13.889973]]
('N83', 'N151') [[13.889402]]
('N177', 'N209') [[13.889306]]
('N21', 'N125') [[13.886644]]
('N15', 'N71') [[13.886635]]
('N71', 'N201') [[13.886574]]
('N92', 'N226') [[13.885382]]
('N26', 'N83') [[13.88527]]
('N31', 'N62') [[13.884919]]
('N123', 'N232') [[13.884476]]
('N123', 'N133') [[13.883882]]
('N9', 'N68') [[13.883858]]
('N72', 'N111') [[13.883578]]
('N8', 'N121') [[13.883112]]
('N31', 'N149') [[13.882659]]
('N65', 'N244') [[13.88197]]
('N92', 'N164') [[13.881181]]
('N26', 'N204') [[13.880318]]
('N121', 'N212') [[13.880195]]
('N155', 'N234') [[13.878572]]
('N91', 'N223') [[13.878476]]
('N9', 'N123') [[13.87821]]
('N200', 'N219') [[13.876969]]
('N228', 'M0P1') [[13.876731]]
('N12', 'N123') [[13.876379]]
('N71', 'N121') [[13.876059]]
('N171', 'N202') [[13.874587]]
('N122', 'N233') [[13.873769]]
('N91', 'N243') [[13.873706]]
('N71', 'N197') [[13.872175]]
('N84', 'N91') [[13.871813]]
('N138', 'N244') [[13.869788]]
('N113', 'N239') [[13.8687525]]
('N46', 'N62') [[13.868571]]
('N139', 'N239') [[13.867375]]
('N19', 'N199') [[13.867234]]
('N113', 'N190') [[13.866114]]
('N137', 'N234') [[13.865915]]
('N219', 'N223') [[13.865582]]
('N47', 'N123') [[13.865311]]
('N1', 'N7') [[13.86504]]
('N65', 'N84') [[13.864882]]
('N24', 'N188') [[13.864862]]
('N137', 'N171') [[13.864687]]
('N62', 'N208') [[13.863091]]
('N37', 'N84') [[13.863081]]
('N92', 'N123') [[13.862863]]
('N88', 'N113') [[13.86164]]
('N71', 'N96') [[13.861359]]
('N30', 'N111') [[13.861178]]
('N47', 'N64') [[13.861107]]
('N9', 'N199') [[13.85973]]
('N24', 'N31') [[13.859502]]
('N103', 'N244') [[13.858817]]
('N113', 'N231') [[13.858221]]
('N113', 'N156') [[13.858139]]
('N24', 'N247') [[13.8579035]]
('N92', 'N103') [[13.857455]]
('N111', 'N209') [[13.857106]]
('N62', 'N135') [[13.855545]]
('N25', 'N233') [[13.855141]]
('N113', 'N142') [[13.855117]]
('N25', 'N83') [[13.855109]]
('N82', 'N91') [[13.855057]]
('N21', 'N84') [[13.854343]]
('N181', 'N225') [[13.854104]]
('N122', 'N232') [[13.853336]]
('N8', 'N111') [[13.853044]]
('N103', 'N117') [[13.852522]]
('N25', 'N84') [[13.851442]]
('N84', 'N155') [[13.850948]]
('N71', 'N184') [[13.849833]]
('N151', 'N177') [[13.849404]]
('N124', 'M0P2') [[13.849193]]
('N9', 'N208') [[13.847968]]
('N113', 'N204') [[13.847884]]
('N84', 'N151') [[13.847582]]
('N71', 'N100') [[13.846463]]
('N45', 'N179') [[13.846208]]
('N35', 'N122') [[13.84602]]
('N92', 'N138') [[13.844838]]
('N111', 'N164') [[13.844813]]
('N21', 'N177') [[13.844715]]
('N68', 'N223') [[13.844533]]
('N91', 'N225') [[13.844199]]
('N24', 'N111') [[13.842771]]
('N1', 'N103') [[13.842767]]
('N12', 'N65') [[13.842522]]
('N175', 'N197') [[13.842358]]
('N54', 'N91') [[13.842176]]
('N9', 'N19') [[13.841892]]
('N103', 'N184') [[13.84159]]
('N31', 'N91') [[13.841462]]
('N9', 'N91') [[13.84113]]
('N123', 'N155') [[13.840404]]
('N113', 'N194') [[13.8397045]]
('N92', 'N137') [[13.838456]]
('N189', 'N219') [[13.838341]]
('N68', 'N212') [[13.838332]]
('N125', 'N211') [[13.837439]]
('N44', 'N76') [[13.836979]]
('N122', 'N168') [[13.836499]]
('N65', 'N137') [[13.836258]]
('N92', 'N244') [[13.836254]]
('N45', 'N71') [[13.835932]]
('N5', 'N71') [[13.835182]]
('N25', 'N177') [[13.834055]]
('N181', 'N199') [[13.833644]]
('N65', 'N225') [[13.833495]]
('N24', 'N84') [[13.832814]]
('N8', 'N122') [[13.832535]]
('N31', 'N45') [[13.832448]]
('N21', 'N25') [[13.831952]]
('N208', 'N250') [[13.831803]]
('N45', 'N209') [[13.831316]]
('N199', 'N246') [[13.831282]]
('N11', 'N113') [[13.830767]]
('N0', 'N122') [[13.830244]]
('N84', 'M0P2') [[13.830183]]
('N61', 'N122') [[13.827877]]
('N83', 'N92') [[13.82727]]
('N9', 'N233') [[13.826884]]
('N68', 'N92') [[13.826404]]
('N91', 'N146') [[13.826252]]
('N37', 'N71') [[13.826141]]
('N124', 'N139') [[13.825471]]
('N8', 'N68') [[13.824796]]
('N239', 'N244') [[13.824727]]
('N26', 'N228') [[13.824193]]
('N24', 'N131') [[13.823558]]
('N233', 'M0P2') [[13.823229]]
('N38', 'N122') [[13.82263]]
('N92', 'N111') [[13.822337]]
('N243', 'M0P1') [[13.821219]]
('N62', 'N207') [[13.821035]]
('N56', 'N92') [[13.821023]]
('N177', 'N235') [[13.8207445]]
('N71', 'N194') [[13.820727]]
('N137', 'N181') [[13.820673]]
('N57', 'N84') [[13.820182]]
('N44', 'N244') [[13.820044]]
('N71', 'N205') [[13.820029]]
('N171', 'N173') [[13.819306]]
('N111', 'N188') [[13.817348]]
('N24', 'N151') [[13.817269]]
('N27', 'N137') [[13.81708]]
('N24', 'N83') [[13.816675]]
('N111', 'N202') [[13.815614]]
('N9', 'N244') [[13.815288]]
('N71', 'N92') [[13.815144]]
('N2', 'N113') [[13.814871]]
('N62', 'N166') [[13.814857]]
('N26', 'N177') [[13.814115]]
('N65', 'N128') [[13.813992]]
('N21', 'N115') [[13.813992]]
('N27', 'N71') [[13.813695]]
('N5', 'N199') [[13.813262]]
('N124', 'N244') [[13.812785]]
('N44', 'N166') [[13.812374]]
('N25', 'N139') [[13.812052]]
('N45', 'N183') [[13.811339]]
('N171', 'N199') [[13.811233]]
('N34', 'M0P1') [[13.810815]]
('N83', 'N208') [[13.810029]]
('N92', 'N194') [[13.8098345]]
('N113', 'N234') [[13.809794]]
('N113', 'N226') [[13.809737]]
('N189', 'N234') [[13.80969]]
('N173', 'N199') [[13.809489]]
('N24', 'N197') [[13.808037]]
('N18', 'N65') [[13.807969]]
('N45', 'N111') [[13.807445]]
('N24', 'N122') [[13.807034]]
('N91', 'N139') [[13.806185]]
('N31', 'N103') [[13.80602]]
('N139', 'N212') [[13.805483]]
('N71', 'N170') [[13.805375]]
('N111', 'N138') [[13.80525]]
('N71', 'N219') [[13.804567]]
('N76', 'N244') [[13.804226]]
('N171', 'N177') [[13.804128]]
('N1', 'N70') [[13.803927]]
('N151', 'N223') [[13.802566]]
('N101', 'N125') [[13.80251]]
('N9', 'N151') [[13.802002]]
('N103', 'N164') [[13.801622]]
('N24', 'N194') [[13.801445]]
('N22', 'N65') [[13.801137]]
('N13', 'N113') [[13.800968]]
('N122', 'N239') [[13.79946]]
('N31', 'N199') [[13.799013]]
('N20', 'N71') [[13.797519]]
('N62', 'N189') [[13.796871]]
('N62', 'N219') [[13.795939]]
('N1', 'M0P2') [[13.795828]]
('N24', 'N166') [[13.795311]]
('N9', 'N164') [[13.795093]]
('N5', 'N111') [[13.794385]]
('N92', 'N139') [[13.793776]]
('N5', 'N68') [[13.793564]]
('N122', 'N124') [[13.792585]]
('N24', 'N171') [[13.792493]]
('N1', 'N122') [[13.7917385]]
('N113', 'M0P1') [[13.791637]]
('N62', 'N179') [[13.791326]]
('N3', 'N199') [[13.791097]]
('N23', 'N47') [[13.790572]]
('N135', 'N223') [[13.790544]]
('N65', 'N250') [[13.790515]]
('N6', 'N91') [[13.789902]]
('N68', 'N123') [[13.789422]]
('N1', 'N233') [[13.789093]]
('N71', 'N169') [[13.788997]]
('N9', 'N21') [[13.788895]]
('N25', 'N111') [[13.788788]]
('N111', 'N123') [[13.788605]]
('N123', 'N175') [[13.788245]]
('N56', 'N244') [[13.788015]]
('N12', 'N35') [[13.787983]]
('N15', 'N122') [[13.787675]]
('N122', 'N226') [[13.787531]]
('N123', 'N184') [[13.787387]]
('N31', 'N186') [[13.786935]]
('N30', 'N205') [[13.786763]]
('N122', 'N175') [[13.786443]]
('N65', 'N125') [[13.785784]]
('N62', 'N91') [[13.785735]]
('N111', 'N139') [[13.784967]]
('N65', 'N155') [[13.784959]]
('N30', 'N186') [[13.784767]]
('N26', 'N200') [[13.784638]]
('N8', 'N46') [[13.784187]]
('N46', 'N123') [[13.784116]]
('N8', 'N56') [[13.783961]]
('N6', 'N209') [[13.783488]]
('N84', 'N111') [[13.783244]]
('N15', 'N247') [[13.78307]]
('N24', 'N38') [[13.78251]]
('N113', 'N171') [[13.781996]]
('N18', 'N122') [[13.781902]]
('N188', 'N197') [[13.781374]]
('N122', 'N234') [[13.780899]]
('N6', 'N122') [[13.780852]]
('N111', 'N233') [[13.779883]]
('N188', 'N199') [[13.7789755]]
('N71', 'N158') [[13.778957]]
('N64', 'N156') [[13.778189]]
('N68', 'N225') [[13.778113]]
('N147', 'N234') [[13.778038]]
('N44', 'N62') [[13.777568]]
('N164', 'N219') [[13.777287]]
('N1', 'N219') [[13.7771015]]
('N21', 'N211') [[13.776852]]
('N113', 'N197') [[13.776733]]
('N151', 'N155') [[13.776722]]
('N54', 'N199') [[13.776695]]
('N91', 'N251') [[13.776402]]
('N202', 'N234') [[13.775915]]
('N1', 'N204') [[13.775587]]
('N76', 'N122') [[13.775163]]
('N66', 'N177') [[13.774817]]
('N19', 'N123') [[13.773752]]
('N84', 'N156') [[13.773567]]
('N71', 'N142') [[13.773439]]
('N199', 'N250') [[13.772938]]
('N83', 'N246') [[13.7724495]]
('N60', 'N244') [[13.772082]]
('N142', 'N224') [[13.771797]]
('N7', 'N225') [[13.770952]]
('N113', 'N137') [[13.770822]]
('N25', 'N97') [[13.77025]]
('N125', 'N252') [[13.770096]]
('N208', 'N223') [[13.769245]]
('N65', 'N223') [[13.768896]]
('N62', 'N64') [[13.768759]]
('N26', 'N91') [[13.768694]]
('N26', 'N84') [[13.768241]]
('N64', 'N139') [[13.767789]]
('N223', 'N234') [[13.7676325]]
('N57', 'N199') [[13.7662735]]
('N50', 'N199') [[13.766053]]
('N7', 'N30') [[13.765847]]
('N70', 'N234') [[13.765784]]
('N71', 'N198') [[13.765552]]
('N9', 'N224') [[13.765395]]
('N1', 'N44') [[13.764461]]
('N113', 'N208') [[13.763287]]
('N50', 'N71') [[13.76308]]
('N62', 'N142') [[13.763013]]
('N21', 'N111') [[13.762974]]
('N123', 'N247') [[13.762961]]
('N24', 'N142') [[13.762229]]
('N146', 'N234') [[13.760846]]
('N76', 'N123') [[13.760801]]
('N8', 'N156') [[13.760638]]
('N9', 'N231') [[13.760536]]
('N138', 'N233') [[13.760456]]
('N91', 'N126') [[13.759901]]
('N3', 'N177') [[13.759301]]
('N74', 'N91') [[13.759186]]
('N111', 'N159') [[13.758431]]
('N46', 'N113') [[13.75809]]
('N3', 'N113') [[13.757796]]
('N137', 'N205') [[13.757381]]
('N102', 'N251') [[13.757354]]
('N126', 'N151') [[13.757316]]
('N35', 'N71') [[13.7572155]]
('N71', 'N73') [[13.757087]]
('N71', 'N232') [[13.757052]]
('N21', 'N70') [[13.757033]]
('N12', 'N125') [[13.757021]]
('N56', 'N199') [[13.756798]]
('N9', 'N65') [[13.756635]]
('N1', 'N115') [[13.756278]]
('N91', 'N169') [[13.75614]]
('N21', 'N72') [[13.755867]]
('N64', 'N123') [[13.755672]]
('N62', 'N103') [[13.753876]]
('N91', 'N125') [[13.753481]]
('N62', 'N92') [[13.753165]]
('N15', 'M0P1') [[13.752505]]
('N225', 'N244') [[13.752256]]
('N43', 'N62') [[13.751869]]
('N45', 'N177') [[13.751602]]
('N1', 'N228') [[13.750519]]
('N47', 'N139') [[13.750395]]
('N9', 'N126') [[13.750356]]
