('M0P1', 'M0P2') [[50.39947]]
('N20', 'N97') [[18.356674]]
('N38', 'N96') [[18.356644]]
('N225', 'N227') [[18.354416]]
('N160', 'N240') [[18.354252]]
('N113', 'N130') [[18.354189]]
('N80', 'N133') [[18.351593]]
('N48', 'N53') [[18.34958]]
('N67', 'N100') [[18.347622]]
('N188', 'N225') [[18.347532]]
('N197', 'N242') [[18.347513]]
('N4', 'N188') [[18.347282]]
('N106', 'N240') [[18.346203]]
('N133', 'N165') [[18.346176]]
('N97', 'N100') [[18.345129]]
('N160', 'N171') [[18.344723]]
('N59', 'N130') [[18.343681]]
('N22', 'N134') [[18.343397]]
('N121', 'N220') [[18.341099]]
('N121', 'N135') [[18.340647]]
('N100', 'N149') [[18.340319]]
('N37', 'N109') [[18.338604]]
('N8', 'N181') [[18.336023]]
('N77', 'N100') [[18.33559]]
('N55', 'N80') [[18.335327]]
('N20', 'N226') [[18.333319]]
('N36', 'N121') [[18.3321]]
('N23', 'N212') [[18.331385]]
('N59', 'N135') [[18.331244]]
('N30', 'N100') [[18.330997]]
('N96', 'N158') [[18.329672]]
('N188', 'N192') [[18.328976]]
('N149', 'N197') [[18.328445]]
('N79', 'N141') [[18.32811]]
('N20', 'N118') [[18.32668]]
('N103', 'N127') [[18.325903]]
('N20', 'N220') [[18.32586]]
('N107', 'N227') [[18.32578]]
('N20', 'N197') [[18.32508]]
('N80', 'N218') [[18.324574]]
('N145', 'N195') [[18.321722]]
('N20', 'N54') [[18.320509]]
('N23', 'N55') [[18.32008]]
('N53', 'N71') [[18.319984]]
('N5', 'N240') [[18.319712]]
('N67', 'N133') [[18.31922]]
('N109', 'N237') [[18.318611]]
('N20', 'N240') [[18.31744]]
('N142', 'N164') [[18.316475]]
('N139', 'N225') [[18.315485]]
('N60', 'N141') [[18.315235]]
('N135', 'N175') [[18.312557]]
('N60', 'N133') [[18.309591]]
('N64', 'N225') [[18.309273]]
('N125', 'N175') [[18.308748]]
('N39', 'N224') [[18.308378]]
('N1', 'N135') [[18.30754]]
('N23', 'N95') [[18.307302]]
('N79', 'N80') [[18.306704]]
('N53', 'M0P2') [[18.306162]]
('N158', 'N226') [[18.305326]]
('N64', 'N148') [[18.303694]]
('N82', 'N225') [[18.303661]]
('N118', 'N139') [[18.303204]]
('N100', 'N116') [[18.302977]]
('N133', 'N142') [[18.30296]]
('N2', 'N100') [[18.302273]]
('N21', 'N185') [[18.302124]]
('N20', 'N82') [[18.300806]]
('N64', 'N97') [[18.30061]]
('N8', 'N240') [[18.298996]]
('N4', 'N113') [[18.298769]]
('N22', 'N133') [[18.297003]]
('N22', 'N227') [[18.295977]]
('N182', 'N197') [[18.295765]]
('N109', 'N171') [[18.295557]]
('N128', 'N135') [[18.294735]]
('N48', 'N107') [[18.294556]]
('N100', 'N229') [[18.29427]]
('N86', 'N100') [[18.294207]]
('N65', 'N87') [[18.291792]]
('N59', 'N116') [[18.291687]]
('N77', 'N116') [[18.291677]]
('N20', 'N64') [[18.290462]]
('N56', 'N107') [[18.2901]]
('N24', 'N148') [[18.289597]]
('N8', 'N169') [[18.289427]]
('N90', 'N199') [[18.289227]]
('N100', 'N195') [[18.289001]]
('N15', 'N133') [[18.288513]]
('N8', 'N134') [[18.288303]]
('N175', 'N245') [[18.28655]]
('N8', 'N244') [[18.286263]]
('N116', 'N135') [[18.286081]]
('N23', 'N197') [[18.285559]]
('N141', 'N226') [[18.285372]]
('N117', 'N137') [[18.285069]]
('N197', 'N226') [[18.283623]]
('N4', 'N36') [[18.282763]]
('N53', 'N103') [[18.282572]]
('N23', 'N227') [[18.282284]]
('N133', 'N225') [[18.281883]]
('N103', 'N164') [[18.28179]]
('N135', 'N149') [[18.28165]]
('N148', 'N223') [[18.280449]]
('N116', 'N124') [[18.279978]]
('N65', 'N118') [[18.27982]]
('N141', 'N242') [[18.277056]]
('N87', 'N226') [[18.276485]]
('N133', 'N148') [[18.275934]]
('N155', 'N212') [[18.275446]]
('N51', 'N149') [[18.27405]]
('N142', 'N212') [[18.27359]]
('N113', 'N120') [[18.273516]]
('N121', 'N133') [[18.273314]]
('N100', 'N237') [[18.271412]]
('N20', 'N22') [[18.27124]]
('N120', 'N130') [[18.269476]]
('N18', 'N240') [[18.268745]]
('N20', 'N109') [[18.268738]]
('N67', 'N171') [[18.267513]]
('N109', 'N148') [[18.266712]]
('N55', 'N226') [[18.266338]]
('N44', 'N135') [[18.265648]]
('N48', 'N242') [[18.265245]]
('N48', 'N97') [[18.264963]]
('N55', 'N100') [[18.264853]]
('N149', 'N193') [[18.26483]]
('N100', 'N141') [[18.264116]]
('N55', 'N135') [[18.263512]]
('N20', 'N125') [[18.263025]]
('N80', 'N185') [[18.262964]]
('N133', 'N212') [[18.262701]]
('N20', 'N90') [[18.262058]]
('N125', 'N226') [[18.261923]]
('N36', 'N127') [[18.261757]]
('N20', 'N91') [[18.261648]]
('N4', 'N8') [[18.259695]]
('N20', 'N153') [[18.259418]]
('N48', 'N117') [[18.259272]]
('N155', 'N175') [[18.258604]]
('N86', 'N149') [[18.258247]]
('N149', 'N242') [[18.25778]]
('N132', 'N242') [[18.257719]]
('N24', 'N175') [[18.25649]]
('N155', 'N218') [[18.256144]]
('N125', 'N223') [[18.25585]]
('N16', 'N121') [[18.255785]]
('N100', 'N171') [[18.25469]]
('N135', 'N209') [[18.254652]]
('N100', 'N188') [[18.254196]]
('N86', 'N133') [[18.254034]]
('N100', 'N154') [[18.253664]]
('N160', 'N169') [[18.253574]]
('N80', 'N109') [[18.253136]]
('N67', 'N218') [[18.252474]]
('N155', 'N240') [[18.251545]]
('N121', 'N175') [[18.250057]]
('N103', 'N212') [[18.24865]]
('N148', 'N153') [[18.248198]]
('N100', 'N204') [[18.247671]]
('N133', 'N242') [[18.24757]]
('N183', 'N197') [[18.246897]]
('N171', 'N175') [[18.246199]]
('N20', 'N68') [[18.245647]]
('N188', 'N223') [[18.245136]]
('N36', 'N80') [[18.244362]]
('N44', 'N197') [[18.244164]]
('N133', 'N185') [[18.2434]]
('N23', 'N148') [[18.242933]]
('N68', 'N144') [[18.242819]]
('N217', 'N235') [[18.242453]]
('N149', 'N226') [[18.24231]]
('N207', 'N213') [[18.240713]]
('N16', 'N160') [[18.239859]]
('N28', 'N227') [[18.2396]]
('N107', 'N171') [[18.238878]]
('N141', 'N232') [[18.238548]]
('N20', 'N34') [[18.238445]]
('N56', 'N212') [[18.238071]]
('N160', 'N181') [[18.23666]]
('N36', 'N107') [[18.23603]]
('N101', 'N121') [[18.235813]]
('N55', 'N194') [[18.235252]]
('N64', 'N133') [[18.234917]]
('N121', 'N230') [[18.234653]]
('N20', 'N83') [[18.23391]]
('N20', 'N223') [[18.233644]]
('N182', 'N207') [[18.23346]]
('N124', 'N135') [[18.23321]]
('N23', 'N59') [[18.232918]]
('N24', 'N65') [[18.23078]]
('N165', 'N242') [[18.230518]]
('N171', 'N233') [[18.22992]]
('N121', 'N159') [[18.229448]]
('N24', 'N79') [[18.228365]]
('N103', 'N226') [[18.228342]]
('N8', 'N91') [[18.227922]]
('N36', 'N79') [[18.227585]]
('N4', 'N135') [[18.227455]]
('N30', 'N148') [[18.227318]]
('N30', 'N226') [[18.226461]]
('N116', 'N149') [[18.22609]]
('N116', 'M0P1') [[18.224516]]
('N80', 'N120') [[18.224482]]
('N18', 'N120') [[18.224209]]
('N87', 'N201') [[18.223429]]
('N79', 'N147') [[18.223236]]
('N77', 'N185') [[18.222385]]
('N120', 'N135') [[18.221962]]
('N23', 'N118') [[18.220308]]
('N79', 'N129') [[18.21983]]
('N16', 'N171') [[18.218508]]
('N80', 'N155') [[18.2183]]
('N133', 'N246') [[18.21798]]
('N55', 'N133') [[18.217659]]
('N36', 'N113') [[18.216576]]
('N24', 'N213') [[18.216272]]
('N175', 'N197') [[18.214842]]
('N80', 'N121') [[18.21416]]
('N64', 'N113') [[18.213354]]
('N181', 'N197') [[18.212135]]
('N48', 'N148') [[18.211586]]
('N117', 'N173') [[18.211256]]
('N100', 'N113') [[18.209967]]
('N55', 'N160') [[18.208931]]
('N16', 'N39') [[18.20885]]
('N23', 'N71') [[18.208588]]
('N8', 'N24') [[18.207918]]
('N15', 'N118') [[18.20789]]
('N64', 'N233') [[18.207872]]
('N103', 'N168') [[18.206673]]
('N120', 'N171') [[18.206661]]
('N4', 'N244') [[18.206453]]
('N148', 'N233') [[18.204475]]
('N20', 'N188') [[18.204422]]
('N53', 'N117') [[18.203287]]
('N185', 'N221') [[18.202597]]
('N13', 'N48') [[18.202353]]
('N23', 'N24') [[18.201412]]
('N32', 'N117') [[18.20112]]
('N159', 'N226') [[18.20008]]
('N100', 'N233') [[18.199656]]
('N14', 'M0P2') [[18.19948]]
('N16', 'N55') [[18.198435]]
('N82', 'N100') [[18.198137]]
('N97', 'M0P1') [[18.197765]]
('N169', 'N233') [[18.19741]]
('N24', 'N207') [[18.197294]]
('N4', 'M0P1') [[18.197138]]
('N135', 'N168') [[18.196482]]
('N100', 'N230') [[18.195887]]
('N20', 'N230') [[18.195753]]
('N100', 'N120') [[18.195358]]
('N55', 'N150') [[18.195013]]
('N100', 'N165') [[18.193674]]
('N23', 'N135') [[18.193497]]
('N20', 'N159') [[18.192995]]
('N188', 'N221') [[18.1929]]
('N32', 'N149') [[18.192173]]
('N81', 'N100') [[18.191605]]
('N20', 'N135') [[18.191044]]
('N160', 'N242') [[18.189896]]
('N86', 'N218') [[18.189121]]
('N175', 'N213') [[18.189045]]
('N100', 'M0P1') [[18.188736]]
('N48', 'N82') [[18.187002]]
('N28', 'N113') [[18.186535]]
('N120', 'N175') [[18.185978]]
('N100', 'N148') [[18.184916]]
('N133', 'N134') [[18.184546]]
('N116', 'N158') [[18.184174]]
('N97', 'N118') [[18.184114]]
('N38', 'N160') [[18.183601]]
('N36', 'N168') [[18.183575]]
('N27', 'N171') [[18.18321]]
('N139', 'N208') [[18.182945]]
('N134', 'N183') [[18.182283]]
('N20', 'N53') [[18.182125]]
('N220', 'N232') [[18.18203]]
('N8', 'N213') [[18.181927]]
('N139', 'N207') [[18.180622]]
('N133', 'N214') [[18.180593]]
('N79', 'N229') [[18.180172]]
('N24', 'N51') [[18.17935]]
('N116', 'N153') [[18.179203]]
('N36', 'N213') [[18.178066]]
('N23', 'N128') [[18.176542]]
('N117', 'N240') [[18.1765]]
('N64', 'N115') [[18.176128]]
('N4', 'N149') [[18.176016]]
('N113', 'N223') [[18.17572]]
('N4', 'N225') [[18.175144]]
('N118', 'N160') [[18.175138]]
('N4', 'N181') [[18.174871]]
('N145', 'N148') [[18.174814]]
('N181', 'N212') [[18.174696]]
('N79', 'N182') [[18.174372]]
('N71', 'N139') [[18.173592]]
('N100', 'N238') [[18.173162]]
('N80', 'N166') [[18.172466]]
('N122', 'N175') [[18.172283]]
('N102', 'N135') [[18.171556]]
('N34', 'N121') [[18.171383]]
('N125', 'N135') [[18.171278]]
('N148', 'N195') [[18.170927]]
('N14', 'N113') [[18.170742]]
('N79', 'N185') [[18.16889]]
('N107', 'N139') [[18.168804]]
('N65', 'N175') [[18.168594]]
('N8', 'N226') [[18.16857]]
('N202', 'N240') [[18.168503]]
('N117', 'N127') [[18.168343]]
('N113', 'N165') [[18.168152]]
('N30', 'N121') [[18.167757]]
('N23', 'N220') [[18.16775]]
('N4', 'N226') [[18.16727]]
('N133', 'N193') [[18.167025]]
('N24', 'N49') [[18.166958]]
('N22', 'N155') [[18.16646]]
('N117', 'N188') [[18.166006]]
('N149', 'N218') [[18.165026]]
('N23', 'N127') [[18.164852]]
('N65', 'N130') [[18.164038]]
('N80', 'N223') [[18.161758]]
('N212', 'N249') [[18.161587]]
('N9', 'N148') [[18.161377]]
('N4', 'N201') [[18.160519]]
('N20', 'N244') [[18.16035]]
('N20', 'N59') [[18.159761]]
('N75', 'N216') [[18.159538]]
('N135', 'N141') [[18.15868]]
('N8', 'N151') [[18.158459]]
('N18', 'N103') [[18.158266]]
('N149', 'N235') [[18.157942]]
('N100', 'N240') [[18.155666]]
('N4', 'N121') [[18.155554]]
('N100', 'N193') [[18.15518]]
('N64', 'N201') [[18.154608]]
('N149', 'N251') [[18.154362]]
('N8', 'N160') [[18.154148]]
('N174', 'N227') [[18.153194]]
('N85', 'N199') [[18.15302]]
('N30', 'N36') [[18.152779]]
('N155', 'N180') [[18.152283]]
('N103', 'N117') [[18.151947]]
('N212', 'N240') [[18.151737]]
('N53', 'N197') [[18.151714]]
('N148', 'N230') [[18.151234]]
('N148', 'N166') [[18.150997]]
('N9', 'N141') [[18.15094]]
('N72', 'N132') [[18.150688]]
('N48', 'N216') [[18.150408]]
('N148', 'N167') [[18.150324]]
('N135', 'N167') [[18.150301]]
('N100', 'N222') [[18.14918]]
('N190', 'N232') [[18.148108]]
('N38', 'N213') [[18.148077]]
('N23', 'N80') [[18.148077]]
('N23', 'N79') [[18.146946]]
('N67', 'N188') [[18.146713]]
('N235', 'N242') [[18.145962]]
('N2', 'N4') [[18.144606]]
('N2', 'N226') [[18.144035]]
('N53', 'N113') [[18.143414]]
('N20', 'N107') [[18.143375]]
('N26', 'N226') [[18.14303]]
('N8', 'N200') [[18.142496]]
('N52', 'N121') [[18.142227]]
('N54', 'M0P2') [[18.141964]]
('N14', 'N20') [[18.141554]]
('N109', 'N121') [[18.141294]]
('N204', 'N240') [[18.140862]]
('N26', 'N133') [[18.140226]]
('N135', 'N226') [[18.140118]]
('N7', 'N175') [[18.13989]]
('N100', 'N178') [[18.1394]]
('N135', 'N188') [[18.138775]]
('N139', 'N175') [[18.138374]]
('N28', 'N80') [[18.138004]]
('N103', 'N225') [[18.137753]]
('N20', 'N196') [[18.13768]]
('N80', 'N103') [[18.137566]]
('N160', 'N188') [[18.137535]]
('N64', 'N139') [[18.137297]]
('N1', 'N178') [[18.137207]]
('N14', 'N64') [[18.137125]]
('N8', 'N143') [[18.136961]]
('N118', 'N121') [[18.136913]]
('N20', 'N105') [[18.136616]]
('N164', 'N175') [[18.136337]]
('N48', 'N168') [[18.136076]]
('N20', 'N225') [[18.135393]]
('N100', 'N134') [[18.135063]]
('N130', 'N149') [[18.134695]]
('N130', 'N135') [[18.134527]]
('N24', 'N41') [[18.13429]]
('N78', 'N188') [[18.133902]]
('N80', 'N117') [[18.133524]]
('N54', 'N223') [[18.133436]]
('N87', 'N120') [[18.133099]]
('N20', 'N121') [[18.13249]]
('N116', 'N164') [[18.132187]]
('N32', 'M0P1') [[18.131958]]
('N41', 'N188') [[18.131384]]
('N65', 'N181') [[18.131117]]
('N83', 'N188') [[18.131014]]
('N28', 'N158') [[18.130964]]
('N53', 'N100') [[18.130571]]
('N30', 'N55') [[18.130209]]
('N107', 'N237') [[18.129803]]
('N26', 'N240') [[18.12976]]
('N39', 'N175') [[18.129728]]
('N133', 'N247') [[18.128805]]
('N175', 'N244') [[18.128185]]
('N36', 'N52') [[18.127043]]
('N107', 'N168') [[18.12694]]
('N4', 'N199') [[18.126312]]
('N96', 'N226') [[18.12626]]
('N97', 'N116') [[18.124882]]
('N24', 'N182') [[18.124725]]
('N150', 'N240') [[18.12463]]
('N26', 'N75') [[18.124586]]
('N8', 'N192') [[18.124416]]
('N5', 'N36') [[18.124178]]
('N79', 'N87') [[18.123384]]
('N103', 'N165') [[18.122787]]
('N133', 'N226') [[18.122356]]
('N53', 'N240') [[18.121967]]
('N165', 'N238') [[18.12157]]
('N87', 'N132') [[18.120955]]
('N100', 'N226') [[18.120472]]
('N36', 'N226') [[18.120022]]
('N82', 'N182') [[18.119986]]
('N73', 'N204') [[18.118866]]
('N23', 'N160') [[18.118519]]
('N121', 'N208') [[18.118488]]
('N144', 'N148') [[18.118385]]
('N149', 'N240') [[18.117313]]
('N2', 'N213') [[18.116798]]
('N36', 'M0P2') [[18.11674]]
('N160', 'N220') [[18.116264]]
('N4', 'M0P2') [[18.116226]]
('N160', 'N222') [[18.115704]]
('N113', 'N164') [[18.115576]]
('N107', 'N240') [[18.115475]]
('N113', 'N249') [[18.115011]]
('N59', 'N133') [[18.114885]]
('N87', 'N100') [[18.114534]]
('N18', 'N79') [[18.114346]]
('N48', 'N226') [[18.113405]]
('N18', 'N242') [[18.113218]]
('N65', 'N194') [[18.113092]]
('N5', 'N96') [[18.112825]]
('N156', 'N223') [[18.112738]]
('N165', 'N199') [[18.11224]]
('N35', 'N159') [[18.112165]]
('N160', 'N209') [[18.111269]]
('N100', 'N235') [[18.110788]]
('N143', 'N213') [[18.110712]]
('N20', 'N132') [[18.110256]]
('N120', 'N145') [[18.110239]]
('N149', 'N225') [[18.110062]]
('N64', 'N149') [[18.10954]]
('N135', 'N139') [[18.109526]]
('N133', 'N145') [[18.109262]]
('N132', 'N188') [[18.10829]]
('N45', 'N175') [[18.108284]]
('N18', 'N107') [[18.107656]]
('N168', 'N174') [[18.10757]]
('N4', 'N148') [[18.106876]]
('N106', 'N149') [[18.106627]]
('N120', 'N199') [[18.10595]]
('N79', 'N162') [[18.10587]]
('N20', 'N242') [[18.10566]]
('N134', 'N226') [[18.105314]]
('N59', 'N127') [[18.104916]]
('N48', 'N139') [[18.10477]]
('N212', 'N220') [[18.104391]]
('N8', 'N238') [[18.104166]]
('N48', 'N244') [[18.10376]]
('N213', 'N222') [[18.10312]]
('N188', 'N231') [[18.103014]]
('N185', 'N242') [[18.10269]]
('N115', 'N148') [[18.102245]]
('N43', 'N175') [[18.10216]]
('N160', 'N165') [[18.101873]]
('N194', 'N226') [[18.101765]]
('N107', 'N212') [[18.101501]]
('N48', 'N121') [[18.101267]]
('N8', 'N59') [[18.10085]]
('N4', 'N64') [[18.100843]]
('N32', 'N224') [[18.100122]]
('N13', 'N133') [[18.100111]]
('N148', 'N165') [[18.09937]]
('N100', 'N209') [[18.09922]]
('N97', 'N208') [[18.09767]]
('N20', 'N212') [[18.097654]]
('N130', 'N212') [[18.097328]]
('N133', 'N169') [[18.096926]]
('N96', 'N133') [[18.096815]]
('N71', 'N142') [[18.096504]]
('N20', 'N55') [[18.096476]]
('N4', 'N117') [[18.096292]]
('N127', 'N133') [[18.095587]]
