('M0P1', 'M0P2') [[40.940872]]
('N17', 'N160') [[18.583092]]
('N70', 'N157') [[18.578548]]
('N5', 'N46') [[18.577974]]
('N5', 'N43') [[18.575665]]
('N5', 'N245') [[18.57456]]
('N89', 'N144') [[18.572206]]
('N70', 'N179') [[18.568657]]
('N149', 'N189') [[18.568634]]
('N63', 'N175') [[18.566975]]
('N46', 'N170') [[18.565687]]
('N46', 'N104') [[18.56085]]
('N133', 'N241') [[18.553661]]
('N39', 'N217') [[18.553064]]
('N39', 'N54') [[18.548355]]
('N82', 'N149') [[18.539228]]
('N46', 'N68') [[18.534863]]
('N46', 'N241') [[18.528633]]
('N46', 'N58') [[18.528246]]
('N171', 'N217') [[18.521887]]
('N21', 'N235') [[18.515965]]
('N70', 'N177') [[18.511694]]
('N177', 'N192') [[18.508955]]
('N42', 'N175') [[18.50463]]
('N22', 'N217') [[18.502453]]
('N217', 'N225') [[18.498648]]
('N17', 'N161') [[18.498005]]
('N5', 'N91') [[18.497189]]
('N126', 'N177') [[18.496168]]
('N5', 'N189') [[18.493793]]
('N21', 'N70') [[18.489594]]
('N54', 'N209') [[18.489466]]
('N17', 'N240') [[18.489277]]
('N217', 'N240') [[18.483957]]
('N34', 'N161') [[18.481459]]
('N17', 'N129') [[18.479576]]
('N157', 'N175') [[18.477272]]
('N174', 'N175') [[18.476566]]
('N83', 'N217') [[18.473505]]
('N42', 'N55') [[18.47266]]
('N149', 'N206') [[18.46837]]
('N21', 'N217') [[18.462551]]
('N161', 'N172') [[18.446487]]
('N11', 'N82') [[18.445274]]
('N209', 'N226') [[18.445162]]
('N96', 'N241') [[18.443726]]
('N70', 'N175') [[18.440744]]
('N17', 'N89') [[18.439117]]
('N144', 'N175') [[18.438042]]
('N70', 'N96') [[18.437717]]
('N100', 'N104') [[18.437035]]
('N42', 'N46') [[18.434677]]
('N11', 'N226') [[18.432934]]
('N214', 'N241') [[18.431488]]
('N56', 'N177') [[18.431461]]
('N5', 'N96') [[18.43136]]
('N21', 'N244') [[18.430666]]
('N187', 'N209') [[18.429117]]
('N89', 'N217') [[18.427778]]
('N5', 'N170') [[18.418842]]
('N46', 'N159') [[18.41774]]
('N43', 'N70') [[18.415083]]
('N42', 'N82') [[18.414326]]
('N149', 'N166') [[18.4099]]
('N58', 'N217') [[18.409136]]
('N46', 'N73') [[18.408121]]
('N217', 'N244') [[18.405096]]
('N23', 'N175') [[18.40309]]
('N60', 'N149') [[18.401196]]
('N36', 'N133') [[18.400255]]
('N172', 'N217') [[18.397234]]
('N157', 'N177') [[18.397205]]
('N133', 'N175') [[18.394342]]
('N170', 'N217') [[18.394297]]
('N78', 'N241') [[18.39425]]
('N217', 'N228') [[18.38973]]
('N17', 'N39') [[18.388084]]
('N129', 'N209') [[18.38719]]
('N69', 'N82') [[18.386528]]
('N89', 'N160') [[18.386269]]
('N32', 'N220') [[18.384895]]
('N42', 'N64') [[18.383352]]
('N144', 'N161') [[18.383348]]
('N68', 'N217') [[18.381998]]
('N11', 'N157') [[18.375803]]
('N160', 'N161') [[18.373022]]
('N217', 'N248') [[18.369408]]
('N37', 'N217') [[18.367945]]
('N105', 'N209') [[18.367878]]
('N63', 'N88') [[18.36785]]
('N177', 'N241') [[18.367424]]
('N141', 'N217') [[18.367262]]
('N24', 'N161') [[18.36515]]
('N170', 'N175') [[18.3645]]
('N217', 'N218') [[18.363949]]
('N172', 'N240') [[18.363558]]
('N5', 'N159') [[18.36316]]
('N37', 'N129') [[18.36312]]
('N135', 'N149') [[18.360832]]
('N105', 'N217') [[18.356892]]
('N144', 'N235') [[18.353058]]
('N118', 'N217') [[18.352922]]
('N89', 'N189') [[18.351036]]
('N133', 'N189') [[18.350945]]
('N96', 'N149') [[18.35038]]
('N196', 'N217') [[18.348972]]
('N46', 'N160') [[18.348846]]
('N82', 'N182') [[18.348318]]
('N78', 'N163') [[18.34819]]
('N149', 'N154') [[18.347998]]
('N177', 'N235') [[18.345232]]
('N142', 'N217') [[18.34236]]
('N46', 'N220') [[18.340197]]
('N17', 'N21') [[18.340181]]
('N37', 'N161') [[18.338158]]
('N5', 'N242') [[18.336948]]
('N126', 'N149') [[18.336836]]
('N46', 'N222') [[18.336628]]
('N149', 'N177') [[18.333233]]
('N5', 'N174') [[18.333202]]
('N24', 'N198') [[18.333155]]
('N70', 'N129') [[18.33295]]
('N54', 'N218') [[18.330984]]
('N22', 'N174') [[18.330938]]
('N39', 'N175') [[18.330261]]
('N11', 'N217') [[18.329538]]
('N11', 'N129') [[18.32891]]
('N149', 'N157') [[18.328342]]
('N5', 'N17') [[18.328264]]
('N5', 'N236') [[18.326292]]
('N177', 'N240') [[18.325645]]
('N70', 'N149') [[18.32521]]
('N11', 'N17') [[18.324814]]
('N170', 'N226') [[18.323824]]
('N70', 'N89') [[18.322165]]
('N170', 'N244') [[18.322107]]
('N185', 'N217') [[18.320454]]
('N46', 'N55') [[18.320173]]
('N157', 'N217') [[18.31961]]
('N175', 'N211') [[18.319166]]
('N124', 'N235') [[18.313314]]
('N177', 'N189') [[18.311977]]
('N149', 'N240') [[18.31133]]
('N46', 'N172') [[18.309338]]
('N111', 'N175') [[18.308327]]
('N21', 'N149') [[18.307169]]
('N126', 'N170') [[18.305767]]
('N70', 'N135') [[18.30569]]
('N46', 'N105') [[18.303007]]
('N54', 'N133') [[18.301601]]
('N54', 'N189') [[18.301254]]
('N1', 'N70') [[18.299368]]
('N46', 'N248') [[18.298428]]
('N133', 'N209') [[18.297739]]
('N46', 'N226') [[18.297176]]
('N56', 'N217') [[18.296429]]
('N11', 'N174') [[18.296198]]
('N5', 'N179') [[18.296026]]
('N120', 'N175') [[18.294994]]
('N40', 'N217') [[18.294605]]
('N63', 'N217') [[18.293941]]
('N104', 'N177') [[18.293297]]
('N144', 'N177') [[18.292454]]
('N199', 'N217') [[18.292377]]
('N217', 'N221') [[18.292248]]
('N5', 'N133') [[18.291773]]
('N182', 'N217') [[18.290684]]
('N161', 'N240') [[18.287117]]
('N17', 'N37') [[18.283978]]
('N37', 'N170') [[18.283323]]
('N156', 'N177') [[18.283176]]
('N172', 'N235') [[18.27911]]
('N217', 'N232') [[18.278534]]
('N187', 'N226') [[18.27824]]
('N46', 'N54') [[18.27778]]
('N97', 'N226') [[18.277]]
('N171', 'N209') [[18.276083]]
('N82', 'N141') [[18.275805]]
('N68', 'N149') [[18.274279]]
('N11', 'N177') [[18.273544]]
('N63', 'N133') [[18.273222]]
('N126', 'N156') [[18.273027]]
('N70', 'N142') [[18.270197]]
('N21', 'N187') [[18.270079]]
('N217', 'N230') [[18.269213]]
('N39', 'N232') [[18.26839]]
('N21', 'N154') [[18.268007]]
('N189', 'N191') [[18.267908]]
('N24', 'N175') [[18.266855]]
('N60', 'N240') [[18.265717]]
('N27', 'N253') [[18.265463]]
('N21', 'N96') [[18.260586]]
('N217', 'N245') [[18.26026]]
('N38', 'N217') [[18.260115]]
('N70', 'N237') [[18.258553]]
('N54', 'N105') [[18.256933]]
('N54', 'N129') [[18.256151]]
('N17', 'N209') [[18.255686]]
('N217', 'N241') [[18.255404]]
('N35', 'N160') [[18.254417]]
('N141', 'N149') [[18.251574]]
('N2', 'N175') [[18.248405]]
('N107', 'N235') [[18.24654]]
('N63', 'N78') [[18.246233]]
('N14', 'N162') [[18.245804]]
('N237', 'N241') [[18.24485]]
('N78', 'N160') [[18.24478]]
('N95', 'N175') [[18.244694]]
('N124', 'N144') [[18.243168]]
('N78', 'N133') [[18.24288]]
('N96', 'N175') [[18.240412]]
('N154', 'N170') [[18.23997]]
('N111', 'N115') [[18.238947]]
('N36', 'N175') [[18.237856]]
('N39', 'N70') [[18.23687]]
('N120', 'N133') [[18.23654]]
('N202', 'N209') [[18.235426]]
('N120', 'N226') [[18.233406]]
('N133', 'N224') [[18.23272]]
('N27', 'N54') [[18.231655]]
('N89', 'N161') [[18.23149]]
('N5', 'N158') [[18.229275]]
('N84', 'N217') [[18.22922]]
('N83', 'N175') [[18.22875]]
('N46', 'N96') [[18.228285]]
('N55', 'N56') [[18.227804]]
('N54', 'N191') [[18.22768]]
('N11', 'N179') [[18.2272]]
('N42', 'N235') [[18.226835]]
('N55', 'N187') [[18.22574]]
('N17', 'N126') [[18.225634]]
('N124', 'N217') [[18.225237]]
('N124', 'N133') [[18.224865]]
('N37', 'N172') [[18.224436]]
('N27', 'N41') [[18.224428]]
('N170', 'N241') [[18.22437]]
('N63', 'N177') [[18.223677]]
('N38', 'N89') [[18.222847]]
('N133', 'N205') [[18.222713]]
('N55', 'N199') [[18.222063]]
('N70', 'N220') [[18.221382]]
('N55', 'N235') [[18.220915]]
('N54', 'N235') [[18.220846]]
('N46', 'N209') [[18.220407]]
('N70', 'N163') [[18.219196]]
('N29', 'N44') [[18.218964]]
('N133', 'N170') [[18.218351]]
('N105', 'N170') [[18.217855]]
('N105', 'N222') [[18.216417]]
('N57', 'N217') [[18.21595]]
('N63', 'N80') [[18.215775]]
('N36', 'N174') [[18.214905]]
('N104', 'N133') [[18.214323]]
('N54', 'N149') [[18.213835]]
('N5', 'N187') [[18.21376]]
('N37', 'N54') [[18.213238]]
('N1', 'N11') [[18.213223]]
('N44', 'N217') [[18.212795]]
('N5', 'N80') [[18.212711]]
('N89', 'N158') [[18.211168]]
('N75', 'N226') [[18.210903]]
('N5', 'N54') [[18.21002]]
('N57', 'N207') [[18.209867]]
('N29', 'N187') [[18.208143]]
('N149', 'N221') [[18.207804]]
('N115', 'N183') [[18.207588]]
('N55', 'N162') [[18.207558]]
('N149', 'N219') [[18.207266]]
('N5', 'N177') [[18.207249]]
('N5', 'N75') [[18.205784]]
('N82', 'N89') [[18.204252]]
('N32', 'N46') [[18.204247]]
('N29', 'N55') [[18.203016]]
('N39', 'N42') [[18.202417]]
('N129', 'N170') [[18.201056]]
('N54', 'N111') [[18.200148]]
('N78', 'N217') [[18.199837]]
('N23', 'N241') [[18.19963]]
('N149', 'N194') [[18.199398]]
('N75', 'N237') [[18.19886]]
('N22', 'N104') [[18.198671]]
('N149', 'N175') [[18.19729]]
('N12', 'N149') [[18.196959]]
('N37', 'N224') [[18.195501]]
('N63', 'N149') [[18.194416]]
('N22', 'N179') [[18.192602]]
('N46', 'N115') [[18.192152]]
('N141', 'N172') [[18.191996]]
('N94', 'N217') [[18.190891]]
('N124', 'N175') [[18.190046]]
('N58', 'N240') [[18.18976]]
('N11', 'N122') [[18.189665]]
('N175', 'N225') [[18.189554]]
('N149', 'N150') [[18.189058]]
('N22', 'N82') [[18.188356]]
('N29', 'N249') [[18.188105]]
('N133', 'N235') [[18.187067]]
('N21', 'N54') [[18.186518]]
('N5', 'N240') [[18.186113]]
('N11', 'N162') [[18.185564]]
('N159', 'N189') [[18.185213]]
('N162', 'N217') [[18.18444]]
('N42', 'N172') [[18.184364]]
('N96', 'N157') [[18.183819]]
('N5', 'N55') [[18.18332]]
('N34', 'N149') [[18.182848]]
('N42', 'N221') [[18.181517]]
('N63', 'N98') [[18.180178]]
('N89', 'N177') [[18.179792]]
('N105', 'N157') [[18.17916]]
('N56', 'N133') [[18.178238]]
('N70', 'N161') [[18.177628]]
('N175', 'N242') [[18.177624]]
('N21', 'N161') [[18.176905]]
('N22', 'N209') [[18.174845]]
('N130', 'N217') [[18.174744]]
('N5', 'N63') [[18.174133]]
('N153', 'N217') [[18.174103]]
('N175', 'N187') [[18.173952]]
('N170', 'N229') [[18.173758]]
('N160', 'N226') [[18.1732]]
('N46', 'N78') [[18.172937]]
('N5', 'N11') [[18.172556]]
('N133', 'N174') [[18.170807]]
('N54', 'N56') [[18.170767]]
('N11', 'N189') [[18.17069]]
('N54', 'N55') [[18.170214]]
('N209', 'N245') [[18.169533]]
('N36', 'N170') [[18.169527]]
('N63', 'N189') [[18.169453]]
('N0', 'N175') [[18.169003]]
('N89', 'N224') [[18.168766]]
('N5', 'N36') [[18.168005]]
('N10', 'N175') [[18.1671]]
('N46', 'N63') [[18.167034]]
('N17', 'N83') [[18.166285]]
('N187', 'N210') [[18.164906]]
('N195', 'N206') [[18.164904]]
('N29', 'N42') [[18.16481]]
('N129', 'N217') [[18.163536]]
('N46', 'N175') [[18.16281]]
('N55', 'N222') [[18.16259]]
('N159', 'N209') [[18.16253]]
('N39', 'N187') [[18.162298]]
('N11', 'N126') [[18.16162]]
('N66', 'N70') [[18.160782]]
('N39', 'N209') [[18.159332]]
('N144', 'N189') [[18.159029]]
('N55', 'N144') [[18.158638]]
('N121', 'N217') [[18.158405]]
('N5', 'N241') [[18.157995]]
('N17', 'N82') [[18.157482]]
('N129', 'N223') [[18.157028]]
('N70', 'N222') [[18.15653]]
('N82', 'N163') [[18.156483]]
('N22', 'N133') [[18.156113]]
('N170', 'N228') [[18.1557]]
('N78', 'N82') [[18.154778]]
('N175', 'N239') [[18.153667]]
('N154', 'N172') [[18.152742]]
('N3', 'N240') [[18.151907]]
('N177', 'N217') [[18.151836]]
('N54', 'N253') [[18.151768]]
('N84', 'N174') [[18.15077]]
('N22', 'N113') [[18.149572]]
('N46', 'N142') [[18.14823]]
('N16', 'N161') [[18.14762]]
('N54', 'N82') [[18.146389]]
('N105', 'N189') [[18.145432]]
('N149', 'N209') [[18.14534]]
('N56', 'N89') [[18.144354]]
('N39', 'N89') [[18.144028]]
('N43', 'N156') [[18.143953]]
('N82', 'N175') [[18.142849]]
('N63', 'N86') [[18.142727]]
('N105', 'N175') [[18.141443]]
('N64', 'N217') [[18.141346]]
('N189', 'N241') [[18.14099]]
('N209', 'N249') [[18.140718]]
('N110', 'N187') [[18.140623]]
('N87', 'N217') [[18.13883]]
('N1', 'N37') [[18.137415]]
('N1', 'N104') [[18.136826]]
('N175', 'N241') [[18.136168]]
('N111', 'N235') [[18.136078]]
('N149', 'N176') [[18.135029]]
('N71', 'N217') [[18.134895]]
('N144', 'N240') [[18.134764]]
('N204', 'N217') [[18.133905]]
('N146', 'N241') [[18.133625]]
('N57', 'N82') [[18.133577]]
('N71', 'N175') [[18.133142]]
('N129', 'N222') [[18.13122]]
('N180', 'N217') [[18.130798]]
('N89', 'N115') [[18.130337]]
('N34', 'N170') [[18.129515]]
('N157', 'N209') [[18.128336]]
('N83', 'N129') [[18.126463]]
('N29', 'N217') [[18.12633]]
('N5', 'N220') [[18.126219]]
('N70', 'N80') [[18.125713]]
('N160', 'N162') [[18.125696]]
('N11', 'N89') [[18.125416]]
('N209', 'N243') [[18.124146]]
('N5', 'N39') [[18.12393]]
('N5', 'N185') [[18.12388]]
('N71', 'N88') [[18.123602]]
('N46', 'N183') [[18.123253]]
('N82', 'N170') [[18.123184]]
('N179', 'N222') [[18.12177]]
('N46', 'N133') [[18.119186]]
('N144', 'N224') [[18.1189]]
('N89', 'N241') [[18.118664]]
('N22', 'N185') [[18.118555]]
('N78', 'N95') [[18.11732]]
('N39', 'N220') [[18.117012]]
('N21', 'N110') [[18.116634]]
('N4', 'N217') [[18.116299]]
('N39', 'N105') [[18.11611]]
('N159', 'N217') [[18.115452]]
('N39', 'N241') [[18.11356]]
('N170', 'N218') [[18.113102]]
('N78', 'N229') [[18.113016]]
('N49', 'N149') [[18.11206]]
('N86', 'N217') [[18.111572]]
('N46', 'N155') [[18.110949]]
('N170', 'N171') [[18.110607]]
('N29', 'N70') [[18.110567]]
('N217', 'N220') [[18.110525]]
('N11', 'N163') [[18.110493]]
('N5', 'N99') [[18.109507]]
('N5', 'N31') [[18.108799]]
('N89', 'N141') [[18.108212]]
('N0', 'N21') [[18.107845]]
('N42', 'N248') [[18.106009]]
('N89', 'N170') [[18.105818]]
('N37', 'N68') [[18.103855]]
('N175', 'N189') [[18.10364]]
('N56', 'N70') [[18.103418]]
('N64', 'N149') [[18.102808]]
('N22', 'N36') [[18.102732]]
('N78', 'N225') [[18.102457]]
('N144', 'N170') [[18.102022]]
('N64', 'N157') [[18.102018]]
('N56', 'N241') [[18.102018]]
('N105', 'N149') [[18.10187]]
('N54', 'N226') [[18.101023]]
('N63', 'N71') [[18.100624]]
('N17', 'N104') [[18.100239]]
('N39', 'N161') [[18.099625]]
('N177', 'N209') [[18.099476]]
('N42', 'N106') [[18.098993]]
('N189', 'N209') [[18.098154]]
('N11', 'N161') [[18.098125]]
('N46', 'N189') [[18.097881]]
('N5', 'N42') [[18.096867]]
('N43', 'N220') [[18.096779]]
('N31', 'N35') [[18.096546]]
('N5', 'N89') [[18.095991]]
('N11', 'N60') [[18.095282]]
('N23', 'N217') [[18.09526]]
('N42', 'N240') [[18.094505]]
('N198', 'N217') [[18.092575]]
('N159', 'N222') [[18.09239]]
('N170', 'N237') [[18.092228]]
('N74', 'N175') [[18.089533]]
('N42', 'N226') [[18.088068]]
('N17', 'N246') [[18.087906]]
('N27', 'N149') [[18.086779]]
('N149', 'N247') [[18.085709]]
('N55', 'N133') [[18.085552]]
('N129', 'N226') [[18.08498]]
('N116', 'N240') [[18.084095]]
('N7', 'N105') [[18.084047]]
('N68', 'N136') [[18.083883]]
('N37', 'N175') [[18.083866]]
('N5', 'N107') [[18.083698]]
('N133', 'N217') [[18.083187]]
('N5', 'N56') [[18.08253]]
('N37', 'N43') [[18.081766]]
('N36', 'N58') [[18.08173]]
('N160', 'N237') [[18.080624]]
('N5', 'N65') [[18.080383]]
('N89', 'N207') [[18.080275]]
('N22', 'N175') [[18.080248]]
('N41', 'N241') [[18.080198]]
('N22', 'N182') [[18.07982]]
('N179', 'N253') [[18.079533]]
('N5', 'N222') [[18.079351]]
('N126', 'N229') [[18.079346]]
('N95', 'N166') [[18.079008]]
('N100', 'N170') [[18.078085]]
('N78', 'N206') [[18.077866]]
('N78', 'N96') [[18.077574]]
('N75', 'N209') [[18.07748]]
('N37', 'N209') [[18.077406]]
('N63', 'N144') [[18.077192]]
('N70', 'N247') [[18.076487]]
('N46', 'N166') [[18.075184]]
('N46', 'N57') [[18.075003]]
('N56', 'N63') [[18.074978]]
('N7', 'N149') [[18.074768]]
('N37', 'N40') [[18.073475]]
('N105', 'N220') [[18.07331]]
('N123', 'N217') [[18.071934]]
('N46', 'N157') [[18.07081]]
('N32', 'N237') [[18.069853]]
('N80', 'N105') [[18.069729]]
('N15', 'N37') [[18.069265]]
('N82', 'N209') [[18.069]]
('N217', 'N246') [[18.068283]]
('N68', 'N70') [[18.06782]]
('N32', 'N241') [[18.066532]]
('N58', 'N70') [[18.066368]]
('N35', 'N37') [[18.066292]]
('N220', 'N253') [[18.065434]]
('N87', 'N162') [[18.064213]]
('N178', 'N217') [[18.064074]]
('N149', 'N220') [[18.063953]]
('N155', 'N174') [[18.063509]]
('N175', 'N245') [[18.062708]]
('N155', 'N177') [[18.062489]]
('N54', 'N78') [[18.0624]]
('N4', 'N54') [[18.06217]]
('N97', 'N177') [[18.061935]]
('N96', 'N133') [[18.061588]]
('N5', 'N162') [[18.060936]]
('N41', 'N144') [[18.060751]]
('N82', 'N197') [[18.060717]]
('N37', 'N104') [[18.060606]]
('N44', 'N221') [[18.05972]]
('N54', 'N70') [[18.05968]]
('N58', 'N236') [[18.059069]]
('N126', 'N199') [[18.058952]]
('N17', 'N189') [[18.058558]]
('N60', 'N206') [[18.058262]]
('N5', 'N210') [[18.058111]]
('N129', 'N241') [[18.057943]]
('N54', 'N243') [[18.057266]]
('N27', 'N172') [[18.057142]]
('N70', 'N156') [[18.05686]]
('N37', 'N42') [[18.056837]]
('N60', 'N222') [[18.05675]]
('N46', 'N111') [[18.0559]]
('N54', 'N249') [[18.055803]]
('N5', 'N64') [[18.055244]]
('N149', 'N252') [[18.054585]]
('N39', 'N46') [[18.054504]]
('N78', 'N120') [[18.054354]]
('N46', 'N174') [[18.054161]]
('N46', 'N219') [[18.053486]]
('N45', 'N46') [[18.05277]]
('N29', 'N154') [[18.051836]]
('N161', 'N225') [[18.051788]]
('N63', 'N129') [[18.051506]]
('N129', 'N179') [[18.050915]]
('N70', 'N185') [[18.04929]]
('N55', 'N63') [[18.048044]]
('N82', 'N95') [[18.045721]]
('N32', 'N149') [[18.044546]]
('N159', 'N240') [[18.044369]]
('N70', 'N240') [[18.04378]]
('N78', 'N198') [[18.042906]]
('N4', 'N39') [[18.042643]]
('N45', 'N189') [[18.041441]]
('N162', 'N226') [[18.040943]]
('N175', 'N249') [[18.04084]]
('N96', 'N226') [[18.040766]]
('N149', 'N179') [[18.040413]]
('N37', 'N226') [[18.040352]]
('N35', 'N235') [[18.040018]]
('N209', 'N235') [[18.039934]]
('N71', 'N187') [[18.038363]]
('N196', 'N241') [[18.037886]]
('N80', 'N209') [[18.037432]]
('N46', 'N124') [[18.036777]]
('N56', 'N58') [[18.036533]]
('N5', 'N157') [[18.036386]]
('N54', 'N163') [[18.036354]]
('N42', 'N199') [[18.036032]]
('N32', 'N104') [[18.035645]]
('N172', 'N210') [[18.035604]]
('N36', 'N55') [[18.035032]]
('N60', 'N75') [[18.034426]]
('N46', 'N89') [[18.034367]]
('N46', 'N201') [[18.034187]]
('N1', 'N217') [[18.034006]]
('N160', 'N232') [[18.032515]]
('N17', 'N23') [[18.031656]]
('N111', 'N170') [[18.031483]]
('N46', 'N120') [[18.03148]]
('N149', 'N195') [[18.031342]]
('N217', 'N226') [[18.030678]]
('N78', 'N151') [[18.030022]]
('N175', 'N221') [[18.029882]]
('N144', 'N160') [[18.029678]]
('N70', 'N114') [[18.029604]]
('N5', 'N129') [[18.0292]]
('N78', 'N157') [[18.028511]]
('N55', 'N170') [[18.028507]]
('N144', 'N149') [[18.028318]]
('N170', 'N240') [[18.027962]]
('N87', 'N172') [[18.027405]]
('N101', 'N235') [[18.026697]]
('N14', 'N191') [[18.026634]]
('N16', 'N55') [[18.025936]]
('N42', 'N93') [[18.025618]]
('N22', 'N31') [[18.025562]]
('N3', 'N226') [[18.024773]]
('N157', 'N192') [[18.024115]]
('N70', 'N82') [[18.023357]]
('N56', 'N175') [[18.022758]]
('N187', 'N224') [[18.022388]]
('N89', 'N209') [[18.022263]]
('N55', 'N154') [[18.021849]]
('N104', 'N170') [[18.021591]]
('N105', 'N162') [[18.021309]]
('N129', 'N154') [[18.02079]]
('N45', 'N217') [[18.020533]]
('N35', 'N54') [[18.019606]]
('N133', 'N188') [[18.019564]]
('N107', 'N149') [[18.019026]]
('N41', 'N70') [[18.018848]]
('N78', 'N104') [[18.018745]]
('N35', 'N57') [[18.018745]]
('N80', 'N175') [[18.018206]]
('N78', 'N192') [[18.018173]]
('N78', 'N116') [[18.018139]]
('N176', 'N217') [[18.0173]]
('N54', 'N144') [[18.017212]]
('N158', 'N217') [[18.016628]]
('N5', 'N21') [[18.01653]]
('N34', 'N189') [[18.016294]]
('N1', 'N161') [[18.016293]]
('N80', 'N88') [[18.016119]]
('N22', 'N116') [[18.015368]]
('N54', 'N187') [[18.015154]]
('N144', 'N162') [[18.015116]]
('N161', 'N253') [[18.014826]]
('N63', 'N118') [[18.01459]]
('N70', 'N151') [[18.014107]]
('N5', 'N206') [[18.013891]]
('N5', 'N152') [[18.013464]]
('N185', 'N209') [[18.013056]]
('N149', 'N178') [[18.012901]]
('N21', 'N60') [[18.01209]]
('N58', 'N80') [[18.011889]]
('N5', 'N244') [[18.011387]]
('N45', 'N149') [[18.01094]]
('N17', 'N141') [[18.010593]]
('N58', 'N86') [[18.010492]]
('N55', 'N224') [[18.010315]]
('N39', 'N249') [[18.010294]]
('N91', 'N149') [[18.009853]]
('N11', 'N199') [[18.009647]]
('N36', 'N179') [[18.009007]]
('N88', 'N235') [[18.008987]]
('N174', 'N209') [[18.00876]]
('N70', 'N232') [[18.007515]]
('N78', 'N249') [[18.006874]]
('N80', 'N141') [[18.006817]]
('N105', 'N115') [[18.006325]]
('N224', 'N241') [[18.00608]]
('N15', 'N45') [[18.006014]]
('N118', 'N213') [[18.006]]
('N75', 'N172') [[18.005985]]
('N120', 'N217') [[18.005564]]
('N11', 'N64') [[18.00526]]
('N70', 'N133') [[18.004435]]
('N177', 'N202') [[18.003466]]
('N46', 'N235') [[18.00312]]
('N44', 'N141') [[18.002962]]
('N54', 'N100') [[18.002916]]
('N36', 'N63') [[18.001884]]
('N172', 'N220') [[18.001797]]
('N46', 'N240') [[18.001717]]
('N149', 'N248') [[18.001698]]
('N120', 'N146') [[18.001245]]
('N22', 'N247') [[18.00102]]
('N64', 'N160') [[18.00094]]
('N22', 'N105') [[18.000778]]
('N172', 'N226') [[18.000538]]
('N148', 'N149') [[18.000017]]
('N37', 'N235') [[17.999683]]
('N161', 'N226') [[17.999405]]
('N151', 'N177') [[17.998678]]
('N21', 'N55') [[17.998606]]
('N39', 'N56') [[17.99832]]
('N104', 'N155') [[17.997393]]
('N46', 'N253') [[17.997288]]
('N97', 'N217') [[17.997244]]
('N196', 'N245') [[17.997072]]
('N11', 'N198') [[17.996645]]
('N155', 'N157') [[17.996622]]
('N70', 'N86') [[17.996586]]
('N46', 'N93') [[17.996336]]
('N78', 'N204') [[17.996199]]
('N54', 'N192') [[17.9961]]
('N82', 'N235') [[17.994778]]
('N0', 'N217') [[17.993736]]
('N37', 'N220') [[17.993618]]
('N21', 'N209') [[17.993608]]
('N70', 'N88') [[17.993248]]
('N3', 'N161') [[17.992897]]
('N82', 'N171') [[17.992544]]
('N179', 'N189') [[17.992443]]
('N95', 'N115') [[17.99218]]
('N62', 'N149') [[17.991997]]
('N17', 'N183') [[17.991]]
('N15', 'N68') [[17.990997]]
('N75', 'N96') [[17.990925]]
('N70', 'N226') [[17.990728]]
('N80', 'N241') [[17.990595]]
