('M0P1', 'M0P2') [[21.495993]]
('N15', 'N143') [[19.405094]]
('N2', 'N4') [[19.404058]]
('N155', 'N248') [[19.402426]]
('N30', 'N70') [[19.400927]]
('N128', 'N130') [[19.399563]]
('N121', 'M0P2') [[19.399063]]
('N15', 'N249') [[19.397564]]
('N2', 'N20') [[19.397482]]
('N137', 'M0P2') [[19.395325]]
('N121', 'N209') [[19.395042]]
('N6', 'N190') [[19.394852]]
('N6', 'N206') [[19.393436]]
('N100', 'N146') [[19.392181]]
('N18', 'N174') [[19.388105]]
('N36', 'N174') [[19.387896]]
('N128', 'M0P2') [[19.387722]]
('N169', 'M0P2') [[19.387117]]
('N130', 'N206') [[19.381008]]
('N15', 'N21') [[19.380852]]
('N70', 'N121') [[19.378702]]
('N36', 'N248') [[19.375933]]
('N38', 'N243') [[19.372686]]
('N107', 'N124') [[19.372301]]
('N209', 'N248') [[19.371933]]
('N213', 'M0P2') [[19.369253]]
('N30', 'N40') [[19.36736]]
('N178', 'M0P2') [[19.367151]]
('N31', 'N205') [[19.36614]]
('N107', 'N186') [[19.36474]]
('N121', 'N135') [[19.364637]]
('N189', 'M0P2') [[19.363522]]
('N84', 'N248') [[19.36343]]
('N63', 'M0P2') [[19.362331]]
('N20', 'N31') [[19.36092]]
('N86', 'N222') [[19.360727]]
('N14', 'N174') [[19.360434]]
('N212', 'N239') [[19.358513]]
('N191', 'M0P1') [[19.358185]]
('N38', 'N174') [[19.357649]]
('N121', 'N240') [[19.356466]]
('N30', 'N174') [[19.356342]]
('N31', 'N211') [[19.354513]]
('N190', 'N243') [[19.352942]]
('N243', 'M0P2') [[19.35283]]
('N107', 'N191') [[19.352598]]
('N30', 'N142') [[19.352203]]
('N34', 'N107') [[19.35064]]
('N6', 'N163') [[19.35005]]
('N206', 'N239') [[19.349342]]
('N51', 'N151') [[19.349152]]
('N191', 'M0P2') [[19.348295]]
('N248', 'M0P1') [[19.347813]]
('N65', 'N79') [[19.347254]]
('N18', 'N150') [[19.342693]]
('N176', 'M0P2') [[19.339703]]
('N86', 'N124') [[19.338621]]
('N33', 'N190') [[19.334291]]
('N190', 'N246') [[19.333733]]
('N31', 'N140') [[19.330202]]
('N30', 'N250') [[19.32957]]
('N154', 'M0P2') [[19.32834]]
('N237', 'N248') [[19.32728]]
('N31', 'N86') [[19.327244]]
('N1', 'N107') [[19.324778]]
('N100', 'N174') [[19.32438]]
('N33', 'N121') [[19.321522]]
('N6', 'N126') [[19.315031]]
('N35', 'M0P2') [[19.312466]]
('N63', 'N215') [[19.31233]]
('N30', 'N240') [[19.310686]]
('N18', 'N241') [[19.310488]]
('N4', 'M0P1') [[19.310198]]
('N31', 'M0P1') [[19.307102]]
('N51', 'N155') [[19.306753]]
('N146', 'N209') [[19.306482]]
('N107', 'N128') [[19.305208]]
('N206', 'M0P2') [[19.300507]]
('N190', 'N237') [[19.299484]]
('N179', 'N248') [[19.29729]]
('N84', 'M0P2') [[19.29434]]
('N121', 'N243') [[19.293888]]
('N27', 'N239') [[19.292849]]
('N70', 'N92') [[19.292484]]
('N130', 'M0P2') [[19.292278]]
('N119', 'N248') [[19.291843]]
('N100', 'N222') [[19.291843]]
('N107', 'N236') [[19.291523]]
('N91', 'N134') [[19.29144]]
('N216', 'M0P1') [[19.290997]]
('N86', 'N190') [[19.290682]]
('N5', 'N7') [[19.290234]]
('N154', 'M0P1') [[19.289862]]
('N86', 'M0P2') [[19.28821]]
('N14', 'N103') [[19.288176]]
('N6', 'N20') [[19.28773]]
('N190', 'N248') [[19.28669]]
('N14', 'N36') [[19.285162]]
('N15', 'N79') [[19.285057]]
('N190', 'N220') [[19.28495]]
('N174', 'N243') [[19.284714]]
('N62', 'N211') [[19.284283]]
('N36', 'N140') [[19.283232]]
('N79', 'N243') [[19.282904]]
('N154', 'N236') [[19.282879]]
('N45', 'N128') [[19.281176]]
('N119', 'N250') [[19.280724]]
('N68', 'N107') [[19.277487]]
('N30', 'N67') [[19.276232]]
('N14', 'N222') [[19.275864]]
('N38', 'N93') [[19.2752]]
('N7', 'N206') [[19.274858]]
('N227', 'M0P2') [[19.27413]]
('N149', 'N248') [[19.271715]]
('N36', 'M0P1') [[19.271101]]
('N7', 'N209') [[19.270435]]
('N208', 'N216') [[19.270212]]
('N130', 'N211') [[19.269606]]
('N221', 'N237') [[19.267992]]
('N36', 'N103') [[19.267937]]
('N100', 'N140') [[19.266983]]
('N38', 'N212') [[19.265623]]
('N31', 'N95') [[19.264475]]
('N6', 'N107') [[19.264095]]
('N141', 'N242') [[19.261765]]
('N60', 'N163') [[19.261456]]
('N60', 'M0P1') [[19.260216]]
('N103', 'N119') [[19.25977]]
('N93', 'N107') [[19.259562]]
('N140', 'N209') [[19.259144]]
('N151', 'M0P2') [[19.258648]]
('N38', 'N84') [[19.25774]]
('N108', 'N128') [[19.257534]]
('N30', 'N47') [[19.252907]]
('N44', 'M0P1') [[19.252605]]
('N21', 'N222') [[19.252018]]
('N119', 'N239') [[19.251516]]
('N30', 'N225') [[19.250713]]
('N36', 'N119') [[19.249372]]
('N181', 'M0P2') [[19.246746]]
('N130', 'N149') [[19.244818]]
('N155', 'M0P2') [[19.243332]]
('N121', 'N198') [[19.241753]]
('N58', 'N79') [[19.239058]]
('N14', 'N100') [[19.239037]]
('N201', 'M0P2') [[19.238876]]
('N149', 'N222') [[19.23868]]
('N58', 'N215') [[19.238564]]
('N30', 'N218') [[19.237604]]
('N92', 'N174') [[19.237175]]
('N30', 'M0P2') [[19.235733]]
('N6', 'N100') [[19.23568]]
('N36', 'N92') [[19.235561]]
('N128', 'N209') [[19.233727]]
('N3', 'N128') [[19.232933]]
('N149', 'N237') [[19.232584]]
('N50', 'M0P2') [[19.231827]]
('N6', 'N116') [[19.231775]]
('N15', 'N30') [[19.23148]]
('N155', 'N190') [[19.230364]]
('N140', 'M0P2') [[19.23022]]
('N4', 'N36') [[19.229454]]
('N128', 'N155') [[19.22616]]
('N23', 'N121') [[19.224392]]
('N30', 'N208') [[19.223679]]
('N1', 'N92') [[19.22358]]
('N38', 'N237') [[19.223127]]
('N6', 'N121') [[19.223059]]
('N134', 'N247') [[19.221905]]
('N141', 'N239') [[19.220764]]
('N6', 'N189') [[19.218538]]
('N6', 'N71') [[19.218006]]
('N63', 'N236') [[19.217888]]
('N38', 'M0P2') [[19.216976]]
('N6', 'M0P2') [[19.216232]]
('N103', 'N205') [[19.215082]]
('N15', 'N140') [[19.21496]]
('N240', 'M0P2') [[19.213827]]
('N1', 'N2') [[19.2126]]
('N140', 'N243') [[19.212088]]
('N154', 'N208') [[19.21168]]
('N14', 'N30') [[19.211191]]
('N25', 'N140') [[19.210878]]
('N163', 'N239') [[19.210701]]
('N237', 'N239') [[19.210518]]
('N153', 'M0P2') [[19.20997]]
('N165', 'N190') [[19.20988]]
('N6', 'N51') [[19.209055]]
('N103', 'M0P1') [[19.208015]]
('N191', 'N248') [[19.207863]]
('N6', 'N147') [[19.207779]]
('N221', 'N239') [[19.20646]]
('N107', 'N111') [[19.205482]]
('N41', 'N121') [[19.203922]]
('N1', 'N27') [[19.20336]]
('N31', 'N208') [[19.203299]]
('N149', 'N249') [[19.201225]]
('N211', 'M0P2') [[19.201046]]
('N31', 'N149') [[19.198574]]
('N122', 'N190') [[19.198086]]
('N20', 'N210') [[19.197916]]
('N103', 'N149') [[19.197853]]
('N30', 'N105') [[19.197361]]
('N31', 'N147') [[19.196354]]
('N146', 'N248') [[19.194675]]
('N31', 'N112') [[19.194006]]
('N99', 'N241') [[19.193628]]
('N2', 'N100') [[19.19325]]
('N130', 'M0P1') [[19.191788]]
('N107', 'N121') [[19.19172]]
('N187', 'N190') [[19.189947]]
('N238', 'M0P1') [[19.188913]]
('N241', 'N243') [[19.188639]]
('N134', 'N163') [[19.187744]]
('N154', 'N238') [[19.187397]]
('N30', 'N96') [[19.187286]]
('N1', 'N121') [[19.186707]]
('N33', 'N241') [[19.186523]]
('N30', 'N217') [[19.186066]]
('N164', 'M0P2') [[19.18602]]
('N89', 'N107') [[19.185152]]
('N119', 'N124') [[19.184011]]
('N155', 'N237') [[19.183884]]
('N7', 'N190') [[19.18312]]
('N62', 'N248') [[19.182934]]
('N103', 'N189') [[19.180956]]
('N134', 'N209') [[19.180954]]
('N118', 'N248') [[19.18074]]
('N20', 'N149') [[19.17909]]
('N31', 'N130') [[19.179066]]
('N8', 'N30') [[19.178724]]
('N201', 'M0P1') [[19.178669]]
('N1', 'N248') [[19.178576]]
('N239', 'N250') [[19.176413]]
('N36', 'N195') [[19.175545]]
('N31', 'N33') [[19.175407]]
('N30', 'N169') [[19.175209]]
('N1', 'N31') [[19.174742]]
('N30', 'N157') [[19.17446]]
('N249', 'M0P2') [[19.173815]]
('N107', 'N119') [[19.17179]]
('N26', 'M0P1') [[19.171747]]
('N107', 'N237') [[19.170732]]
('N165', 'N241') [[19.170341]]
('N162', 'N236') [[19.16954]]
('N152', 'N248') [[19.168024]]
('N149', 'N239') [[19.166122]]
('N21', 'N27') [[19.165977]]
('N30', 'N155') [[19.165178]]
('N30', 'N186') [[19.164898]]
('N38', 'N208') [[19.163294]]
('N63', 'N141') [[19.16286]]
('N47', 'N209') [[19.16264]]
('N88', 'N103') [[19.162424]]
('N14', 'N47') [[19.161577]]
('N211', 'N222') [[19.161564]]
('N31', 'N119') [[19.161135]]
('N31', 'N206') [[19.158316]]
('N211', 'N237') [[19.157885]]
('N1', 'N45') [[19.15764]]
('N18', 'N30') [[19.156223]]
('N23', 'N30') [[19.154383]]
('N20', 'N165') [[19.15406]]
('N1', 'N147') [[19.15387]]
('N31', 'N70') [[19.153536]]
('N122', 'M0P2') [[19.153513]]
('N83', 'N121') [[19.153458]]
('N41', 'N171') [[19.152754]]
('N170', 'M0P2') [[19.152636]]
('N100', 'N239') [[19.152542]]
('N149', 'N210') [[19.152407]]
('N211', 'N248') [[19.151491]]
('N206', 'N209') [[19.15121]]
('N121', 'N205') [[19.150755]]
('N22', 'N121') [[19.150629]]
('N155', 'N165') [[19.150002]]
('N1', 'M0P1') [[19.149557]]
('N30', 'N112') [[19.149147]]
('N107', 'N173') [[19.148952]]
('N100', 'N216') [[19.148882]]
('N30', 'N128') [[19.148653]]
('N134', 'N239') [[19.148085]]
('N86', 'N206') [[19.147999]]
('N221', 'N248') [[19.146717]]
('N103', 'N252') [[19.146196]]
('N230', 'M0P2') [[19.144218]]
('N30', 'N152') [[19.14419]]
('N33', 'N151') [[19.143671]]
('N38', 'M0P1') [[19.14215]]
('N31', 'N62') [[19.14192]]
('N2', 'N188') [[19.140717]]
('N31', 'N51') [[19.139847]]
('N33', 'N86') [[19.139755]]
('N206', 'N221') [[19.139435]]
('N65', 'N239') [[19.139376]]
('N6', 'N93') [[19.138454]]
('N30', 'N221') [[19.13818]]
('N13', 'M0P2') [[19.13804]]
('N174', 'N232') [[19.137945]]
('N121', 'N190') [[19.137854]]
('N65', 'N190') [[19.136986]]
('N152', 'N239') [[19.135473]]
('N140', 'N190') [[19.135044]]
('N14', 'N249') [[19.134604]]
('N86', 'N121') [[19.134523]]
('N91', 'M0P2') [[19.133553]]
('N18', 'N134') [[19.130253]]
('N20', 'N38') [[19.129972]]
('N31', 'N216') [[19.129784]]
('N86', 'N248') [[19.12833]]
('N21', 'N107') [[19.127913]]
('N30', 'N103') [[19.126284]]
('N36', 'N41') [[19.12599]]
('N14', 'N31') [[19.125645]]
('N30', 'N134') [[19.12559]]
('N121', 'N146') [[19.124874]]
('N172', 'N209') [[19.123291]]
('N33', 'N140') [[19.122976]]
('N40', 'M0P1') [[19.121151]]
('N141', 'N215') [[19.120127]]
('N134', 'N155') [[19.119963]]
('N92', 'N187') [[19.118793]]
('N38', 'N162') [[19.11828]]
('N24', 'M0P2') [[19.118132]]
('N36', 'N216') [[19.117636]]
('N92', 'N189') [[19.117409]]
('N38', 'N151') [[19.117092]]
('N21', 'N190') [[19.11539]]
('N130', 'N221') [[19.114159]]
('N174', 'M0P1') [[19.110682]]
('N24', 'N121') [[19.110598]]
('N250', 'M0P2') [[19.110418]]
('N22', 'N71') [[19.110342]]
('N0', 'N47') [[19.11029]]
('N232', 'M0P2') [[19.109709]]
('N26', 'N84') [[19.109705]]
('N6', 'N18') [[19.109552]]
('N63', 'N154') [[19.10869]]
('N92', 'N147') [[19.10836]]
('N26', 'N221') [[19.108109]]
('N1', 'N143') [[19.104883]]
('N63', 'N208') [[19.104733]]
('N4', 'N30') [[19.104635]]
('N38', 'N155') [[19.104446]]
('N169', 'N209') [[19.10406]]
('N23', 'M0P2') [[19.103743]]
('N30', 'N102') [[19.103287]]
('N14', 'N33') [[19.102913]]
('N92', 'N190') [[19.102613]]
('N78', 'N249') [[19.102571]]
('N117', 'N209') [[19.1009]]
('N58', 'M0P2') [[19.100512]]
('N227', 'N248') [[19.100502]]
('N22', 'N247') [[19.099771]]
('N16', 'M0P1') [[19.099316]]
('N40', 'N130') [[19.098568]]
('N168', 'N239') [[19.098099]]
('N30', 'N149') [[19.097971]]
('N149', 'N174') [[19.09736]]
('N1', 'N4') [[19.09731]]
('N32', 'N134') [[19.09623]]
('N14', 'N165') [[19.095882]]
('N130', 'N248') [[19.09559]]
('N103', 'N210') [[19.095402]]
('N238', 'N248') [[19.094217]]
('N6', 'N249') [[19.09419]]
('N30', 'N239') [[19.093882]]
('N63', 'M0P1') [[19.0914]]
('N32', 'N63') [[19.090923]]
('N6', 'N117') [[19.090498]]
('N2', 'N209') [[19.0896]]
('N238', 'M0P2') [[19.088362]]
('N63', 'N155') [[19.08807]]
('N91', 'N190') [[19.087885]]
('N30', 'N237') [[19.087011]]
('N79', 'N242') [[19.08698]]
('N205', 'N248') [[19.08545]]
('N88', 'N210') [[19.085272]]
('N32', 'N58') [[19.084831]]
('N7', 'N166') [[19.084257]]
('N128', 'N191') [[19.083849]]
('N159', 'N243') [[19.083761]]
('N32', 'N38') [[19.08349]]
('N20', 'N103') [[19.081917]]
('N20', 'M0P1') [[19.080849]]
('N92', 'M0P2') [[19.080599]]
('N78', 'N107') [[19.080425]]
('N38', 'N239') [[19.080364]]
('N165', 'N248') [[19.079998]]
('N36', 'N88') [[19.079174]]
('N6', 'N62') [[19.079092]]
('N47', 'N112') [[19.078796]]
('N103', 'N107') [[19.078562]]
('N107', 'N148') [[19.078287]]
('N1', 'N30') [[19.078047]]
('N41', 'N130') [[19.077787]]
('N70', 'N130') [[19.075699]]
('N168', 'N245') [[19.075525]]
('N4', 'N63') [[19.0749]]
('N36', 'N208') [[19.074461]]
('N217', 'M0P2') [[19.073975]]
('N6', 'N92') [[19.073202]]
('N84', 'N250') [[19.073084]]
('N165', 'N191') [[19.072748]]
('N31', 'N209') [[19.072075]]
('N23', 'N40') [[19.072039]]
('N14', 'N18') [[19.071981]]
('N190', 'N247') [[19.071104]]
('N208', 'N243') [[19.070564]]
('N36', 'N100') [[19.070269]]
('N48', 'M0P2') [[19.070185]]
('N31', 'N237') [[19.070143]]
('N79', 'N248') [[19.070122]]
('N30', 'N248') [[19.068245]]
('N87', 'N143') [[19.067997]]
('N32', 'N107') [[19.067308]]
('N2', 'N128') [[19.06722]]
('N68', 'N172') [[19.066092]]
('N47', 'N121') [[19.065502]]
('N31', 'N190') [[19.065416]]
('N1', 'N20') [[19.065166]]
('N36', 'N107') [[19.06506]]
('N84', 'N157') [[19.06465]]
('N17', 'M0P2') [[19.0645]]
('N2', 'N84') [[19.064476]]
('N245', 'M0P2') [[19.064058]]
('N174', 'N248') [[19.061747]]
('N240', 'N248') [[19.061108]]
('N70', 'N220') [[19.060686]]
('N27', 'M0P1') [[19.060589]]
('N0', 'N6') [[19.060097]]
('N107', 'N216') [[19.059885]]
('N70', 'M0P2') [[19.057735]]
('N119', 'N249') [[19.057613]]
('N119', 'N191') [[19.057148]]
('N8', 'N239') [[19.056879]]
('N30', 'N189') [[19.056303]]
('N32', 'N174') [[19.056265]]
('N63', 'N86') [[19.056253]]
('N21', 'N30') [[19.056211]]
('N6', 'N130') [[19.056105]]
('N51', 'N86') [[19.05469]]
('N107', 'N149') [[19.054668]]
('N190', 'N241') [[19.05431]]
('N38', 'N141') [[19.054188]]
('N6', 'N236') [[19.053715]]
('N107', 'N145') [[19.05331]]
('N79', 'N121') [[19.0526]]
('N142', 'M0P2') [[19.052517]]
('N31', 'N143') [[19.052402]]
('N119', 'N222') [[19.052313]]
('N4', 'M0P2') [[19.051844]]
('N190', 'N208') [[19.051062]]
('N63', 'N191') [[19.04965]]
('N107', 'N140') [[19.049593]]
('N117', 'N165') [[19.0494]]
('N212', 'N237') [[19.049171]]
('N33', 'N163') [[19.048565]]
('N6', 'N88') [[19.047356]]
('N70', 'N215') [[19.046974]]
('N1', 'N51') [[19.046413]]
('N21', 'N153') [[19.045898]]
('N71', 'N208') [[19.045338]]
('N31', 'N248') [[19.044987]]
('N31', 'N107') [[19.044691]]
('N103', 'N206') [[19.044565]]
('N4', 'N208') [[19.043402]]
('N2', 'N135') [[19.04321]]
('N15', 'N78') [[19.042978]]
('N38', 'N230') [[19.042227]]
('N4', 'N100') [[19.041866]]
('N36', 'N62') [[19.04164]]
('N33', 'N38') [[19.04103]]
('N2', 'N150') [[19.040766]]
('N184', 'M0P2') [[19.040628]]
('N212', 'M0P2') [[19.040564]]
('N134', 'N246') [[19.039553]]
('N70', 'N86') [[19.039412]]
('N107', 'N199') [[19.038918]]
('N38', 'N209') [[19.038677]]
('N248', 'N250') [[19.038]]
('N191', 'N202') [[19.0373]]
('N6', 'N22') [[19.037106]]
('N116', 'N119') [[19.03672]]
('N52', 'N196') [[19.036173]]
('N146', 'N184') [[19.036068]]
('N31', 'N174') [[19.035805]]
('N20', 'N30') [[19.035728]]
('N147', 'N155') [[19.035692]]
('N187', 'N220') [[19.035675]]
('N208', 'M0P1') [[19.035173]]
('N92', 'N134') [[19.034786]]
('N210', 'N220') [[19.034601]]
('N163', 'N205') [[19.034185]]
('N30', 'N145') [[19.033659]]
('N2', 'N157') [[19.032974]]
('N30', 'N236') [[19.032925]]
('N31', 'N220') [[19.032143]]
('N40', 'N165') [[19.031157]]
('N209', 'N246') [[19.031088]]
('N53', 'M0P2') [[19.03071]]
('N63', 'N232') [[19.02975]]
('N163', 'N212') [[19.028992]]
('N79', 'N174') [[19.028913]]
('N14', 'N107') [[19.0289]]
('N6', 'N174') [[19.028572]]
('N210', 'N211') [[19.0281]]
('N14', 'N135') [[19.027903]]
('N107', 'N190') [[19.026876]]
('N6', 'N186') [[19.026525]]
('N77', 'N209') [[19.026379]]
('N79', 'N209') [[19.026129]]
('N20', 'N116') [[19.026083]]
('N1', 'N216') [[19.025547]]
('N30', 'N100') [[19.024822]]
('N14', 'N190') [[19.024736]]
('N144', 'N151') [[19.024643]]
('N1', 'N68') [[19.02459]]
('N62', 'N246') [[19.024511]]
('N14', 'N149') [[19.024088]]
('N31', 'N222') [[19.02382]]
('N93', 'N243') [[19.023355]]
('N27', 'N42') [[19.023]]
('N68', 'N209') [[19.02253]]
('N103', 'N222') [[19.022062]]
('N86', 'N100') [[19.021843]]
('N95', 'N208') [[19.020102]]
('N38', 'N51') [[19.019865]]
('N102', 'N249') [[19.019371]]
('N79', 'N88') [[19.01809]]
('N33', 'N148') [[19.017788]]
('N14', 'M0P2') [[19.017038]]
('N174', 'N237') [[19.01657]]
('N47', 'N70') [[19.016413]]
('N51', 'N243') [[19.016388]]
('N104', 'N174') [[19.016123]]
('N86', 'N246') [[19.015562]]
('N16', 'M0P2') [[19.015312]]
('N32', 'N248') [[19.015282]]
('N100', 'N211') [[19.014889]]
('N79', 'N169') [[19.014763]]
('N55', 'M0P2') [[19.014698]]
('N104', 'N243') [[19.014153]]
('N26', 'N239') [[19.014046]]
('N92', 'N93') [[19.013533]]
('N93', 'N221') [[19.01315]]
('N190', 'N209') [[19.012732]]
('N26', 'N72') [[19.011946]]
('N243', 'N248') [[19.0104]]
('N167', 'M0P2') [[19.010242]]
('N33', 'N92') [[19.010237]]
('N130', 'N191') [[19.00966]]
('N79', 'N190') [[19.008024]]
('N70', 'N246') [[19.007942]]
('N198', 'N248') [[19.007776]]
('N30', 'N162') [[19.007677]]
('N68', 'M0P2') [[19.007288]]
('N6', 'N211') [[19.006365]]
('N208', 'N236') [[19.0062]]
('N84', 'N190') [[19.006123]]
('N6', 'N240') [[19.00585]]
('N135', 'M0P2') [[19.005732]]
('N234', 'M0P2') [[19.004837]]
('N214', 'M0P2') [[19.004778]]
('N2', 'N7') [[19.004457]]
('N63', 'N107') [[19.00407]]
('N236', 'M0P2') [[19.003382]]
('N107', 'N141') [[19.002546]]
('N30', 'N92') [[19.001804]]
('N7', 'N249') [[19.001787]]
('N30', 'N165') [[19.001743]]
('N34', 'N222') [[19.001463]]
('N63', 'N89') [[19.001326]]
('N71', 'N79') [[19.00126]]
('N36', 'N79') [[19.000988]]
('N33', 'N251') [[19.000982]]
('N4', 'N206') [[19.000961]]
('N6', 'N212') [[19.000538]]
('N103', 'N248') [[19.000504]]
('N33', 'N107') [[19.000454]]
('N38', 'N95') [[19.000309]]
('N134', 'N216') [[19.00016]]
('N79', 'N108') [[18.999876]]
('N104', 'N190') [[18.99986]]
('N145', 'M0P2') [[18.999044]]
('N130', 'N190') [[18.998953]]
('N0', 'M0P2') [[18.998936]]
('N38', 'N225') [[18.998358]]
('N38', 'N232') [[18.998123]]
('N22', 'N208') [[18.9981]]
('N54', 'N60') [[18.997816]]
