('M0P1', 'M0P2') [[18.697329]]
('N143', 'N197') [[14.10085]]
('N73', 'N144') [[14.099235]]
('N132', 'N221') [[14.098114]]
('N16', 'N41') [[14.096537]]
('N170', 'N187') [[14.092881]]
('N44', 'N177') [[14.091453]]
('N127', 'N242') [[14.090422]]
('N18', 'N132') [[14.090384]]
('N18', 'N44') [[14.088907]]
('N138', 'N242') [[14.088292]]
('N18', 'N38') [[14.088178]]
('N47', 'M0P1') [[14.085322]]
('N18', 'N57') [[14.083158]]
('N0', 'N143') [[14.082001]]
('N170', 'N233') [[14.076901]]
('N47', 'N144') [[14.075122]]
('N54', 'N165') [[14.074534]]
('N18', 'N98') [[14.073538]]
('N28', 'N143') [[14.070341]]
('N16', 'N57') [[14.070236]]
('N47', 'N140') [[14.069005]]
('N47', 'N54') [[14.068401]]
('N18', 'N127') [[14.067175]]
('N16', 'N70') [[14.065672]]
('N47', 'N204') [[14.064599]]
('N89', 'N123') [[14.063972]]
('N115', 'N187') [[14.057968]]
('N152', 'N197') [[14.057514]]
('N44', 'M0P1') [[14.052498]]
('N38', 'N143') [[14.052016]]
('N89', 'N183') [[14.051522]]
('N38', 'N158') [[14.051439]]
('N73', 'N89') [[14.051353]]
('N38', 'N221') [[14.050626]]
('N140', 'N152') [[14.049344]]
('N69', 'N253') [[14.048778]]
('N127', 'N221') [[14.0422945]]
('N115', 'N123') [[14.042179]]
('N143', 'N187') [[14.041658]]
('N12', 'N197') [[14.038683]]
('N47', 'N250') [[14.037908]]
('N54', 'N151') [[14.037163]]
('N54', 'N89') [[14.036796]]
('N44', 'N132') [[14.036128]]
('N100', 'N221') [[14.035357]]
('N73', 'N81') [[14.03427]]
('N30', 'N197') [[14.031313]]
('N165', 'M0P2') [[14.030716]]
('N72', 'N204') [[14.030306]]
('N44', 'N70') [[14.027696]]
('N70', 'N123') [[14.026817]]
('N132', 'N170') [[14.023489]]
('N33', 'N187') [[14.023182]]
('N140', 'N144') [[14.022574]]
('N47', 'N200') [[14.021533]]
('N219', 'M0P1') [[14.019468]]
('N44', 'N57') [[14.01882]]
('N186', 'N253') [[14.018176]]
('N56', 'N127') [[14.01671]]
('N187', 'M0P2') [[14.016546]]
('N56', 'N187') [[14.015444]]
('N81', 'N144') [[14.014677]]
('N18', 'N75') [[14.0132]]
('N24', 'N197') [[14.012187]]
('N150', 'N165') [[14.011447]]
('N10', 'N44') [[14.010497]]
('N83', 'N197') [[14.009457]]
('N94', 'N228') [[14.008644]]
('N73', 'N249') [[14.007373]]
('N43', 'N89') [[14.0072365]]
('N22', 'N219') [[14.006717]]
('N85', 'N123') [[14.005843]]
('N144', 'N197') [[14.005461]]
('N143', 'N221') [[14.0052395]]
('N18', 'N19') [[14.005151]]
('N139', 'N253') [[14.005133]]
('N7', 'N72') [[14.004339]]
('N94', 'N197') [[14.004233]]
('N41', 'N187') [[14.000703]]
('N180', 'M0P1') [[14.000271]]
('N144', 'N242') [[14.000234]]
('N16', 'N227') [[13.997609]]
('N19', 'N197') [[13.997365]]
('N44', 'N244') [[13.996117]]
('N47', 'N94') [[13.994881]]
('N158', 'M0P1') [[13.994586]]
('N73', 'N151') [[13.993551]]
('N10', 'N143') [[13.992744]]
('N38', 'N231') [[13.991819]]
('N72', 'N253') [[13.990809]]
('N242', 'M0P1') [[13.990072]]
('N145', 'N197') [[13.988978]]
('N47', 'N127') [[13.987886]]
('N100', 'N132') [[13.984527]]
('N16', 'N221') [[13.983676]]
('N57', 'N94') [[13.982602]]
('N18', 'N126') [[13.979926]]
('N47', 'N123') [[13.979279]]
('N22', 'M0P1') [[13.978694]]
('N18', 'N151') [[13.97865]]
('N144', 'N231') [[13.977972]]
('N123', 'N251') [[13.977341]]
('N231', 'N239') [[13.97568]]
('N89', 'N219') [[13.974928]]
('N127', 'N197') [[13.974595]]
('N57', 'N73') [[13.974278]]
('N72', 'N170') [[13.971534]]
('N54', 'N123') [[13.9699135]]
('N7', 'N144') [[13.969113]]
('N106', 'N123') [[13.968294]]
('N38', 'M0P1') [[13.967856]]
('N151', 'N184') [[13.967826]]
('N180', 'M0P2') [[13.967122]]
('N14', 'N144') [[13.966504]]
('N150', 'N253') [[13.965153]]
('N151', 'N248') [[13.963807]]
('N65', 'N132') [[13.962964]]
('N151', 'N159') [[13.9600315]]
('N18', 'N180') [[13.958243]]
('N38', 'N197') [[13.957419]]
('N47', 'N177') [[13.956432]]
('N54', 'N73') [[13.955792]]
('N127', 'N233') [[13.955654]]
('N5', 'N253') [[13.954136]]
('N69', 'N144') [[13.953655]]
('N151', 'M0P1') [[13.953573]]
('N151', 'N181') [[13.953016]]
('N123', 'N180') [[13.951489]]
('N170', 'N242') [[13.950366]]
('N12', 'N144') [[13.949054]]
('N16', 'N43') [[13.9479]]
('N34', 'N132') [[13.946589]]
('N22', 'N89') [[13.946509]]
('N18', 'N220') [[13.946449]]
('N94', 'N242') [[13.943579]]
('N38', 'N211') [[13.943253]]
('N18', 'N31') [[13.942824]]
('N123', 'N242') [[13.941884]]
('N123', 'N132') [[13.941596]]
('N89', 'N132') [[13.941517]]
('N227', 'M0P1') [[13.941438]]
('N44', 'N197') [[13.940205]]
('N143', 'N200') [[13.939819]]
('N211', 'N220') [[13.937196]]
('N123', 'N145') [[13.937057]]
('N7', 'N47') [[13.936473]]
('N1', 'M0P1') [[13.935615]]
('N96', 'N144') [[13.935187]]
('N139', 'N187') [[13.933789]]
('N56', 'M0P1') [[13.933593]]
('N73', 'N253') [[13.933178]]
('N89', 'N131') [[13.933053]]
('N44', 'N144') [[13.932734]]
('N150', 'N249') [[13.932434]]
('N173', 'M0P1') [[13.932176]]
('N81', 'N143') [[13.931551]]
('N143', 'N204') [[13.931539]]
('N16', 'N22') [[13.931398]]
('N19', 'N187') [[13.929941]]
('N127', 'N187') [[13.929311]]
('N144', 'N221') [[13.928994]]
('N54', 'N186') [[13.928157]]
('N143', 'N170') [[13.926528]]
('N47', 'N143') [[13.924759]]
('N51', 'N54') [[13.92389]]
('N47', 'N231') [[13.923032]]
('N63', 'N89') [[13.922797]]
('N143', 'M0P1') [[13.921703]]
('N72', 'N94') [[13.921509]]
('N47', 'N72') [[13.921115]]
('N38', 'N105') [[13.920521]]
('N105', 'N253') [[13.91911]]
('N7', 'N204') [[13.91793]]
('N44', 'N211') [[13.917882]]
('N143', 'N253') [[13.917809]]
('N65', 'N166') [[13.917511]]
('N184', 'N253') [[13.917068]]
('N127', 'N132') [[13.917031]]
('N54', 'N204') [[13.916539]]
('N127', 'N200') [[13.914931]]
('N28', 'N151') [[13.914361]]
('N1', 'N144') [[13.913265]]
('N164', 'N221') [[13.913245]]
('N132', 'N230') [[13.911472]]
('N59', 'N187') [[13.911349]]
('N108', 'N253') [[13.911326]]
('N132', 'N183') [[13.910848]]
('N144', 'N209') [[13.909774]]
('N83', 'N89') [[13.909252]]
('N200', 'M0P1') [[13.908747]]
('N73', 'N233') [[13.908275]]
('N75', 'N150') [[13.90826]]
('N44', 'N165') [[13.907718]]
('N56', 'N81') [[13.90756]]
('N63', 'N69') [[13.907314]]
('N44', 'N54') [[13.904872]]
('N17', 'N144') [[13.903658]]
('N18', 'N239') [[13.903623]]
('N100', 'M0P1') [[13.903209]]
('N187', 'N250') [[13.903015]]
('N138', 'N151') [[13.902857]]
('N144', 'N222') [[13.902747]]
('N38', 'N187') [[13.90189]]
('N44', 'N77') [[13.901235]]
('N75', 'N144') [[13.900151]]
('N97', 'M0P1') [[13.900079]]
('N41', 'N221') [[13.897955]]
('N1', 'M0P2') [[13.897683]]
('N200', 'N242') [[13.896848]]
('N12', 'N16') [[13.896828]]
('N38', 'N79') [[13.896671]]
('N14', 'N73') [[13.896412]]
('N132', 'N220') [[13.896213]]
('N63', 'N144') [[13.8956995]]
('N45', 'N253') [[13.89401]]
('N100', 'N253') [[13.893498]]
('N94', 'N144') [[13.892968]]
('N143', 'N228') [[13.892639]]
('N41', 'N132') [[13.891933]]
('N70', 'N116') [[13.890713]]
('N231', 'N242') [[13.890332]]
('N89', 'N228') [[13.890188]]
('N38', 'N151') [[13.890085]]
('N10', 'N73') [[13.889972]]
('N157', 'M0P1') [[13.88879]]
('N116', 'N158') [[13.888771]]
('N41', 'N144') [[13.888603]]
('N144', 'N185') [[13.887706]]
('N143', 'N202') [[13.8873625]]
('N89', 'N177') [[13.886752]]
('N18', 'N204') [[13.886421]]
('N47', 'N57') [[13.886283]]
('N115', 'N143') [[13.886163]]
('N132', 'N204') [[13.884856]]
('N69', 'N73') [[13.884308]]
('N89', 'N170') [[13.883828]]
('N18', 'N153') [[13.883759]]
('N54', 'N83') [[13.883371]]
('N123', 'N151') [[13.883339]]
('N28', 'N116') [[13.883317]]
('N38', 'N201') [[13.8824835]]
('N227', 'N242') [[13.881492]]
('N89', 'N125') [[13.881331]]
('N44', 'N186') [[13.881095]]
('N114', 'N187') [[13.880926]]
('N47', 'N253') [[13.880077]]
('N138', 'N184') [[13.878888]]
('N74', 'N127') [[13.878832]]
('N104', 'N144') [[13.877808]]
('N204', 'N221') [[13.877625]]
('N21', 'N187') [[13.876876]]
('N18', 'N219') [[13.875]]
('N85', 'N253') [[13.87453]]
('N38', 'N63') [[13.874483]]
('N14', 'N152') [[13.873939]]
('N211', 'M0P1') [[13.873909]]
('N98', 'N221') [[13.8737135]]
('N38', 'N89') [[13.873128]]
('N38', 'N163') [[13.873007]]
('N16', 'N239') [[13.871684]]
('N187', 'N189') [[13.870306]]
('N220', 'N242') [[13.868143]]
('N18', 'N63') [[13.867944]]
('N28', 'M0P1') [[13.866555]]
('N180', 'N197') [[13.866507]]
('N21', 'N38') [[13.864996]]
('N152', 'N187') [[13.8645735]]
('N89', 'N127') [[13.864373]]
('N47', 'N132') [[13.8643265]]
('N16', 'N100') [[13.863506]]
('N81', 'N149') [[13.863332]]
('N33', 'N116') [[13.862137]]
('N165', 'N253') [[13.862109]]
('N115', 'N197') [[13.862063]]
('N145', 'M0P1') [[13.861621]]
('N70', 'N144') [[13.861061]]
('N21', 'N43') [[13.857138]]
('N18', 'N71') [[13.856658]]
('N187', 'N252') [[13.856303]]
('N47', 'N71') [[13.856141]]
('N14', 'N18') [[13.855876]]
('N197', 'N253') [[13.85583]]
('N21', 'N32') [[13.855479]]
('N72', 'N200') [[13.854804]]
('N47', 'N219') [[13.854063]]
('N47', 'N73') [[13.853982]]
('N89', 'N140') [[13.853553]]
('N13', 'N44') [[13.850826]]
('N187', 'N233') [[13.850201]]
('N70', 'N187') [[13.849235]]
('N105', 'N161') [[13.849018]]
('N144', 'N248') [[13.848963]]
('N18', 'N92') [[13.848262]]
('N18', 'N251') [[13.847998]]
('N1', 'N170') [[13.847963]]
('N47', 'N210') [[13.847351]]
('N89', 'N179') [[13.846997]]
('N16', 'N78') [[13.84554]]
('N54', 'N187') [[13.845296]]
('N101', 'N253') [[13.844547]]
('N54', 'N143') [[13.8438635]]
('N73', 'N135') [[13.842776]]
('N18', 'N95') [[13.842522]]
('N16', 'N94') [[13.841695]]
('N54', 'N144') [[13.840389]]
('N90', 'N187') [[13.840073]]
('N140', 'N204') [[13.839876]]
('N106', 'N187') [[13.838607]]
('N105', 'N143') [[13.838467]]
('N151', 'N161') [[13.838]]
('N18', 'N51') [[13.837541]]
('N10', 'N47') [[13.836473]]
('N83', 'N242') [[13.8357725]]
('N73', 'N190') [[13.835543]]
('N94', 'N129') [[13.834806]]
('N18', 'N47') [[13.834712]]
('N16', 'M0P1') [[13.833633]]
('N197', 'N211') [[13.833379]]
('N140', 'N186') [[13.833328]]
('N16', 'N99') [[13.833267]]
('N170', 'N197') [[13.832544]]
('N144', 'N173') [[13.831877]]
('N73', 'N127') [[13.831319]]
('N47', 'N149') [[13.830363]]
('N187', 'N197') [[13.830175]]
('N18', 'N177') [[13.83011]]
('N63', 'N187') [[13.829533]]
('N22', 'N144') [[13.829519]]
('N30', 'N38') [[13.829328]]
('N54', 'N177') [[13.829025]]
('N47', 'N211') [[13.828909]]
('N19', 'N97') [[13.828383]]
('N63', 'M0P1') [[13.828346]]
('N22', 'N211') [[13.828235]]
('N96', 'N114') [[13.827563]]
('N197', 'N221') [[13.8272915]]
('N56', 'N165') [[13.826723]]
('N187', 'N222') [[13.8266945]]
('N139', 'N221') [[13.826453]]
('N220', 'N221') [[13.826239]]
('N22', 'N186') [[13.825721]]
('N100', 'N165') [[13.825435]]
('N19', 'M0P2') [[13.825248]]
('N75', 'N177') [[13.825123]]
('N114', 'N253') [[13.824518]]
('N139', 'N161') [[13.824311]]
('N18', 'N135') [[13.823967]]
('N73', 'N152') [[13.823787]]
('N144', 'N196') [[13.823402]]
('N41', 'N44') [[13.823275]]
('N146', 'N161') [[13.822533]]
('N125', 'N200') [[13.821372]]
('N18', 'N56') [[13.820693]]
('N69', 'N143') [[13.820505]]
('N131', 'N187') [[13.820492]]
('N18', 'N83') [[13.819891]]
('N183', 'N253') [[13.819292]]
('N44', 'N75') [[13.818598]]
('N78', 'N221') [[13.817812]]
('N9', 'N151') [[13.817483]]
('N139', 'N177') [[13.816571]]
('N47', 'N220') [[13.816545]]
('N38', 'N144') [[13.816281]]
('N72', 'N233') [[13.816127]]
('N17', 'N18') [[13.815375]]
('N200', 'N219') [[13.81518]]
('N44', 'N89') [[13.814983]]
('N83', 'N144') [[13.814496]]
('N91', 'N127') [[13.814233]]
('N151', 'N249') [[13.814079]]
('N57', 'N63') [[13.81405]]
('N38', 'N126') [[13.813928]]
('N81', 'M0P1') [[13.813849]]
('N187', 'N204') [[13.813321]]
('N144', 'N180') [[13.812823]]
('N120', 'N197') [[13.812785]]
('N73', 'N90') [[13.811941]]
('N44', 'N123') [[13.811888]]
('N121', 'N144') [[13.811784]]
('N151', 'N211') [[13.811651]]
('N41', 'N100') [[13.811151]]
('N32', 'N187') [[13.809366]]
('N204', 'M0P2') [[13.80861]]
('N54', 'N197') [[13.808583]]
('N9', 'N143') [[13.808195]]
('N54', 'N221') [[13.807709]]
('N24', 'N38') [[13.807047]]
('N106', 'N144') [[13.806236]]
('N73', 'N160') [[13.805182]]
('N107', 'N253') [[13.804993]]
('N30', 'N63') [[13.804446]]
('N35', 'N100') [[13.804228]]
('N86', 'M0P1') [[13.803929]]
('N38', 'N227') [[13.800415]]
('N56', 'N89') [[13.799902]]
('N16', 'N151') [[13.799819]]
('N144', 'N181') [[13.799504]]
('N152', 'N253') [[13.798116]]
('N69', 'N170') [[13.7979]]
('N28', 'M0P2') [[13.797507]]
('N57', 'N210') [[13.796724]]
('N170', 'N231') [[13.796528]]
('N132', 'N139') [[13.795836]]
('N94', 'N204') [[13.794013]]
('N83', 'N123') [[13.793976]]
('N144', 'N152') [[13.7939005]]
('N144', 'N161') [[13.793094]]
('N65', 'N253') [[13.792914]]
('N101', 'N161') [[13.791926]]
('N56', 'N221') [[13.791568]]
('N100', 'N151') [[13.791036]]
('N193', 'N221') [[13.79089]]
('N16', 'N140') [[13.790872]]
('N51', 'N96') [[13.790837]]
('N193', 'N197') [[13.790443]]
('N63', 'N170') [[13.790308]]
('N70', 'N172') [[13.789444]]
('N73', 'N186') [[13.7891865]]
('N90', 'N253') [[13.788947]]
('N209', 'M0P1') [[13.788166]]
('N140', 'N250') [[13.78815]]
('N75', 'N143') [[13.788058]]
('N0', 'N38') [[13.787797]]
('N44', 'N63') [[13.787113]]
('N73', 'N140') [[13.786954]]
('N25', 'N197') [[13.786578]]
('N170', 'N221') [[13.786212]]
('N81', 'N89') [[13.7860775]]
('N47', 'N186') [[13.78581]]
('N44', 'N179') [[13.785649]]
('N138', 'N197') [[13.785305]]
('N10', 'N18') [[13.785168]]
('N165', 'N216') [[13.785081]]
('N73', 'N219') [[13.785033]]
('N150', 'N151') [[13.784269]]
('N73', 'N99') [[13.783064]]
('N89', 'N144') [[13.782523]]
('N89', 'N220') [[13.782519]]
('N94', 'N227') [[13.782271]]
('N123', 'N140') [[13.781127]]
('N166', 'N253') [[13.780404]]
('N157', 'N253') [[13.780285]]
('N223', 'M0P2') [[13.77991]]
('N10', 'N30') [[13.778663]]
('N38', 'N41') [[13.778614]]
('N138', 'N211') [[13.778513]]
('N197', 'N242') [[13.777065]]
('N146', 'M0P1') [[13.776696]]
('N96', 'N151') [[13.7762575]]
('N44', 'N201') [[13.775728]]
('N19', 'N140') [[13.775234]]
('N244', 'M0P1') [[13.77497]]
('N57', 'N89') [[13.773611]]
('N32', 'N144') [[13.773491]]
('N22', 'N187') [[13.773197]]
('N54', 'N253') [[13.772507]]
('N73', 'M0P1') [[13.77187]]
('N16', 'N161') [[13.770947]]
('N126', 'N144') [[13.770902]]
('N138', 'M0P1') [[13.770573]]
('N185', 'M0P1') [[13.768659]]
('N118', 'N144') [[13.768626]]
('N123', 'N143') [[13.768499]]
('N227', 'N253') [[13.768497]]
('N38', 'N150') [[13.768485]]
('N102', 'N144') [[13.768205]]
('N56', 'N73') [[13.767572]]
('N43', 'N120') [[13.7675085]]
('N59', 'N144') [[13.76655]]
('N252', 'M0P1') [[13.76643]]
('N187', 'N188') [[13.766046]]
('N123', 'N138') [[13.765668]]
('N18', 'N124') [[13.765074]]
('N149', 'M0P1') [[13.76507]]
('N94', 'N151') [[13.764963]]
('N22', 'N202') [[13.764863]]
('N12', 'N132') [[13.764763]]
('N138', 'N204') [[13.76365]]
('N40', 'N57') [[13.7630205]]
('N170', 'N219') [[13.762746]]
('N51', 'N73') [[13.762651]]
('N47', 'N221') [[13.762556]]
('N116', 'N253') [[13.762285]]
('N89', 'N143') [[13.761887]]
('N54', 'N164') [[13.761882]]
('N50', 'N242') [[13.761447]]
('N44', 'N157') [[13.761422]]
('N180', 'N187') [[13.761308]]
('N81', 'N115') [[13.761264]]
('N89', 'N197') [[13.760977]]
('N132', 'N165') [[13.760508]]
('N119', 'M0P1') [[13.760494]]
('N73', 'N250') [[13.760039]]
('N41', 'N239') [[13.7594185]]
('N121', 'N227') [[13.759306]]
('N16', 'N114') [[13.758244]]
('N144', 'N203') [[13.758031]]
('N96', 'N127') [[13.757727]]
('N135', 'N253') [[13.757566]]
('N152', 'N213') [[13.7573]]
('N165', 'N180') [[13.757088]]
('N143', 'N151') [[13.757073]]
('N73', 'N123') [[13.756079]]
('N58', 'M0P2') [[13.75567]]
('N72', 'N132') [[13.755589]]
('N43', 'N165') [[13.755576]]
('N54', 'N239') [[13.75539]]
('N18', 'N140') [[13.755076]]
('N181', 'N187') [[13.755017]]
('N114', 'N151') [[13.754988]]
('N18', 'N54') [[13.754731]]
('N204', 'N211') [[13.754425]]
('N22', 'N220') [[13.754132]]
('N72', 'N213') [[13.754068]]
('N9', 'N197') [[13.753441]]
('N21', 'N47') [[13.752727]]
('N18', 'N78') [[13.752374]]
('N13', 'N18') [[13.752344]]
('N200', 'N253') [[13.7520075]]
('N57', 'N253') [[13.751767]]
('N69', 'N128') [[13.751544]]
('N44', 'N83') [[13.751117]]
('N126', 'N151') [[13.750823]]
('N30', 'N94') [[13.750406]]
('N43', 'N143') [[13.750076]]
('N144', 'N201') [[13.750026]]
('N70', 'N89') [[13.748543]]
('N96', 'N233') [[13.748527]]
('N38', 'N251') [[13.748323]]
('N131', 'N204') [[13.747559]]
('N5', 'N20') [[13.747517]]
('N57', 'N242') [[13.747161]]
('N18', 'N186') [[13.746405]]
('N94', 'N211') [[13.745948]]
('N21', 'N217') [[13.745737]]
('N97', 'N123') [[13.745598]]
('N187', 'N201') [[13.7450075]]
('N44', 'N99') [[13.744643]]
('N5', 'N187') [[13.743361]]
('N126', 'M0P1') [[13.743291]]
('N22', 'N221') [[13.743057]]
('N131', 'N197') [[13.743034]]
('N127', 'N166') [[13.742826]]
('N75', 'N151') [[13.742667]]
('N127', 'N144') [[13.742644]]
('N45', 'N132') [[13.742559]]
('N103', 'N144') [[13.742411]]
('N57', 'N116') [[13.742391]]
('N54', 'N215') [[13.741958]]
('N165', 'N211') [[13.741294]]
('N78', 'N165') [[13.740893]]
('N58', 'N187') [[13.740717]]
('N9', 'N144') [[13.740643]]
('N143', 'N177') [[13.739916]]
('N16', 'N231') [[13.739862]]
('N44', 'N164') [[13.739822]]
('N201', 'M0P1') [[13.739355]]
('N18', 'N232') [[13.739316]]
('N132', 'N159') [[13.739288]]
('N16', 'N116') [[13.738457]]
('N164', 'N197') [[13.738312]]
('N144', 'N220') [[13.7378235]]
('N73', 'N145') [[13.737526]]
('N24', 'M0P1') [[13.737345]]
('N99', 'N253') [[13.737339]]
('N18', 'N248') [[13.737083]]
('N110', 'N144') [[13.736729]]
('N127', 'N227') [[13.7363405]]
('N144', 'N213') [[13.736076]]
('N37', 'N83') [[13.735445]]
('N221', 'N252') [[13.734604]]
('N72', 'N187') [[13.734513]]
('N85', 'N144') [[13.734316]]
('N197', 'N204') [[13.73415]]
('N7', 'N54') [[13.734125]]
('N143', 'N180') [[13.733805]]
('N38', 'N56') [[13.733161]]
('N15', 'N18') [[13.732697]]
('N27', 'N44') [[13.732526]]
('N18', 'N104') [[13.732504]]
('N72', 'N216') [[13.732322]]
('N204', 'N219') [[13.731798]]
('N31', 'N123') [[13.731453]]
('N114', 'M0P1') [[13.730269]]
('N44', 'N233') [[13.730107]]
('N161', 'N197') [[13.729607]]
('N47', 'N236') [[13.72906]]
('N124', 'N149') [[13.728887]]
('N47', 'N63') [[13.728588]]
('N51', 'N56') [[13.72842]]
('N63', 'N78') [[13.728386]]
('N71', 'N161') [[13.728377]]
('N51', 'N123') [[13.728246]]
('N18', 'N233') [[13.728131]]
('N143', 'N166') [[13.728065]]
('N101', 'N144') [[13.728039]]
('N38', 'N170') [[13.727814]]
('N7', 'N123') [[13.727626]]
('N116', 'N165') [[13.7273855]]
('N105', 'N251') [[13.727174]]
('N132', 'N248') [[13.727119]]
('N38', 'N233') [[13.72707]]
('N219', 'N253') [[13.726909]]
('N16', 'N242') [[13.726356]]
('N85', 'N161') [[13.726241]]
('N184', 'N233') [[13.725919]]
('N91', 'N132') [[13.725548]]
('N7', 'N221') [[13.724729]]
('N143', 'N150') [[13.723315]]
('N140', 'N151') [[13.723032]]
('N101', 'N143') [[13.7228985]]
('N63', 'N140') [[13.722784]]
('N63', 'N135') [[13.722676]]
('N18', 'N196') [[13.722059]]
('N96', 'N253') [[13.721356]]
('N17', 'N165') [[13.7206135]]
('N18', 'N143') [[13.71977]]
('N28', 'N83') [[13.719681]]
('N54', 'N220') [[13.719071]]
('N38', 'N83') [[13.718853]]
('N242', 'N253') [[13.718833]]
('N165', 'M0P1') [[13.718822]]
('N33', 'N100') [[13.718809]]
('N144', 'N177') [[13.718435]]
('N90', 'M0P1') [[13.718227]]
('N98', 'N197') [[13.717807]]
('N151', 'N177') [[13.717328]]
('N18', 'N200') [[13.717056]]
('N44', 'N183') [[13.716969]]
('N71', 'N197') [[13.716387]]
('N12', 'N54') [[13.715792]]
('N139', 'N233') [[13.715471]]
('N10', 'N94') [[13.715461]]
('N73', 'N97') [[13.715395]]
('N70', 'N253') [[13.715301]]
('N75', 'N219') [[13.714434]]
('N144', 'N172') [[13.714313]]
('N41', 'N77') [[13.714224]]
('N158', 'N187') [[13.713596]]
('N22', 'N123') [[13.713362]]
('N4', 'N123') [[13.711988]]
('N94', 'N177') [[13.711436]]
('N30', 'N211') [[13.711251]]
('N143', 'N219') [[13.711065]]
('N151', 'N183') [[13.710989]]
('N51', 'N221') [[13.710175]]
