('M0P1', 'M0P2') [[35.31642]]
('N182', 'N209') [[18.848873]]
('N66', 'N185') [[18.846836]]
('N74', 'N250') [[18.845812]]
('N74', 'N81') [[18.843267]]
('N25', 'N68') [[18.840117]]
('N114', 'N228') [[18.839401]]
('N208', 'N247') [[18.83917]]
('N90', 'N121') [[18.8373]]
('N23', 'N27') [[18.836956]]
('N49', 'N66') [[18.835884]]
('N66', 'N219') [[18.834768]]
('N212', 'N231') [[18.831066]]
('N45', 'N97') [[18.826048]]
('N72', 'N242') [[18.82583]]
('N66', 'N74') [[18.824926]]
('N165', 'N211') [[18.824293]]
('N63', 'N107') [[18.819578]]
('N30', 'N105') [[18.817722]]
('N86', 'N228') [[18.816635]]
('N37', 'N228') [[18.8137]]
('N75', 'N174') [[18.811142]]
('N100', 'N105') [[18.811045]]
('N42', 'N116') [[18.809572]]
('N45', 'N173') [[18.809175]]
('N28', 'N204') [[18.80832]]
('N196', 'N206') [[18.80668]]
('N32', 'N66') [[18.805845]]
('N223', 'N228') [[18.80459]]
('N216', 'N242') [[18.8038]]
('N75', 'N100') [[18.801954]]
('N27', 'N105') [[18.798214]]
('N4', 'N185') [[18.797707]]
('N12', 'N66') [[18.79598]]
('N42', 'N137') [[18.793777]]
('N42', 'N66') [[18.792738]]
('N67', 'N73') [[18.790792]]
('N45', 'N206') [[18.790646]]
('N66', 'N186') [[18.79034]]
('N90', 'N237') [[18.790096]]
('N22', 'N246') [[18.789753]]
('N66', 'N159') [[18.788134]]
('N54', 'N228') [[18.787218]]
('N42', 'N191') [[18.785156]]
('N174', 'N228') [[18.782904]]
('N42', 'N204') [[18.781788]]
('N228', 'N230') [[18.77967]]
('N208', 'N225') [[18.77512]]
('N66', 'N110') [[18.774124]]
('N105', 'N197') [[18.768982]]
('N29', 'N66') [[18.76834]]
('N228', 'N248') [[18.76795]]
('N64', 'N165') [[18.767773]]
('N29', 'N165') [[18.762293]]
('N66', 'M0P1') [[18.761774]]
('N110', 'N211') [[18.760347]]
('N45', 'N105') [[18.75969]]
('N63', 'N66') [[18.758575]]
('N64', 'N228') [[18.758083]]
('N66', 'N76') [[18.75646]]
('N129', 'N246') [[18.752853]]
('N75', 'N228') [[18.751213]]
('N105', 'N107') [[18.75065]]
('N8', 'N74') [[18.749956]]
('N184', 'N228') [[18.746798]]
('N66', 'N121') [[18.746077]]
('N228', 'N229') [[18.745749]]
('N8', 'N228') [[18.745028]]
('N201', 'N228') [[18.739012]]
('N35', 'N111') [[18.738333]]
('N10', 'N228') [[18.738075]]
('N127', 'N225') [[18.73534]]
('N189', 'N225') [[18.735228]]
('N74', 'N208') [[18.735075]]
('N171', 'N228') [[18.732306]]
('N121', 'N124') [[18.729101]]
('N89', 'N229') [[18.728256]]
('N9', 'N228') [[18.727814]]
('N75', 'N211') [[18.725212]]
('N45', 'N196') [[18.725008]]
('N45', 'N250') [[18.724174]]
('N35', 'N149') [[18.723671]]
('N184', 'N246') [[18.723537]]
('N66', 'N158') [[18.721859]]
('N174', 'N220') [[18.721512]]
('N67', 'N246') [[18.721075]]
('N42', 'N216') [[18.7183]]
('N183', 'N246') [[18.714964]]
('N45', 'N211') [[18.71117]]
('N93', 'N228') [[18.710077]]
('N28', 'N45') [[18.709585]]
('N66', 'N109') [[18.70654]]
('N50', 'N228') [[18.70243]]
('N75', 'N152') [[18.700472]]
('N74', 'N228') [[18.698622]]
('N135', 'N228') [[18.697704]]
('N211', 'N228') [[18.697475]]
('N75', 'N197') [[18.696821]]
('N100', 'N121') [[18.696033]]
('N165', 'N174') [[18.695866]]
('N74', 'N105') [[18.695513]]
('N189', 'N228') [[18.69551]]
('N74', 'N88') [[18.694338]]
('N84', 'N246') [[18.693737]]
('N182', 'N228') [[18.69352]]
('N93', 'N230') [[18.693256]]
('N108', 'N246') [[18.692749]]
('N19', 'N66') [[18.692348]]
('N22', 'N111') [[18.691849]]
('N185', 'M0P1') [[18.690561]]
('N89', 'N174') [[18.68911]]
('N89', 'N107') [[18.688686]]
('N44', 'N182') [[18.687845]]
('N66', 'N220') [[18.687733]]
('N217', 'N242') [[18.685879]]
('N42', 'N111') [[18.685745]]
('N27', 'N126') [[18.685455]]
('N201', 'N208') [[18.682228]]
('N196', 'N242') [[18.680922]]
('N27', 'N228') [[18.678595]]
('N75', 'N252') [[18.678337]]
('N35', 'N42') [[18.678116]]
('N99', 'N174') [[18.67633]]
('N196', 'N225') [[18.67554]]
('N109', 'N174') [[18.67394]]
('N88', 'N211') [[18.673273]]
('N67', 'N211') [[18.67168]]
('N12', 'N225') [[18.671051]]
('N228', 'N234') [[18.669521]]
('N42', 'N139') [[18.669445]]
('N30', 'N40') [[18.669384]]
('N19', 'N45') [[18.668005]]
('N30', 'N246') [[18.667654]]
('N66', 'N211') [[18.666302]]
('N0', 'N105') [[18.666176]]
('N121', 'N211') [[18.664392]]
('N114', 'N242') [[18.661854]]
('N45', 'N181') [[18.660866]]
('N42', 'N121') [[18.658918]]
('N45', 'N219') [[18.658566]]
('N93', 'N109') [[18.655708]]
('N174', 'N218') [[18.654978]]
('N42', 'N251') [[18.654428]]
('N63', 'N82') [[18.653913]]
('N81', 'N211') [[18.653435]]
('N149', 'N228') [[18.652502]]
('N28', 'N30') [[18.651073]]
('N73', 'N230') [[18.64965]]
('N107', 'N148') [[18.64779]]
('N106', 'N107') [[18.647007]]
('N76', 'N105') [[18.64585]]
('N75', 'N242') [[18.645308]]
('N225', 'N226') [[18.644167]]
('N50', 'N75') [[18.639214]]
('N90', 'N163') [[18.63856]]
('N64', 'N252') [[18.637678]]
('N34', 'N42') [[18.636757]]
('N48', 'N211') [[18.636702]]
('N107', 'N174') [[18.63669]]
('N42', 'N100') [[18.636127]]
('N30', 'N122') [[18.634148]]
('N66', 'N127') [[18.633337]]
('N173', 'N225') [[18.632326]]
('N22', 'N146') [[18.63202]]
('N43', 'N75') [[18.628233]]
('N66', 'N144') [[18.628208]]
('N107', 'N213') [[18.626421]]
('N226', 'N246') [[18.626245]]
('N66', 'N89') [[18.626001]]
('N66', 'N160') [[18.625015]]
('N66', 'N149') [[18.624453]]
('N107', 'N234') [[18.624308]]
('N35', 'N90') [[18.623991]]
('N25', 'N189') [[18.623535]]
('N84', 'N218') [[18.623053]]
('N23', 'N228') [[18.622066]]
('N15', 'N246') [[18.620378]]
('N163', 'N174') [[18.618465]]
('N107', 'N214') [[18.617285]]
('N50', 'N72') [[18.61686]]
('N16', 'N18') [[18.615128]]
('N182', 'N225') [[18.614298]]
('N45', 'N163') [[18.614191]]
('N66', 'N204') [[18.613756]]
('N42', 'N115') [[18.613264]]
('N74', 'N229') [[18.612791]]
('N228', 'N250') [[18.611235]]
('N100', 'N226') [[18.609976]]
('N25', 'N67') [[18.609287]]
('N81', 'N228') [[18.607939]]
('N122', 'N144') [[18.606953]]
('N66', 'N116') [[18.605951]]
('N95', 'N100') [[18.60538]]
('N29', 'N90') [[18.604338]]
('N67', 'N184') [[18.604248]]
('N74', 'N161') [[18.60369]]
('N35', 'N174') [[18.60318]]
('N117', 'N228') [[18.603031]]
('N49', 'N139') [[18.602427]]
('N75', 'N159') [[18.602322]]
('N75', 'N171') [[18.600813]]
('N45', 'N73') [[18.600206]]
('N45', 'N115') [[18.599201]]
('N49', 'N121') [[18.59766]]
('N22', 'N122') [[18.597572]]
('N75', 'N190') [[18.594957]]
('N88', 'N208') [[18.594044]]
('N29', 'N107') [[18.59378]]
('N28', 'N42') [[18.593777]]
('N74', 'N122') [[18.593353]]
('N42', 'N174') [[18.593113]]
('N107', 'N131') [[18.592127]]
('N86', 'N170') [[18.58972]]
('N67', 'N228') [[18.58912]]
('N70', 'N228') [[18.588388]]
('N45', 'N50') [[18.58811]]
('N28', 'N208') [[18.587963]]
('N49', 'N246') [[18.58783]]
('N28', 'N211') [[18.587519]]
('N35', 'N163') [[18.586857]]
('N25', 'N45') [[18.586315]]
('N64', 'N75') [[18.58592]]
('N211', 'N246') [[18.585878]]
('N66', 'N190') [[18.58532]]
('N74', 'N124') [[18.585106]]
('N246', 'N247') [[18.583626]]
('N63', 'N75') [[18.583134]]
('N183', 'N228') [[18.580559]]
('N63', 'N208') [[18.58021]]
('N22', 'N228') [[18.579655]]
('N104', 'N208') [[18.579597]]
('N56', 'N85') [[18.579313]]
('N72', 'N89') [[18.57881]]
('N174', 'N216') [[18.57818]]
('N90', 'N189') [[18.576746]]
('N148', 'N242') [[18.575554]]
('N35', 'N226') [[18.574963]]
('N66', 'N84') [[18.574703]]
('N23', 'N246') [[18.574394]]
('N35', 'N100') [[18.573727]]
('N174', 'N208') [[18.573458]]
('N19', 'N75') [[18.572039]]
('N27', 'N100') [[18.571718]]
('N105', 'N242') [[18.571594]]
('N45', 'N241') [[18.569893]]
('N30', 'N74') [[18.569221]]
('N50', 'N105') [[18.569063]]
('N0', 'N196') [[18.56774]]
('N8', 'N75') [[18.56572]]
('N105', 'N196') [[18.564375]]
('N144', 'N156') [[18.564312]]
('N19', 'N247') [[18.564117]]
('N43', 'N66') [[18.564068]]
('N100', 'N124') [[18.56278]]
('N167', 'N246') [[18.562616]]
('N100', 'N231') [[18.562344]]
('N139', 'N242') [[18.562307]]
('N208', 'N212') [[18.561432]]
('N90', 'N174') [[18.560795]]
('N81', 'N213') [[18.560444]]
('N105', 'N115') [[18.560076]]
('N89', 'N176') [[18.559065]]
('N203', 'N225') [[18.558882]]
('N45', 'N165') [[18.557728]]
('N144', 'N230') [[18.5575]]
('N81', 'N225') [[18.557394]]
('N22', 'N23') [[18.55702]]
('N93', 'N207') [[18.556307]]
('N22', 'N42') [[18.556126]]
('N45', 'N69') [[18.556025]]
('N32', 'N211') [[18.554672]]
('N66', 'N233') [[18.55449]]
('N19', 'N228') [[18.55338]]
('N114', 'N218') [[18.553186]]
('N35', 'N233') [[18.551733]]
('N7', 'N107') [[18.551302]]
('N165', 'N216') [[18.55115]]
('N22', 'N105') [[18.551096]]
('N18', 'N247') [[18.550526]]
('N107', 'N155') [[18.549967]]
('N78', 'N228') [[18.549902]]
('N75', 'N153') [[18.54981]]
('N42', 'N67') [[18.548115]]
('N211', 'N245') [[18.547907]]
('N66', 'N206') [[18.547766]]
('N30', 'N184') [[18.547438]]
('N100', 'N247') [[18.545797]]
('N29', 'N170') [[18.545483]]
('N107', 'N233') [[18.543697]]
('N28', 'N126') [[18.54294]]
('N108', 'N165') [[18.542204]]
('N45', 'N89') [[18.540949]]
('N30', 'N251') [[18.540941]]
('N160', 'N165') [[18.540451]]
('N66', 'N245') [[18.539898]]
('N127', 'N214') [[18.53785]]
('N216', 'N228') [[18.53728]]
('N22', 'N229') [[18.537252]]
('N218', 'N246') [[18.537233]]
('N30', 'N158') [[18.53655]]
('N208', 'N218') [[18.536165]]
('N28', 'N107') [[18.53584]]
('N90', 'N183') [[18.534723]]
('N49', 'N252') [[18.53435]]
('N86', 'N107') [[18.533913]]
('N7', 'N66') [[18.53329]]
('N50', 'N247') [[18.53269]]
('N26', 'N66') [[18.532446]]
('N34', 'N66') [[18.532288]]
('N60', 'N208') [[18.532198]]
('N66', 'N153') [[18.531916]]
('N114', 'N174') [[18.531391]]
('N64', 'N196') [[18.531073]]
('N107', 'N189') [[18.529837]]
('N225', 'N248') [[18.52978]]
('N45', 'N139') [[18.528126]]
('N84', 'N208') [[18.526148]]
('N75', 'N247') [[18.525858]]
('N68', 'N242') [[18.524862]]
('N212', 'N213') [[18.524412]]
('N69', 'N211') [[18.524244]]
('N182', 'N220') [[18.524118]]
('N66', 'N229') [[18.523659]]
('N100', 'N225') [[18.522886]]
('N123', 'N211') [[18.522835]]
('N78', 'N174') [[18.522486]]
('N65', 'N242') [[18.522217]]
('N107', 'N127') [[18.521254]]
('N66', 'N230') [[18.518312]]
('N60', 'N90') [[18.517878]]
('N66', 'M0P2') [[18.517527]]
('N107', 'N157') [[18.517494]]
('N45', 'N90') [[18.515999]]
('N75', 'N220') [[18.514439]]
('N189', 'N208') [[18.514322]]
('N208', 'N246') [[18.51402]]
('N19', 'N174') [[18.513926]]
('N45', 'N106') [[18.513823]]
('N93', 'N213') [[18.513212]]
('N148', 'N174') [[18.511776]]
('N229', 'N242') [[18.511662]]
('N223', 'N246') [[18.511543]]
('N14', 'N66') [[18.511412]]
('N23', 'N74') [[18.511402]]
('N66', 'N67') [[18.510273]]
('N54', 'N149') [[18.509642]]
('N42', 'N69') [[18.508911]]
('N76', 'N231') [[18.5088]]
('N66', 'N228') [[18.508717]]
('N45', 'N190') [[18.507374]]
('N111', 'N174') [[18.506472]]
('N57', 'N107') [[18.50613]]
('N45', 'N117') [[18.506004]]
('N129', 'N228') [[18.505264]]
('N209', 'N228') [[18.505177]]
('N24', 'N228') [[18.504707]]
('N171', 'N174') [[18.504673]]
('N105', 'N208') [[18.503633]]
('N20', 'N206') [[18.503466]]
('N12', 'N107') [[18.501259]]
('N66', 'N140') [[18.500923]]
('N46', 'N107') [[18.50017]]
('N26', 'N45') [[18.500132]]
('N69', 'N75') [[18.50012]]
('N27', 'N159') [[18.499805]]
('N66', 'N129') [[18.499472]]
('N184', 'N208') [[18.498665]]
('N67', 'N226') [[18.497198]]
('N45', 'N85') [[18.49562]]
('N66', 'N115') [[18.495495]]
('N71', 'N228') [[18.494339]]
('N9', 'N42') [[18.494022]]
('N76', 'N107') [[18.492758]]
('N29', 'N35') [[18.492657]]
('N74', 'N225') [[18.491653]]
('N75', 'N127') [[18.491552]]
('N121', 'N165') [[18.490543]]
('N95', 'N99') [[18.49046]]
('N107', 'N115') [[18.48957]]
('N165', 'N224') [[18.488886]]
('N42', 'N122') [[18.488548]]
('N137', 'N228') [[18.488213]]
('N30', 'N54') [[18.48752]]
('N45', 'N203') [[18.487162]]
('N12', 'N174') [[18.486176]]
('N45', 'N185') [[18.486021]]
('N127', 'N209') [[18.485872]]
('N44', 'N246') [[18.485764]]
('N203', 'N211') [[18.485699]]
('N34', 'N226') [[18.485521]]
('N153', 'N246') [[18.485378]]
('N86', 'N246') [[18.485014]]
('N176', 'M0P1') [[18.484974]]
('N45', 'N64') [[18.484219]]
('N107', 'N229') [[18.483486]]
('N127', 'N208') [[18.482819]]
('N86', 'N208') [[18.482698]]
('N66', 'N225') [[18.48263]]
('N113', 'N228') [[18.482176]]
('N84', 'N90') [[18.48066]]
('N45', 'N223') [[18.479908]]
('N42', 'N72') [[18.479635]]
('N174', 'N223') [[18.47961]]
('N66', 'N221') [[18.478918]]
('N19', 'N165') [[18.478603]]
('N9', 'N30') [[18.478144]]
('N66', 'N176') [[18.478035]]
('N66', 'N203') [[18.478]]
('N42', 'N123') [[18.477936]]
('N16', 'N50') [[18.477877]]
('N64', 'N66') [[18.477295]]
('N45', 'N57') [[18.477266]]
('N66', 'N196') [[18.476797]]
('N50', 'N66') [[18.476744]]
('N42', 'N185') [[18.475916]]
('N116', 'N231') [[18.475903]]
('N107', 'N140') [[18.475368]]
('N67', 'N107') [[18.47528]]
('N16', 'N107') [[18.47469]]
('N242', 'M0P1') [[18.47456]]
('N50', 'N90') [[18.474476]]
('N107', 'N208') [[18.473875]]
('N45', 'N208') [[18.472332]]
('N22', 'N174') [[18.472328]]
('N170', 'N246') [[18.471825]]
('N30', 'N72') [[18.470324]]
('N45', 'N95') [[18.46969]]
('N19', 'N211') [[18.469328]]
('N183', 'N248') [[18.468807]]
('N116', 'N241') [[18.468224]]
('N28', 'N165') [[18.467707]]
('N190', 'N228') [[18.46761]]
('N59', 'N66') [[18.466068]]
('N57', 'N117') [[18.464144]]
('N219', 'N230') [[18.4635]]
('N46', 'N242') [[18.462969]]
('N28', 'N66') [[18.462885]]
('N197', 'N242') [[18.462782]]
('N189', 'N211') [[18.462275]]
('N101', 'N107') [[18.462181]]
('N27', 'N29') [[18.461857]]
('N115', 'N204') [[18.46151]]
('N174', 'N205') [[18.460407]]
('N8', 'N86') [[18.460247]]
('N16', 'N66') [[18.460077]]
('N228', 'N233') [[18.459332]]
('N105', 'N161') [[18.458355]]
('N155', 'N163') [[18.45812]]
('N81', 'N236') [[18.458044]]
('N107', 'N126') [[18.457508]]
('N35', 'N250') [[18.457369]]
('N105', 'N216') [[18.45626]]
('N196', 'N218') [[18.45545]]
('N100', 'N197') [[18.454754]]
('N89', 'N144') [[18.454437]]
('N74', 'N247') [[18.454391]]
('N165', 'N248') [[18.45427]]
('N84', 'N121') [[18.453928]]
('N25', 'N86') [[18.453876]]
('N49', 'N64') [[18.451927]]
('N123', 'N157') [[18.45173]]
('N45', 'N229') [[18.451357]]
('N89', 'N123') [[18.451094]]
('N22', 'N242') [[18.450298]]
('N76', 'N242') [[18.450258]]
('N224', 'N246') [[18.449423]]
('N146', 'N225') [[18.449186]]
('N28', 'N145') [[18.449009]]
('N27', 'N189') [[18.448687]]
('N171', 'N248') [[18.44763]]
('N30', 'N242') [[18.447567]]
('N30', 'N139') [[18.446835]]
('N30', 'N99') [[18.446436]]
('N45', 'N226') [[18.444056]]
('N44', 'N236') [[18.443869]]
('N75', 'N246') [[18.443327]]
('N29', 'N105') [[18.443214]]
('N140', 'N211') [[18.442963]]
('N207', 'N213') [[18.44284]]
('N44', 'N124') [[18.442287]]
('N13', 'N228') [[18.44213]]
('N183', 'N225') [[18.442057]]
('N30', 'N189') [[18.440865]]
('N23', 'N124') [[18.44068]]
('N28', 'N115') [[18.440521]]
('N36', 'N66') [[18.440351]]
('N80', 'N246') [[18.440037]]
('N40', 'N45') [[18.438892]]
('N45', 'N237') [[18.43885]]
('N89', 'N197') [[18.438467]]
('N124', 'N161') [[18.438206]]
('N184', 'N201') [[18.437742]]
('N226', 'N233') [[18.437437]]
('N158', 'N213') [[18.437284]]
('N187', 'N246') [[18.437145]]
('N66', 'N179') [[18.436258]]
('N144', 'N246') [[18.435566]]
('N158', 'N171') [[18.435345]]
('N75', 'N196') [[18.435215]]
('N25', 'N228') [[18.435032]]
('N124', 'N211') [[18.434866]]
('N75', 'N185') [[18.43314]]
('N146', 'N228') [[18.432554]]
('N107', 'N247') [[18.432339]]
('N32', 'N228') [[18.43228]]
('N45', 'N176') [[18.432068]]
('N139', 'N209') [[18.431473]]
('N107', 'N203') [[18.431149]]
('N218', 'N228') [[18.43109]]
('N45', 'N251') [[18.4309]]
('N89', 'N158') [[18.430367]]
('N63', 'N211') [[18.430275]]
('N144', 'N228') [[18.430061]]
('N27', 'N85') [[18.42952]]
('N105', 'N180') [[18.429028]]
('N51', 'N160') [[18.428911]]
('N67', 'N247') [[18.428387]]
('N196', 'N208') [[18.42801]]
('N0', 'N27') [[18.427866]]
('N68', 'N165') [[18.42707]]
('N146', 'N246') [[18.426647]]
('N49', 'N105') [[18.426245]]
('N30', 'N225') [[18.426243]]
('N107', 'N242') [[18.425674]]
('N196', 'N246') [[18.423733]]
('N72', 'N126') [[18.423717]]
('N105', 'N246') [[18.422802]]
('N66', 'N126') [[18.422457]]
('N150', 'N218') [[18.421452]]
('N93', 'N173') [[18.421232]]
('N50', 'N127') [[18.421152]]
('N66', 'N111') [[18.421019]]
('N74', 'N107') [[18.421003]]
('N66', 'N157') [[18.421003]]
('N105', 'N241') [[18.420996]]
('N95', 'N186') [[18.420784]]
('N122', 'N242') [[18.420765]]
('N208', 'N211') [[18.419947]]
('N67', 'N233') [[18.418713]]
('N66', 'N216') [[18.418278]]
('N122', 'N184') [[18.417448]]
('N148', 'N196') [[18.416813]]
('N15', 'N35') [[18.41567]]
('N148', 'N189') [[18.415562]]
('N128', 'N225') [[18.415173]]
('N160', 'N199') [[18.415018]]
('N4', 'N66') [[18.414967]]
('N45', 'N121') [[18.41484]]
('N185', 'N208') [[18.414667]]
('N42', 'N70') [[18.414509]]
('N213', 'N231') [[18.414412]]
('N8', 'N42') [[18.414293]]
('N48', 'N185') [[18.413893]]
('N42', 'N165') [[18.413351]]
('N26', 'N228') [[18.412033]]
('N90', 'N139') [[18.411512]]
('N84', 'N107') [[18.411394]]
('N30', 'N75') [[18.410883]]
('N25', 'N208') [[18.410532]]
('N102', 'N229') [[18.409433]]
('N184', 'N226') [[18.409378]]
('N25', 'N179') [[18.409195]]
('N72', 'N252') [[18.409082]]
('N90', 'N250') [[18.408882]]
('N22', 'N75') [[18.408796]]
('N75', 'N135') [[18.406927]]
('N45', 'N187') [[18.406906]]
('N90', 'N155') [[18.404871]]
('N107', 'N187') [[18.4047]]
('N50', 'N188') [[18.40396]]
('N182', 'N242') [[18.403193]]
('N5', 'N225') [[18.402939]]
('N186', 'N248') [[18.402363]]
('N75', 'N225') [[18.401888]]
('N226', 'N228') [[18.401817]]
('N75', 'N248') [[18.40155]]
('N127', 'N226') [[18.401499]]
('N66', 'N123') [[18.40052]]
('N35', 'N228') [[18.400406]]
('N197', 'N228') [[18.399889]]
('N25', 'N185') [[18.399426]]
('N107', 'N231') [[18.398945]]
('N35', 'N248') [[18.398714]]
('N95', 'N115') [[18.398415]]
('N89', 'N173') [[18.398256]]
('N8', 'N115') [[18.397667]]
('N188', 'N225') [[18.397017]]
('N159', 'N174') [[18.396936]]
('N158', 'N228') [[18.396544]]
('N66', 'N81') [[18.396484]]
('N115', 'N245') [[18.39571]]
('N12', 'N45') [[18.39559]]
('N25', 'N242') [[18.395107]]
('N12', 'N49') [[18.394318]]
('N30', 'N229') [[18.394127]]
('N30', 'N121') [[18.393764]]
('N90', 'N231') [[18.392792]]
('N12', 'N248') [[18.391834]]
('N22', 'N107') [[18.391617]]
('N8', 'N247') [[18.391064]]
('N74', 'N159') [[18.391045]]
('N105', 'N189') [[18.390402]]
('N16', 'N40') [[18.389978]]
('N107', 'N163') [[18.389702]]
('N50', 'N245') [[18.389286]]
('N89', 'N127') [[18.38903]]
('N105', 'N211') [[18.388515]]
('N30', 'N238') [[18.388422]]
('N25', 'N146') [[18.388275]]
('N100', 'N228') [[18.388264]]
('N74', 'N211') [[18.38788]]
('N75', 'N204') [[18.387703]]
('N42', 'N201') [[18.387533]]
('N88', 'N201') [[18.386864]]
('N10', 'N128') [[18.386553]]
('N107', 'M0P1') [[18.38636]]
('N45', 'N49') [[18.386335]]
('N165', 'N229') [[18.386177]]
('N151', 'N242') [[18.386158]]
('N46', 'N225') [[18.385351]]
('N45', 'N247') [[18.38532]]
('N76', 'N196') [[18.385273]]
('N25', 'N225') [[18.385067]]
('N25', 'N50') [[18.38504]]
('N123', 'N174') [[18.38502]]
('N121', 'N233') [[18.384827]]
('N201', 'N247') [[18.384789]]
('N49', 'N107') [[18.384699]]
('N185', 'N248') [[18.384108]]
('N42', 'N184') [[18.383781]]
('N42', 'N88') [[18.383757]]
('N89', 'N109') [[18.383705]]
('N28', 'N174') [[18.38361]]
('N14', 'N165') [[18.383602]]
('N182', 'N208') [[18.382956]]
('N174', 'N185') [[18.382088]]
('N82', 'N228') [[18.381912]]
('N246', 'N248') [[18.381851]]
('N66', 'N235') [[18.381851]]
('N174', 'N238') [[18.381168]]
('N124', 'N242') [[18.380636]]
('N110', 'N160') [[18.38058]]
('N72', 'N122') [[18.380293]]
('N211', 'N242') [[18.379154]]
('N108', 'N146') [[18.379025]]
('N228', 'N241') [[18.378988]]
('N63', 'N124') [[18.378798]]
('N34', 'N35') [[18.378716]]
('N23', 'N174') [[18.378044]]
('N25', 'N165') [[18.377787]]
('N42', 'N107') [[18.377188]]
('N160', 'N174') [[18.376371]]
('N29', 'N228') [[18.37631]]
('N90', 'N211') [[18.375893]]
('N132', 'N242') [[18.375233]]
('N66', 'N161') [[18.375223]]
('N48', 'N66') [[18.374825]]
('N23', 'N125') [[18.374762]]
('N66', 'N205') [[18.374027]]
('N46', 'N75') [[18.373823]]
('N74', 'N223') [[18.373816]]
('N228', 'N251') [[18.373377]]
('N30', 'N144') [[18.373251]]
('N165', 'N185') [[18.373037]]
('N64', 'N99') [[18.373026]]
('N75', 'N226') [[18.372282]]
('N22', 'N190') [[18.371614]]
('N158', 'N225') [[18.371572]]
('N12', 'N242') [[18.371365]]
('N223', 'N250') [[18.371323]]
('N121', 'M0P1') [[18.371298]]
('N146', 'N196') [[18.371233]]
('N196', 'N228') [[18.371202]]
('N74', 'N146') [[18.370714]]
('N63', 'N242') [[18.370668]]
('N35', 'N82') [[18.370333]]
